DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Barril)
2003-03-01,2003,1,3,ANP12_CDEPET12,2003-03-01T00:00:00-03:00,1177.0
2003-04-01,2003,1,4,ANP12_CDEPET12,2003-04-01T00:00:00-03:00,1256.0
2003-05-01,2003,1,5,ANP12_CDEPET12,2003-05-01T00:00:00-03:00,1295.0
2003-06-01,2003,1,6,ANP12_CDEPET12,2003-06-01T00:00:00-03:00,1257.0
2003-07-01,2003,1,7,ANP12_CDEPET12,2003-07-01T00:00:00-03:00,1342.0
2003-08-01,2003,1,8,ANP12_CDEPET12,2003-08-01T00:00:00-03:00,1305.0
2003-09-01,2003,1,9,ANP12_CDEPET12,2003-09-01T00:00:00-03:00,1383.0
2003-10-01,2003,1,10,ANP12_CDEPET12,2003-10-01T00:00:00-03:00,1405.0
2003-11-01,2003,1,11,ANP12_CDEPET12,2003-11-01T00:00:00-03:00,1304.0
2003-12-01,2003,1,12,ANP12_CDEPET12,2003-12-01T00:00:00-02:00,1337.0
2004-01-01,2004,1,1,ANP12_CDEPET12,2004-01-01T00:00:00-02:00,1209.0
2004-02-01,2004,1,2,ANP12_CDEPET12,2004-02-01T00:00:00-02:00,1216.0
2004-03-01,2004,1,3,ANP12_CDEPET12,2004-03-01T00:00:00-03:00,1364.0
2004-04-01,2004,1,4,ANP12_CDEPET12,2004-04-01T00:00:00-03:00,1362.0
2004-05-01,2004,1,5,ANP12_CDEPET12,2004-05-01T00:00:00-03:00,1261.0
2004-06-01,2004,1,6,ANP12_CDEPET12,2004-06-01T00:00:00-03:00,1342.0
2004-07-01,2004,1,7,ANP12_CDEPET12,2004-07-01T00:00:00-03:00,1385.0
2004-08-01,2004,1,8,ANP12_CDEPET12,2004-08-01T00:00:00-03:00,1405.0
2004-09-01,2004,1,9,ANP12_CDEPET12,2004-09-01T00:00:00-03:00,1438.0
2004-10-01,2004,1,10,ANP12_CDEPET12,2004-10-01T00:00:00-03:00,1364.0
2004-11-01,2004,1,11,ANP12_CDEPET12,2004-11-01T00:00:00-03:00,1381.0
2004-12-01,2004,1,12,ANP12_CDEPET12,2004-12-01T00:00:00-02:00,1379.0
2005-01-01,2005,1,1,ANP12_CDEPET12,2005-01-01T00:00:00-02:00,1197.0
2005-02-01,2005,1,2,ANP12_CDEPET12,2005-02-01T00:00:00-02:00,1309.0
2005-03-01,2005,1,3,ANP12_CDEPET12,2005-03-01T00:00:00-03:00,1366.0
2005-04-01,2005,1,4,ANP12_CDEPET12,2005-04-01T00:00:00-03:00,1347.0
2005-05-01,2005,1,5,ANP12_CDEPET12,2005-05-01T00:00:00-03:00,1308.0
2005-06-01,2005,1,6,ANP12_CDEPET12,2005-06-01T00:00:00-03:00,1387.0
2005-07-01,2005,1,7,ANP12_CDEPET12,2005-07-01T00:00:00-03:00,1346.0
2005-08-01,2005,1,8,ANP12_CDEPET12,2005-08-01T00:00:00-03:00,1445.0
2005-09-01,2005,1,9,ANP12_CDEPET12,2005-09-01T00:00:00-03:00,1421.0
2005-10-01,2005,1,10,ANP12_CDEPET12,2005-10-01T00:00:00-03:00,1321.0
2005-11-01,2005,1,11,ANP12_CDEPET12,2005-11-01T00:00:00-02:00,1376.0
2005-12-01,2005,1,12,ANP12_CDEPET12,2005-12-01T00:00:00-02:00,1359.0
2006-01-01,2006,1,1,ANP12_CDEPET12,2006-01-01T00:00:00-02:00,1232.0
2006-02-01,2006,1,2,ANP12_CDEPET12,2006-02-01T00:00:00-02:00,1301.0
2006-03-01,2006,1,3,ANP12_CDEPET12,2006-03-01T00:00:00-03:00,1396.0
2006-04-01,2006,1,4,ANP12_CDEPET12,2006-04-01T00:00:00-03:00,1316.0
2006-05-01,2006,1,5,ANP12_CDEPET12,2006-05-01T00:00:00-03:00,1359.0
2006-06-01,2006,1,6,ANP12_CDEPET12,2006-06-01T00:00:00-03:00,1376.0
2006-07-01,2006,1,7,ANP12_CDEPET12,2006-07-01T00:00:00-03:00,1347.0
2006-08-01,2006,1,8,ANP12_CDEPET12,2006-08-01T00:00:00-03:00,1438.0
2006-09-01,2006,1,9,ANP12_CDEPET12,2006-09-01T00:00:00-03:00,1450.0
2006-10-01,2006,1,10,ANP12_CDEPET12,2006-10-01T00:00:00-03:00,1422.0
2006-11-01,2006,1,11,ANP12_CDEPET12,2006-11-01T00:00:00-03:00,1421.0
2006-12-01,2006,1,12,ANP12_CDEPET12,2006-12-01T00:00:00-02:00,1359.0
2007-01-01,2007,1,1,ANP12_CDEPET12,2007-01-01T00:00:00-02:00,1295.0
2007-02-01,2007,1,2,ANP12_CDEPET12,2007-02-01T00:00:00-02:00,1362.0
2007-03-01,2007,1,3,ANP12_CDEPET12,2007-03-01T00:00:00-03:00,1446.0
2007-04-01,2007,1,4,ANP12_CDEPET12,2007-04-01T00:00:00-03:00,1363.0
2007-05-01,2007,1,5,ANP12_CDEPET12,2007-05-01T00:00:00-03:00,1397.0
2007-06-01,2007,1,6,ANP12_CDEPET12,2007-06-01T00:00:00-03:00,1444.0
2007-07-01,2007,1,7,ANP12_CDEPET12,2007-07-01T00:00:00-03:00,1410.0
2007-08-01,2007,1,8,ANP12_CDEPET12,2007-08-01T00:00:00-03:00,1501.0
2007-09-01,2007,1,9,ANP12_CDEPET12,2007-09-01T00:00:00-03:00,1432.0
2007-10-01,2007,1,10,ANP12_CDEPET12,2007-10-01T00:00:00-03:00,1521.0
2007-11-01,2007,1,11,ANP12_CDEPET12,2007-11-01T00:00:00-02:00,1486.0
2007-12-01,2007,1,12,ANP12_CDEPET12,2007-12-01T00:00:00-02:00,1413.0
2008-01-01,2008,1,1,ANP12_CDEPET12,2008-01-01T00:00:00-02:00,1377.0
2008-02-01,2008,1,2,ANP12_CDEPET12,2008-02-01T00:00:00-02:00,1437.0
2008-03-01,2008,1,3,ANP12_CDEPET12,2008-03-01T00:00:00-03:00,1439.0
2008-04-01,2008,1,4,ANP12_CDEPET12,2008-04-01T00:00:00-03:00,1495.0
2008-05-01,2008,1,5,ANP12_CDEPET12,2008-05-01T00:00:00-03:00,1458.0
2008-06-01,2008,1,6,ANP12_CDEPET12,2008-06-01T00:00:00-03:00,1521.0
2008-07-01,2008,1,7,ANP12_CDEPET12,2008-07-01T00:00:00-03:00,1524.0
2008-08-01,2008,1,8,ANP12_CDEPET12,2008-08-01T00:00:00-03:00,1501.0
2008-09-01,2008,1,9,ANP12_CDEPET12,2008-09-01T00:00:00-03:00,1599.0
2008-10-01,2008,1,10,ANP12_CDEPET12,2008-10-01T00:00:00-03:00,1574.0
2008-11-01,2008,1,11,ANP12_CDEPET12,2008-11-01T00:00:00-02:00,1445.0
2008-12-01,2008,1,12,ANP12_CDEPET12,2008-12-01T00:00:00-02:00,1446.0
2009-01-01,2009,1,1,ANP12_CDEPET12,2009-01-01T00:00:00-02:00,1309.0
2009-02-01,2009,1,2,ANP12_CDEPET12,2009-02-01T00:00:00-02:00,1390.0
2009-03-01,2009,1,3,ANP12_CDEPET12,2009-03-01T00:00:00-03:00,1428.0
2009-04-01,2009,1,4,ANP12_CDEPET12,2009-04-01T00:00:00-03:00,1465.0
2009-05-01,2009,1,5,ANP12_CDEPET12,2009-05-01T00:00:00-03:00,1386.0
2009-06-01,2009,1,6,ANP12_CDEPET12,2009-06-01T00:00:00-03:00,1491.0
2009-07-01,2009,1,7,ANP12_CDEPET12,2009-07-01T00:00:00-03:00,1527.0
2009-08-01,2009,1,8,ANP12_CDEPET12,2009-08-01T00:00:00-03:00,1487.0
2009-09-01,2009,1,9,ANP12_CDEPET12,2009-09-01T00:00:00-03:00,1563.0
2009-10-01,2009,1,10,ANP12_CDEPET12,2009-10-01T00:00:00-03:00,1619.0
2009-11-01,2009,1,11,ANP12_CDEPET12,2009-11-01T00:00:00-02:00,1533.0
2009-12-01,2009,1,12,ANP12_CDEPET12,2009-12-01T00:00:00-02:00,1574.0
2010-01-01,2010,1,1,ANP12_CDEPET12,2010-01-01T00:00:00-02:00,1429.0
2010-02-01,2010,1,2,ANP12_CDEPET12,2010-02-01T00:00:00-02:00,1617.0
2010-03-01,2010,1,3,ANP12_CDEPET12,2010-03-01T00:00:00-03:00,1710.0
2010-04-01,2010,1,4,ANP12_CDEPET12,2010-04-01T00:00:00-03:00,1643.0
2010-05-01,2010,1,5,ANP12_CDEPET12,2010-05-01T00:00:00-03:00,1590.0
2010-06-01,2010,1,6,ANP12_CDEPET12,2010-06-01T00:00:00-03:00,1657.0
2010-07-01,2010,1,7,ANP12_CDEPET12,2010-07-01T00:00:00-03:00,1680.0
2010-08-01,2010,1,8,ANP12_CDEPET12,2010-08-01T00:00:00-03:00,1703.0
2010-09-01,2010,1,9,ANP12_CDEPET12,2010-09-01T00:00:00-03:00,1722.0
2010-10-01,2010,1,10,ANP12_CDEPET12,2010-10-01T00:00:00-03:00,1672.0
2010-11-01,2010,1,11,ANP12_CDEPET12,2010-11-01T00:00:00-02:00,1700.0
2010-12-01,2010,1,12,ANP12_CDEPET12,2010-12-01T00:00:00-02:00,1685.0
2011-01-01,2011,1,1,ANP12_CDEPET12,2011-01-01T00:00:00-02:00,1485.0
2011-02-01,2011,1,2,ANP12_CDEPET12,2011-02-01T00:00:00-02:00,1686.0
2011-03-01,2011,1,3,ANP12_CDEPET12,2011-03-01T00:00:00-03:00,1742.0
2011-04-01,2011,1,4,ANP12_CDEPET12,2011-04-01T00:00:00-03:00,1748.0
2011-05-01,2011,1,5,ANP12_CDEPET12,2011-05-01T00:00:00-03:00,1734.0
2011-06-01,2011,1,6,ANP12_CDEPET12,2011-06-01T00:00:00-03:00,1769.0
2011-07-01,2011,1,7,ANP12_CDEPET12,2011-07-01T00:00:00-03:00,1764.0
2011-08-01,2011,1,8,ANP12_CDEPET12,2011-08-01T00:00:00-03:00,1874.0
2011-09-01,2011,1,9,ANP12_CDEPET12,2011-09-01T00:00:00-03:00,1905.0
2011-10-01,2011,1,10,ANP12_CDEPET12,2011-10-01T00:00:00-03:00,1835.0
2011-11-01,2011,1,11,ANP12_CDEPET12,2011-11-01T00:00:00-02:00,1881.0
2011-12-01,2011,1,12,ANP12_CDEPET12,2011-12-01T00:00:00-02:00,1864.0
2012-01-01,2012,1,1,ANP12_CDEPET12,2012-01-01T00:00:00-02:00,1695.0
2012-02-01,2012,1,2,ANP12_CDEPET12,2012-02-01T00:00:00-02:00,1837.0
2012-03-01,2012,1,3,ANP12_CDEPET12,2012-03-01T00:00:00-03:00,1910.0
2012-04-01,2012,1,4,ANP12_CDEPET12,2012-04-01T00:00:00-03:00,1837.0
2012-05-01,2012,1,5,ANP12_CDEPET12,2012-05-01T00:00:00-03:00,1890.0
2012-06-01,2012,1,6,ANP12_CDEPET12,2012-06-01T00:00:00-03:00,1911.0
2012-07-01,2012,1,7,ANP12_CDEPET12,2012-07-01T00:00:00-03:00,1921.0
2012-08-01,2012,1,8,ANP12_CDEPET12,2012-08-01T00:00:00-03:00,2046.0
2012-09-01,2012,1,9,ANP12_CDEPET12,2012-09-01T00:00:00-03:00,1940.0
2012-10-01,2012,1,10,ANP12_CDEPET12,2012-10-01T00:00:00-03:00,2075.0
2012-11-01,2012,1,11,ANP12_CDEPET12,2012-11-01T00:00:00-02:00,2059.0
2012-12-01,2012,1,12,ANP12_CDEPET12,2012-12-01T00:00:00-02:00,1953.0
2013-01-01,2013,1,1,ANP12_CDEPET12,2013-01-01T00:00:00-02:00,1905.0
2013-02-01,2013,1,2,ANP12_CDEPET12,2013-02-01T00:00:00-02:00,1939.0
2013-03-01,2013,1,3,ANP12_CDEPET12,2013-03-01T00:00:00-03:00,1926.0
2013-04-01,2013,1,4,ANP12_CDEPET12,2013-04-01T00:00:00-03:00,2057.0
2013-05-01,2013,1,5,ANP12_CDEPET12,2013-05-01T00:00:00-03:00,1980.0
2013-06-01,2013,1,6,ANP12_CDEPET12,2013-06-01T00:00:00-03:00,1952.0
2013-07-01,2013,1,7,ANP12_CDEPET12,2013-07-01T00:00:00-03:00,2000.0
2013-08-01,2013,1,8,ANP12_CDEPET12,2013-08-01T00:00:00-03:00,2062.0
2013-09-01,2013,1,9,ANP12_CDEPET12,2013-09-01T00:00:00-03:00,2011.0
2013-10-01,2013,1,10,ANP12_CDEPET12,2013-10-01T00:00:00-03:00,2116.0
2013-11-01,2013,1,11,ANP12_CDEPET12,2013-11-01T00:00:00-02:00,2078.0
2013-12-01,2013,1,12,ANP12_CDEPET12,2013-12-01T00:00:00-02:00,1934.0
2014-01-01,2014,1,1,ANP12_CDEPET12,2014-01-01T00:00:00-02:00,1913.0
2014-02-01,2014,1,2,ANP12_CDEPET12,2014-02-01T00:00:00-02:00,2092.0
2014-03-01,2014,1,3,ANP12_CDEPET12,2014-03-01T00:00:00-03:00,1963.0
2014-04-01,2014,1,4,ANP12_CDEPET12,2014-04-01T00:00:00-03:00,2083.0
2014-05-01,2014,1,5,ANP12_CDEPET12,2014-05-01T00:00:00-03:00,2072.0
2014-06-01,2014,1,6,ANP12_CDEPET12,2014-06-01T00:00:00-03:00,1985.0
2014-07-01,2014,1,7,ANP12_CDEPET12,2014-07-01T00:00:00-03:00,2088.0
2014-08-01,2014,1,8,ANP12_CDEPET12,2014-08-01T00:00:00-03:00,2141.0
2014-09-01,2014,1,9,ANP12_CDEPET12,2014-09-01T00:00:00-03:00,2211.0
2014-10-01,2014,1,10,ANP12_CDEPET12,2014-10-01T00:00:00-03:00,2248.0
2014-11-01,2014,1,11,ANP12_CDEPET12,2014-11-01T00:00:00-02:00,2052.0
2014-12-01,2014,1,12,ANP12_CDEPET12,2014-12-01T00:00:00-02:00,2072.0
2015-01-01,2015,1,1,ANP12_CDEPET12,2015-01-01T00:00:00-02:00,1995.0
2015-02-01,2015,1,2,ANP12_CDEPET12,2015-02-01T00:00:00-02:00,1897.0
2015-03-01,2015,1,3,ANP12_CDEPET12,2015-03-01T00:00:00-03:00,1981.0
2015-04-01,2015,1,4,ANP12_CDEPET12,2015-04-01T00:00:00-03:00,1957.0
2015-05-01,2015,1,5,ANP12_CDEPET12,2015-05-01T00:00:00-03:00,1853.0
2015-06-01,2015,1,6,ANP12_CDEPET12,2015-06-01T00:00:00-03:00,1986.0
2015-07-01,2015,1,7,ANP12_CDEPET12,2015-07-01T00:00:00-03:00,1970.0
2015-08-01,2015,1,8,ANP12_CDEPET12,2015-08-01T00:00:00-03:00,1944.0
2015-09-01,2015,1,9,ANP12_CDEPET12,2015-09-01T00:00:00-03:00,1983.0
2015-10-01,2015,1,10,ANP12_CDEPET12,2015-10-01T00:00:00-03:00,1996.0
2015-11-01,2015,1,11,ANP12_CDEPET12,2015-11-01T00:00:00-02:00,1877.0
2015-12-01,2015,1,12,ANP12_CDEPET12,2015-12-01T00:00:00-02:00,1928.0
2016-01-01,2016,1,1,ANP12_CDEPET12,2016-01-01T00:00:00-02:00,1705.0
2016-02-01,2016,1,2,ANP12_CDEPET12,2016-02-01T00:00:00-02:00,1891.0
2016-03-01,2016,1,3,ANP12_CDEPET12,2016-03-01T00:00:00-03:00,1920.0
2016-04-01,2016,1,4,ANP12_CDEPET12,2016-04-01T00:00:00-03:00,1903.0
2016-05-01,2016,1,5,ANP12_CDEPET12,2016-05-01T00:00:00-03:00,1816.0
2016-06-01,2016,1,6,ANP12_CDEPET12,2016-06-01T00:00:00-03:00,1901.0
2016-07-01,2016,1,7,ANP12_CDEPET12,2016-07-01T00:00:00-03:00,1861.0
2016-08-01,2016,1,8,ANP12_CDEPET12,2016-08-01T00:00:00-03:00,1936.0
2016-09-01,2016,1,9,ANP12_CDEPET12,2016-09-01T00:00:00-03:00,1956.0
2016-10-01,2016,1,10,ANP12_CDEPET12,2016-10-01T00:00:00-03:00,1876.0
2016-11-01,2016,1,11,ANP12_CDEPET12,2016-11-01T00:00:00-02:00,1882.0
2016-12-01,2016,1,12,ANP12_CDEPET12,2016-12-01T00:00:00-02:00,1886.0
2017-01-01,2017,1,1,ANP12_CDEPET12,2017-01-01T00:00:00-02:00,1732.0
2017-02-01,2017,1,2,ANP12_CDEPET12,2017-02-01T00:00:00-02:00,1864.0
2017-03-01,2017,1,3,ANP12_CDEPET12,2017-03-01T00:00:00-03:00,1984.0
2017-04-01,2017,1,4,ANP12_CDEPET12,2017-04-01T00:00:00-03:00,1803.0
2017-05-01,2017,1,5,ANP12_CDEPET12,2017-05-01T00:00:00-03:00,1889.0
2017-06-01,2017,1,6,ANP12_CDEPET12,2017-06-01T00:00:00-03:00,1957.0
2017-07-01,2017,1,7,ANP12_CDEPET12,2017-07-01T00:00:00-03:00,1940.0
2017-08-01,2017,1,8,ANP12_CDEPET12,2017-08-01T00:00:00-03:00,2008.0
2017-09-01,2017,1,9,ANP12_CDEPET12,2017-09-01T00:00:00-03:00,1987.0
2017-10-01,2017,1,10,ANP12_CDEPET12,2017-10-01T00:00:00-03:00,1949.0
2017-11-01,2017,1,11,ANP12_CDEPET12,2017-11-01T00:00:00-02:00,1919.0
2017-12-01,2017,1,12,ANP12_CDEPET12,2017-12-01T00:00:00-02:00,1821.0
2018-01-01,2018,1,1,ANP12_CDEPET12,2018-01-01T00:00:00-02:00,1727.0
2018-02-01,2018,1,2,ANP12_CDEPET12,2018-02-01T00:00:00-02:00,1827.0
2018-03-01,2018,1,3,ANP12_CDEPET12,2018-03-01T00:00:00-03:00,1902.0
2018-04-01,2018,1,4,ANP12_CDEPET12,2018-04-01T00:00:00-03:00,1868.0
2018-05-01,2018,1,5,ANP12_CDEPET12,2018-05-01T00:00:00-03:00,1574.0
2018-06-01,2018,1,6,ANP12_CDEPET12,2018-06-01T00:00:00-03:00,1950.0
2018-07-01,2018,1,7,ANP12_CDEPET12,2018-07-01T00:00:00-03:00,1849.0
2018-08-01,2018,1,8,ANP12_CDEPET12,2018-08-01T00:00:00-03:00,1966.0
2018-09-01,2018,1,9,ANP12_CDEPET12,2018-09-01T00:00:00-03:00,1852.0
2018-10-01,2018,1,10,ANP12_CDEPET12,2018-10-01T00:00:00-03:00,1864.0
2018-11-01,2018,1,11,ANP12_CDEPET12,2018-11-01T00:00:00-03:00,1844.0
2018-12-01,2018,1,12,ANP12_CDEPET12,2018-12-01T00:00:00-02:00,1789.0
2019-01-01,2019,1,1,ANP12_CDEPET12,2019-01-01T00:00:00-02:00,1730.0
2019-02-01,2019,1,2,ANP12_CDEPET12,2019-02-01T00:00:00-02:00,1859.0
2019-03-01,2019,1,3,ANP12_CDEPET12,2019-03-01T00:00:00-03:00,1755.0
2019-04-01,2019,1,4,ANP12_CDEPET12,2019-04-01T00:00:00-03:00,1844.0
2019-05-01,2019,1,5,ANP12_CDEPET12,2019-05-01T00:00:00-03:00,1813.0
2019-06-01,2019,1,6,ANP12_CDEPET12,2019-06-01T00:00:00-03:00,1792.0
2019-07-01,2019,1,7,ANP12_CDEPET12,2019-07-01T00:00:00-03:00,1937.0
2019-08-01,2019,1,8,ANP12_CDEPET12,2019-08-01T00:00:00-03:00,1943.0
2019-09-01,2019,1,9,ANP12_CDEPET12,2019-09-01T00:00:00-03:00,1878.0
2019-10-01,2019,1,10,ANP12_CDEPET12,2019-10-01T00:00:00-03:00,1977.0
2019-11-01,2019,1,11,ANP12_CDEPET12,2019-11-01T00:00:00-03:00,1878.0
2019-12-01,2019,1,12,ANP12_CDEPET12,2019-12-01T00:00:00-03:00,1782.0
2020-01-01,2020,1,1,ANP12_CDEPET12,2020-01-01T00:00:00-03:00,1742.0
2020-02-01,2020,1,2,ANP12_CDEPET12,2020-02-01T00:00:00-03:00,1840.0
2020-03-01,2020,1,3,ANP12_CDEPET12,2020-03-01T00:00:00-03:00,1712.0
2020-04-01,2020,1,4,ANP12_CDEPET12,2020-04-01T00:00:00-03:00,1477.0
2020-05-01,2020,1,5,ANP12_CDEPET12,2020-05-01T00:00:00-03:00,1533.0
2020-06-01,2020,1,6,ANP12_CDEPET12,2020-06-01T00:00:00-03:00,1700.0
2020-07-01,2020,1,7,ANP12_CDEPET12,2020-07-01T00:00:00-03:00,1818.0
2020-08-01,2020,1,8,ANP12_CDEPET12,2020-08-01T00:00:00-03:00,1795.0
2020-09-01,2020,1,9,ANP12_CDEPET12,2020-09-01T00:00:00-03:00,1889.0
2020-10-01,2020,1,10,ANP12_CDEPET12,2020-10-01T00:00:00-03:00,1961.0
2020-11-01,2020,1,11,ANP12_CDEPET12,2020-11-01T00:00:00-03:00,1874.0
2020-12-01,2020,1,12,ANP12_CDEPET12,2020-12-01T00:00:00-03:00,1867.0
