DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.a.))
2000-04-01,2000,1,4,ANBIMA12_TJTLN612,2000-04-01T00:00:00-03:00,19.2659055555556
2000-05-01,2000,1,5,ANBIMA12_TJTLN612,2000-05-01T00:00:00-03:00,20.4364818181818
2000-06-01,2000,1,6,ANBIMA12_TJTLN612,2000-06-01T00:00:00-03:00,18.7914095238095
2000-07-01,2000,1,7,ANBIMA12_TJTLN612,2000-07-01T00:00:00-03:00,17.7008857142857
2000-08-01,2000,1,8,ANBIMA12_TJTLN612,2000-08-01T00:00:00-03:00,16.7930956521739
2000-09-01,2000,1,9,ANBIMA12_TJTLN612,2000-09-01T00:00:00-03:00,16.878635
2000-10-01,2000,1,10,ANBIMA12_TJTLN612,2000-10-01T00:00:00-03:00,17.0812047619048
2000-11-01,2000,1,11,ANBIMA12_TJTLN612,2000-11-01T00:00:00-03:00,17.745155
2000-12-01,2000,1,12,ANBIMA12_TJTLN612,2000-12-01T00:00:00-02:00,16.864055
2001-01-01,2001,1,1,ANBIMA12_TJTLN612,2001-01-01T00:00:00-02:00,15.6009454545455
2001-02-01,2001,1,2,ANBIMA12_TJTLN612,2001-02-01T00:00:00-02:00,15.5341777777778
2001-03-01,2001,1,3,ANBIMA12_TJTLN612,2001-03-01T00:00:00-03:00,17.4992136363636
2001-04-01,2001,1,4,ANBIMA12_TJTLN612,2001-04-01T00:00:00-03:00,20.38395
2001-05-01,2001,1,5,ANBIMA12_TJTLN612,2001-05-01T00:00:00-03:00,21.2766090909091
2001-06-01,2001,1,6,ANBIMA12_TJTLN612,2001-06-01T00:00:00-03:00,20.92224
2001-07-01,2001,1,7,ANBIMA12_TJTLN612,2001-07-01T00:00:00-03:00,24.90635
2001-08-01,2001,1,8,ANBIMA12_TJTLN612,2001-08-01T00:00:00-03:00,23.7501304347826
2001-09-01,2001,1,9,ANBIMA12_TJTLN612,2001-09-01T00:00:00-03:00,23.7757368421053
2001-10-01,2001,1,10,ANBIMA12_TJTLN612,2001-10-01T00:00:00-03:00,23.6854
2001-11-01,2001,1,11,ANBIMA12_TJTLN612,2001-11-01T00:00:00-03:00,20.726115
2001-12-01,2001,1,12,ANBIMA12_TJTLN612,2001-12-01T00:00:00-02:00,20.36017
2002-01-01,2002,1,1,ANBIMA12_TJTLN612,2002-01-01T00:00:00-02:00,19.4208727272727
2002-02-01,2002,1,2,ANBIMA12_TJTLN612,2002-02-01T00:00:00-02:00,19.1636555555556
2002-03-01,2002,1,3,ANBIMA12_TJTLN612,2002-03-01T00:00:00-03:00,18.445225
2002-04-01,2002,1,4,ANBIMA12_TJTLN612,2002-04-01T00:00:00-03:00,18.6990227272727
2002-05-01,2002,1,5,ANBIMA12_TJTLN612,2002-05-01T00:00:00-03:00,18.8695
2002-06-01,2002,1,6,ANBIMA12_TJTLN612,2002-06-01T00:00:00-03:00,22.265175
2002-07-01,2002,1,7,ANBIMA12_TJTLN612,2002-07-01T00:00:00-03:00,24.3839391304348
2002-08-01,2002,1,8,ANBIMA12_TJTLN612,2002-08-01T00:00:00-03:00,24.8041727272727
2002-09-01,2002,1,9,ANBIMA12_TJTLN612,2002-09-01T00:00:00-03:00,24.6032333333333
2002-10-01,2002,1,10,ANBIMA12_TJTLN612,2002-10-01T00:00:00-03:00,27.0765086956522
2002-11-01,2002,1,11,ANBIMA12_TJTLN612,2002-11-01T00:00:00-03:00,29.026675
2002-12-01,2002,1,12,ANBIMA12_TJTLN612,2002-12-01T00:00:00-02:00,28.5605142857143
2003-01-01,2003,1,1,ANBIMA12_TJTLN612,2003-01-01T00:00:00-02:00,26.5567045454545
2003-02-01,2003,1,2,ANBIMA12_TJTLN612,2003-02-01T00:00:00-02:00,28.96957
2003-03-01,2003,1,3,ANBIMA12_TJTLN612,2003-03-01T00:00:00-03:00,27.3397
2003-04-01,2003,1,4,ANBIMA12_TJTLN612,2003-04-01T00:00:00-03:00,25.386765
2003-05-01,2003,1,5,ANBIMA12_TJTLN612,2003-05-01T00:00:00-03:00,24.5987904761905
2003-06-01,2003,1,6,ANBIMA12_TJTLN612,2003-06-01T00:00:00-03:00,23.91089
2003-07-01,2003,1,7,ANBIMA12_TJTLN612,2003-07-01T00:00:00-03:00,22.3103913043478
2003-08-01,2003,1,8,ANBIMA12_TJTLN612,2003-08-01T00:00:00-03:00,21.3117904761905
2003-09-01,2003,1,9,ANBIMA12_TJTLN612,2003-09-01T00:00:00-03:00,18.9553227272727
2003-10-01,2003,1,10,ANBIMA12_TJTLN612,2003-10-01T00:00:00-03:00,17.9984869565217
2003-11-01,2003,1,11,ANBIMA12_TJTLN612,2003-11-01T00:00:00-03:00,17.119015
2003-12-01,2003,1,12,ANBIMA12_TJTLN612,2003-12-01T00:00:00-02:00,15.7727136363636
2004-01-01,2004,1,1,ANBIMA12_TJTLN612,2004-01-01T00:00:00-02:00,15.5722761904762
2004-02-01,2004,1,2,ANBIMA12_TJTLN612,2004-02-01T00:00:00-02:00,15.8868
2004-03-01,2004,1,3,ANBIMA12_TJTLN612,2004-03-01T00:00:00-03:00,15.685652173913
2004-04-01,2004,1,4,ANBIMA12_TJTLN612,2004-04-01T00:00:00-03:00,15.540855
2004-05-01,2004,1,5,ANBIMA12_TJTLN612,2004-05-01T00:00:00-03:00,16.8089523809524
2004-06-01,2004,1,6,ANBIMA12_TJTLN612,2004-06-01T00:00:00-03:00,16.9508666666667
2004-07-01,2004,1,7,ANBIMA12_TJTLN612,2004-07-01T00:00:00-03:00,16.6353590909091
2004-08-01,2004,1,8,ANBIMA12_TJTLN612,2004-08-01T00:00:00-03:00,17.1545136363636
2004-09-01,2004,1,9,ANBIMA12_TJTLN612,2004-09-01T00:00:00-03:00,17.4283333333333
2004-10-01,2004,1,10,ANBIMA12_TJTLN612,2004-10-01T00:00:00-03:00,17.597255
2004-11-01,2004,1,11,ANBIMA12_TJTLN612,2004-11-01T00:00:00-03:00,18.201095
2004-12-01,2004,1,12,ANBIMA12_TJTLN612,2004-12-01T00:00:00-02:00,18.3324304347826
2005-01-01,2005,1,1,ANBIMA12_TJTLN612,2005-01-01T00:00:00-02:00,18.9708952380952
2005-02-01,2005,1,2,ANBIMA12_TJTLN612,2005-02-01T00:00:00-02:00,19.4484833333333
2005-03-01,2005,1,3,ANBIMA12_TJTLN612,2005-03-01T00:00:00-03:00,19.56675
2005-04-01,2005,1,4,ANBIMA12_TJTLN612,2005-04-01T00:00:00-03:00,19.84045
2005-05-01,2005,1,5,ANBIMA12_TJTLN612,2005-05-01T00:00:00-03:00,19.8744904761905
2005-06-01,2005,1,6,ANBIMA12_TJTLN612,2005-06-01T00:00:00-03:00,19.5991727272727
2005-07-01,2005,1,7,ANBIMA12_TJTLN612,2005-07-01T00:00:00-03:00,19.2038047619048
2005-08-01,2005,1,8,ANBIMA12_TJTLN612,2005-08-01T00:00:00-03:00,19.0361695652174
2005-09-01,2005,1,9,ANBIMA12_TJTLN612,2005-09-01T00:00:00-03:00,18.8128714285714
2005-10-01,2005,1,10,ANBIMA12_TJTLN612,2005-10-01T00:00:00-03:00,18.39942
2005-11-01,2005,1,11,ANBIMA12_TJTLN612,2005-11-01T00:00:00-02:00,17.715965
2005-12-01,2005,1,12,ANBIMA12_TJTLN612,2005-12-01T00:00:00-02:00,17.1764772727273
2006-01-01,2006,1,1,ANBIMA12_TJTLN612,2006-01-01T00:00:00-02:00,16.6693727272727
2006-02-01,2006,1,2,ANBIMA12_TJTLN612,2006-02-01T00:00:00-02:00,16.08645
2006-03-01,2006,1,3,ANBIMA12_TJTLN612,2006-03-01T00:00:00-03:00,15.5187391304348
2006-04-01,2006,1,4,ANBIMA12_TJTLN612,2006-04-01T00:00:00-03:00,15.0774388888889
2006-05-01,2006,1,5,ANBIMA12_TJTLN612,2006-05-01T00:00:00-03:00,15.08895
2006-06-01,2006,1,6,ANBIMA12_TJTLN612,2006-06-01T00:00:00-03:00,14.9229142857143
2006-07-01,2006,1,7,ANBIMA12_TJTLN612,2006-07-01T00:00:00-03:00,14.5222904761905
2006-08-01,2006,1,8,ANBIMA12_TJTLN612,2006-08-01T00:00:00-03:00,14.3427043478261
2006-09-01,2006,1,9,ANBIMA12_TJTLN612,2006-09-01T00:00:00-03:00,13.765955
2006-10-01,2006,1,10,ANBIMA12_TJTLN612,2006-10-01T00:00:00-03:00,13.3987571428571
2006-11-01,2006,1,11,ANBIMA12_TJTLN612,2006-11-01T00:00:00-03:00,13.15553
2006-12-01,2006,1,12,ANBIMA12_TJTLN612,2006-12-01T00:00:00-02:00,12.76687
2007-01-01,2007,1,1,ANBIMA12_TJTLN612,2007-01-01T00:00:00-02:00,12.6250818181818
2007-02-01,2007,1,2,ANBIMA12_TJTLN612,2007-02-01T00:00:00-02:00,12.4650833333333
2007-03-01,2007,1,3,ANBIMA12_TJTLN612,2007-03-01T00:00:00-03:00,12.3142363636364
2007-04-01,2007,1,4,ANBIMA12_TJTLN612,2007-04-01T00:00:00-03:00,12.02795
2007-05-01,2007,1,5,ANBIMA12_TJTLN612,2007-05-01T00:00:00-03:00,11.6289136363636
2007-06-01,2007,1,6,ANBIMA12_TJTLN612,2007-06-01T00:00:00-03:00,11.32347
2007-07-01,2007,1,7,ANBIMA12_TJTLN612,2007-07-01T00:00:00-03:00,11.0813272727273
2007-08-01,2007,1,8,ANBIMA12_TJTLN612,2007-08-01T00:00:00-03:00,11.2481391304348
2007-09-01,2007,1,9,ANBIMA12_TJTLN612,2007-09-01T00:00:00-03:00,11.1394
2007-10-01,2007,1,10,ANBIMA12_TJTLN612,2007-10-01T00:00:00-03:00,11.1704227272727
2007-11-01,2007,1,11,ANBIMA12_TJTLN612,2007-11-01T00:00:00-02:00,11.260595
2007-12-01,2007,1,12,ANBIMA12_TJTLN612,2007-12-01T00:00:00-02:00,11.43724
2008-01-01,2008,1,1,ANBIMA12_TJTLN612,2008-01-01T00:00:00-02:00,11.4853863636364
2008-02-01,2008,1,2,ANBIMA12_TJTLN612,2008-02-01T00:00:00-02:00,11.4789368421053
2008-03-01,2008,1,3,ANBIMA12_TJTLN612,2008-03-01T00:00:00-03:00,11.711905
2008-04-01,2008,1,4,ANBIMA12_TJTLN612,2008-04-01T00:00:00-03:00,12.224519047619
2008-05-01,2008,1,5,ANBIMA12_TJTLN612,2008-05-01T00:00:00-03:00,12.792315
2008-06-01,2008,1,6,ANBIMA12_TJTLN612,2008-06-01T00:00:00-03:00,13.0968380952381
2008-07-01,2008,1,7,ANBIMA12_TJTLN612,2008-07-01T00:00:00-03:00,13.5918956521739
2008-08-01,2008,1,8,ANBIMA12_TJTLN612,2008-08-01T00:00:00-03:00,14.0780666666667
2008-09-01,2008,1,9,ANBIMA12_TJTLN612,2008-09-01T00:00:00-03:00,14.3373545454545
2008-10-01,2008,1,10,ANBIMA12_TJTLN612,2008-10-01T00:00:00-03:00,14.4688347826087
2008-11-01,2008,1,11,ANBIMA12_TJTLN612,2008-11-01T00:00:00-02:00,14.438005
2008-12-01,2008,1,12,ANBIMA12_TJTLN612,2008-12-01T00:00:00-02:00,13.1521363636364
2009-01-01,2009,1,1,ANBIMA12_TJTLN612,2009-01-01T00:00:00-02:00,12.059680952381
2009-02-01,2009,1,2,ANBIMA12_TJTLN612,2009-02-01T00:00:00-02:00,11.3644611111111
2009-03-01,2009,1,3,ANBIMA12_TJTLN612,2009-03-01T00:00:00-03:00,10.3616318181818
2009-04-01,2009,1,4,ANBIMA12_TJTLN612,2009-04-01T00:00:00-03:00,9.88527
2009-05-01,2009,1,5,ANBIMA12_TJTLN612,2009-05-01T00:00:00-03:00,9.46962
2009-06-01,2009,1,6,ANBIMA12_TJTLN612,2009-06-01T00:00:00-03:00,9.02369047619048
2009-07-01,2009,1,7,ANBIMA12_TJTLN612,2009-07-01T00:00:00-03:00,8.75389565217391
2009-08-01,2009,1,8,ANBIMA12_TJTLN612,2009-08-01T00:00:00-03:00,8.73408095238095
2009-09-01,2009,1,9,ANBIMA12_TJTLN612,2009-09-01T00:00:00-03:00,8.78570476190476
2009-10-01,2009,1,10,ANBIMA12_TJTLN612,2009-10-01T00:00:00-03:00,8.87438571428571
2009-11-01,2009,1,11,ANBIMA12_TJTLN612,2009-11-01T00:00:00-02:00,8.867835
2009-12-01,2009,1,12,ANBIMA12_TJTLN612,2009-12-01T00:00:00-02:00,9.08356818181818
2010-01-01,2010,1,1,ANBIMA12_TJTLN612,2010-01-01T00:00:00-02:00,9.230135
2010-02-01,2010,1,2,ANBIMA12_TJTLN612,2010-02-01T00:00:00-02:00,9.47338333333333
2010-03-01,2010,1,3,ANBIMA12_TJTLN612,2010-03-01T00:00:00-03:00,9.74533913043478
2010-04-01,2010,1,4,ANBIMA12_TJTLN612,2010-04-01T00:00:00-03:00,10.18576
2010-05-01,2010,1,5,ANBIMA12_TJTLN612,2010-05-01T00:00:00-03:00,10.7574380952381
2010-06-01,2010,1,6,ANBIMA12_TJTLN612,2010-06-01T00:00:00-03:00,11.1059238095238
2010-07-01,2010,1,7,ANBIMA12_TJTLN612,2010-07-01T00:00:00-03:00,11.11685
2010-08-01,2010,1,8,ANBIMA12_TJTLN612,2010-08-01T00:00:00-03:00,10.8145954545455
2010-09-01,2010,1,9,ANBIMA12_TJTLN612,2010-09-01T00:00:00-03:00,10.7553380952381
2010-10-01,2010,1,10,ANBIMA12_TJTLN612,2010-10-01T00:00:00-03:00,10.7401523809524
2010-11-01,2010,1,11,ANBIMA12_TJTLN612,2010-11-01T00:00:00-02:00,11.015875
2010-12-01,2010,1,12,ANBIMA12_TJTLN612,2010-12-01T00:00:00-02:00,11.4647695652174
2011-01-01,2011,1,1,ANBIMA12_TJTLN612,2011-01-01T00:00:00-02:00,11.8741523809524
2011-02-01,2011,1,2,ANBIMA12_TJTLN612,2011-02-01T00:00:00-02:00,12.1269
2011-03-01,2011,1,3,ANBIMA12_TJTLN612,2011-03-01T00:00:00-03:00,12.1667476190476
2011-04-01,2011,1,4,ANBIMA12_TJTLN612,2011-04-01T00:00:00-03:00,12.2028263157895
2011-05-01,2011,1,5,ANBIMA12_TJTLN612,2011-05-01T00:00:00-03:00,12.3092476190476
2011-06-01,2011,1,6,ANBIMA12_TJTLN612,2011-06-01T00:00:00-03:00,12.4403857142857
2011-07-01,2011,1,7,ANBIMA12_TJTLN612,2011-07-01T00:00:00-03:00,12.5242571428571
2011-08-01,2011,1,8,ANBIMA12_TJTLN612,2011-08-01T00:00:00-03:00,12.1661260869565
2011-09-01,2011,1,9,ANBIMA12_TJTLN612,2011-09-01T00:00:00-03:00,11.1057166666667
2011-10-01,2011,1,10,ANBIMA12_TJTLN612,2011-10-01T00:00:00-03:00,10.76138
2011-11-01,2011,1,11,ANBIMA12_TJTLN612,2011-11-01T00:00:00-02:00,10.381605
2011-12-01,2011,1,12,ANBIMA12_TJTLN612,2011-12-01T00:00:00-02:00,10.1640863636364
2012-01-01,2012,1,1,ANBIMA12_TJTLN612,2012-01-01T00:00:00-02:00,10.021585
2012-02-01,2012,1,2,ANBIMA12_TJTLN612,2012-02-01T00:00:00-02:00,9.53615789473684
2012-03-01,2012,1,3,ANBIMA12_TJTLN612,2012-03-01T00:00:00-03:00,8.99643181818182
2012-04-01,2012,1,4,ANBIMA12_TJTLN612,2012-04-01T00:00:00-03:00,8.646625
2012-05-01,2012,1,5,ANBIMA12_TJTLN612,2012-05-01T00:00:00-03:00,8.06272727272727
2012-06-01,2012,1,6,ANBIMA12_TJTLN612,2012-06-01T00:00:00-03:00,7.80901
2012-07-01,2012,1,7,ANBIMA12_TJTLN612,2012-07-01T00:00:00-03:00,7.43130909090909
2012-08-01,2012,1,8,ANBIMA12_TJTLN612,2012-08-01T00:00:00-03:00,7.27449565217391
2012-09-01,2012,1,9,ANBIMA12_TJTLN612,2012-09-01T00:00:00-03:00,7.31149473684211
2012-10-01,2012,1,10,ANBIMA12_TJTLN612,2012-10-01T00:00:00-03:00,7.14832272727273
2012-11-01,2012,1,11,ANBIMA12_TJTLN612,2012-11-01T00:00:00-02:00,7.083505
2012-12-01,2012,1,12,ANBIMA12_TJTLN612,2012-12-01T00:00:00-02:00,6.972915
2013-01-01,2013,1,1,ANBIMA12_TJTLN612,2013-01-01T00:00:00-02:00,6.99730909090909
2013-02-01,2013,1,2,ANBIMA12_TJTLN612,2013-02-01T00:00:00-02:00,7.32615
2013-03-01,2013,1,3,ANBIMA12_TJTLN612,2013-03-01T00:00:00-03:00,7.53976
2013-04-01,2013,1,4,ANBIMA12_TJTLN612,2013-04-01T00:00:00-03:00,7.75699545454545
2013-05-01,2013,1,5,ANBIMA12_TJTLN612,2013-05-01T00:00:00-03:00,8.00401904761905
