DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Barril)
1983-09-01,1983,1,9,ANP12_PDPET12,1983-09-01T00:00:00-03:00,341.0
1983-10-01,1983,1,10,ANP12_PDPET12,1983-10-01T00:00:00-03:00,349.0
1983-11-01,1983,1,11,ANP12_PDPET12,1983-11-01T00:00:00-03:00,384.0
1983-12-01,1983,1,12,ANP12_PDPET12,1983-12-01T00:00:00-02:00,412.0
1984-01-01,1984,1,1,ANP12_PDPET12,1984-01-01T00:00:00-02:00,441.0
1984-02-01,1984,1,2,ANP12_PDPET12,1984-02-01T00:00:00-02:00,439.0
1984-03-01,1984,1,3,ANP12_PDPET12,1984-03-01T00:00:00-03:00,440.0
1984-04-01,1984,1,4,ANP12_PDPET12,1984-04-01T00:00:00-03:00,453.0
1984-05-01,1984,1,5,ANP12_PDPET12,1984-05-01T00:00:00-03:00,462.0
1984-06-01,1984,1,6,ANP12_PDPET12,1984-06-01T00:00:00-03:00,460.0
1984-07-01,1984,1,7,ANP12_PDPET12,1984-07-01T00:00:00-03:00,500.0
1984-08-01,1984,1,8,ANP12_PDPET12,1984-08-01T00:00:00-03:00,461.0
1984-09-01,1984,1,9,ANP12_PDPET12,1984-09-01T00:00:00-03:00,481.0
1984-10-01,1984,1,10,ANP12_PDPET12,1984-10-01T00:00:00-03:00,510.0
1984-11-01,1984,1,11,ANP12_PDPET12,1984-11-01T00:00:00-03:00,514.0
1984-12-01,1984,1,12,ANP12_PDPET12,1984-12-01T00:00:00-02:00,523.0
1985-01-01,1985,1,1,ANP12_PDPET12,1985-01-01T00:00:00-02:00,535.0
1985-02-01,1985,1,2,ANP12_PDPET12,1985-02-01T00:00:00-02:00,519.0
1985-03-01,1985,1,3,ANP12_PDPET12,1985-03-01T00:00:00-03:00,540.0
1985-04-01,1985,1,4,ANP12_PDPET12,1985-04-01T00:00:00-03:00,549.0
1985-05-01,1985,1,5,ANP12_PDPET12,1985-05-01T00:00:00-03:00,562.0
1985-06-01,1985,1,6,ANP12_PDPET12,1985-06-01T00:00:00-03:00,561.0
1985-07-01,1985,1,7,ANP12_PDPET12,1985-07-01T00:00:00-03:00,564.0
1985-08-01,1985,1,8,ANP12_PDPET12,1985-08-01T00:00:00-03:00,567.0
1985-09-01,1985,1,9,ANP12_PDPET12,1985-09-01T00:00:00-03:00,572.0
1985-10-01,1985,1,10,ANP12_PDPET12,1985-10-01T00:00:00-03:00,595.0
1985-11-01,1985,1,11,ANP12_PDPET12,1985-11-01T00:00:00-03:00,591.0
1985-12-01,1985,1,12,ANP12_PDPET12,1985-12-01T00:00:00-02:00,599.0
1986-01-01,1986,1,1,ANP12_PDPET12,1986-01-01T00:00:00-02:00,600.0
1986-02-01,1986,1,2,ANP12_PDPET12,1986-02-01T00:00:00-02:00,596.0
1986-03-01,1986,1,3,ANP12_PDPET12,1986-03-01T00:00:00-03:00,601.0
1986-04-01,1986,1,4,ANP12_PDPET12,1986-04-01T00:00:00-03:00,600.0
1986-05-01,1986,1,5,ANP12_PDPET12,1986-05-01T00:00:00-03:00,593.0
1986-06-01,1986,1,6,ANP12_PDPET12,1986-06-01T00:00:00-03:00,598.0
1986-07-01,1986,1,7,ANP12_PDPET12,1986-07-01T00:00:00-03:00,591.0
1986-08-01,1986,1,8,ANP12_PDPET12,1986-08-01T00:00:00-03:00,605.0
1986-09-01,1986,1,9,ANP12_PDPET12,1986-09-01T00:00:00-03:00,588.0
1986-10-01,1986,1,10,ANP12_PDPET12,1986-10-01T00:00:00-03:00,584.0
1986-11-01,1986,1,11,ANP12_PDPET12,1986-11-01T00:00:00-03:00,575.0
1986-12-01,1986,1,12,ANP12_PDPET12,1986-12-01T00:00:00-02:00,586.0
1987-01-01,1987,1,1,ANP12_PDPET12,1987-01-01T00:00:00-02:00,593.0
1987-02-01,1987,1,2,ANP12_PDPET12,1987-02-01T00:00:00-02:00,583.0
1987-03-01,1987,1,3,ANP12_PDPET12,1987-03-01T00:00:00-03:00,584.0
1987-04-01,1987,1,4,ANP12_PDPET12,1987-04-01T00:00:00-03:00,585.0
1987-05-01,1987,1,5,ANP12_PDPET12,1987-05-01T00:00:00-03:00,589.0
1987-06-01,1987,1,6,ANP12_PDPET12,1987-06-01T00:00:00-03:00,585.0
1987-07-01,1987,1,7,ANP12_PDPET12,1987-07-01T00:00:00-03:00,575.0
1987-08-01,1987,1,8,ANP12_PDPET12,1987-08-01T00:00:00-03:00,584.0
1987-09-01,1987,1,9,ANP12_PDPET12,1987-09-01T00:00:00-03:00,592.0
1987-10-01,1987,1,10,ANP12_PDPET12,1987-10-01T00:00:00-03:00,623.0
1987-11-01,1987,1,11,ANP12_PDPET12,1987-11-01T00:00:00-03:00,596.0
1987-12-01,1987,1,12,ANP12_PDPET12,1987-12-01T00:00:00-02:00,607.0
1988-01-01,1988,1,1,ANP12_PDPET12,1988-01-01T00:00:00-02:00,609.0
1988-02-01,1988,1,2,ANP12_PDPET12,1988-02-01T00:00:00-02:00,615.0
1988-03-01,1988,1,3,ANP12_PDPET12,1988-03-01T00:00:00-03:00,614.0
1988-04-01,1988,1,4,ANP12_PDPET12,1988-04-01T00:00:00-03:00,602.0
1988-05-01,1988,1,5,ANP12_PDPET12,1988-05-01T00:00:00-03:00,544.0
1988-06-01,1988,1,6,ANP12_PDPET12,1988-06-01T00:00:00-03:00,578.0
1988-07-01,1988,1,7,ANP12_PDPET12,1988-07-01T00:00:00-03:00,576.0
1988-08-01,1988,1,8,ANP12_PDPET12,1988-08-01T00:00:00-03:00,565.0
1988-09-01,1988,1,9,ANP12_PDPET12,1988-09-01T00:00:00-03:00,568.0
1988-10-01,1988,1,10,ANP12_PDPET12,1988-10-01T00:00:00-03:00,564.0
1988-11-01,1988,1,11,ANP12_PDPET12,1988-11-01T00:00:00-03:00,518.0
1988-12-01,1988,1,12,ANP12_PDPET12,1988-12-01T00:00:00-02:00,566.0
1989-01-01,1989,1,1,ANP12_PDPET12,1989-01-01T00:00:00-02:00,572.0
1989-02-01,1989,1,2,ANP12_PDPET12,1989-02-01T00:00:00-02:00,580.0
1989-03-01,1989,1,3,ANP12_PDPET12,1989-03-01T00:00:00-03:00,579.0
1989-04-01,1989,1,4,ANP12_PDPET12,1989-04-01T00:00:00-03:00,596.0
1989-05-01,1989,1,5,ANP12_PDPET12,1989-05-01T00:00:00-03:00,593.0
1989-06-01,1989,1,6,ANP12_PDPET12,1989-06-01T00:00:00-03:00,616.0
1989-07-01,1989,1,7,ANP12_PDPET12,1989-07-01T00:00:00-03:00,628.0
1989-08-01,1989,1,8,ANP12_PDPET12,1989-08-01T00:00:00-03:00,641.0
1989-09-01,1989,1,9,ANP12_PDPET12,1989-09-01T00:00:00-03:00,648.0
1989-10-01,1989,1,10,ANP12_PDPET12,1989-10-01T00:00:00-03:00,646.0
1989-11-01,1989,1,11,ANP12_PDPET12,1989-11-01T00:00:00-03:00,643.0
1989-12-01,1989,1,12,ANP12_PDPET12,1989-12-01T00:00:00-02:00,651.0
1990-01-01,1990,1,1,ANP12_PDPET12,1990-01-01T00:00:00-02:00,637.0
1990-02-01,1990,1,2,ANP12_PDPET12,1990-02-01T00:00:00-02:00,659.0
1990-03-01,1990,1,3,ANP12_PDPET12,1990-03-01T00:00:00-03:00,657.0
1990-04-01,1990,1,4,ANP12_PDPET12,1990-04-01T00:00:00-03:00,662.0
1990-05-01,1990,1,5,ANP12_PDPET12,1990-05-01T00:00:00-03:00,651.0
1990-06-01,1990,1,6,ANP12_PDPET12,1990-06-01T00:00:00-03:00,643.0
1990-07-01,1990,1,7,ANP12_PDPET12,1990-07-01T00:00:00-03:00,635.0
1990-08-01,1990,1,8,ANP12_PDPET12,1990-08-01T00:00:00-03:00,649.0
1990-09-01,1990,1,9,ANP12_PDPET12,1990-09-01T00:00:00-03:00,656.0
1990-10-01,1990,1,10,ANP12_PDPET12,1990-10-01T00:00:00-03:00,633.0
1990-11-01,1990,1,11,ANP12_PDPET12,1990-11-01T00:00:00-03:00,678.0
1990-12-01,1990,1,12,ANP12_PDPET12,1990-12-01T00:00:00-02:00,676.0
1991-01-01,1991,1,1,ANP12_PDPET12,1991-01-01T00:00:00-02:00,673.0
1991-02-01,1991,1,2,ANP12_PDPET12,1991-02-01T00:00:00-02:00,678.0
1991-03-01,1991,1,3,ANP12_PDPET12,1991-03-01T00:00:00-03:00,632.0
1991-04-01,1991,1,4,ANP12_PDPET12,1991-04-01T00:00:00-03:00,668.0
1991-05-01,1991,1,5,ANP12_PDPET12,1991-05-01T00:00:00-03:00,673.0
1991-06-01,1991,1,6,ANP12_PDPET12,1991-06-01T00:00:00-03:00,672.0
1991-07-01,1991,1,7,ANP12_PDPET12,1991-07-01T00:00:00-03:00,672.0
1991-08-01,1991,1,8,ANP12_PDPET12,1991-08-01T00:00:00-03:00,656.0
1991-09-01,1991,1,9,ANP12_PDPET12,1991-09-01T00:00:00-03:00,451.0
1991-10-01,1991,1,10,ANP12_PDPET12,1991-10-01T00:00:00-03:00,656.0
1991-11-01,1991,1,11,ANP12_PDPET12,1991-11-01T00:00:00-03:00,660.0
1991-12-01,1991,1,12,ANP12_PDPET12,1991-12-01T00:00:00-02:00,657.0
1992-01-01,1992,1,1,ANP12_PDPET12,1992-01-01T00:00:00-02:00,664.0
1992-02-01,1992,1,2,ANP12_PDPET12,1992-02-01T00:00:00-02:00,644.0
1992-03-01,1992,1,3,ANP12_PDPET12,1992-03-01T00:00:00-03:00,652.0
1992-04-01,1992,1,4,ANP12_PDPET12,1992-04-01T00:00:00-03:00,643.0
1992-05-01,1992,1,5,ANP12_PDPET12,1992-05-01T00:00:00-03:00,654.0
1992-06-01,1992,1,6,ANP12_PDPET12,1992-06-01T00:00:00-03:00,644.0
1992-07-01,1992,1,7,ANP12_PDPET12,1992-07-01T00:00:00-03:00,654.0
1992-08-01,1992,1,8,ANP12_PDPET12,1992-08-01T00:00:00-03:00,671.0
1992-09-01,1992,1,9,ANP12_PDPET12,1992-09-01T00:00:00-03:00,643.0
1992-10-01,1992,1,10,ANP12_PDPET12,1992-10-01T00:00:00-03:00,649.0
1992-11-01,1992,1,11,ANP12_PDPET12,1992-11-01T00:00:00-03:00,652.0
1992-12-01,1992,1,12,ANP12_PDPET12,1992-12-01T00:00:00-02:00,652.0
1993-01-01,1993,1,1,ANP12_PDPET12,1993-01-01T00:00:00-02:00,651.0
1993-02-01,1993,1,2,ANP12_PDPET12,1993-02-01T00:00:00-02:00,663.0
1993-03-01,1993,1,3,ANP12_PDPET12,1993-03-01T00:00:00-03:00,644.0
1993-04-01,1993,1,4,ANP12_PDPET12,1993-04-01T00:00:00-03:00,641.0
1993-05-01,1993,1,5,ANP12_PDPET12,1993-05-01T00:00:00-03:00,651.0
1993-06-01,1993,1,6,ANP12_PDPET12,1993-06-01T00:00:00-03:00,650.0
1993-07-01,1993,1,7,ANP12_PDPET12,1993-07-01T00:00:00-03:00,656.0
1993-08-01,1993,1,8,ANP12_PDPET12,1993-08-01T00:00:00-03:00,666.0
1993-09-01,1993,1,9,ANP12_PDPET12,1993-09-01T00:00:00-03:00,672.0
1993-10-01,1993,1,10,ANP12_PDPET12,1993-10-01T00:00:00-03:00,695.0
1993-11-01,1993,1,11,ANP12_PDPET12,1993-11-01T00:00:00-03:00,689.0
1993-12-01,1993,1,12,ANP12_PDPET12,1993-12-01T00:00:00-02:00,697.0
1994-01-01,1994,1,1,ANP12_PDPET12,1994-01-01T00:00:00-02:00,684.0
1994-02-01,1994,1,2,ANP12_PDPET12,1994-02-01T00:00:00-02:00,699.0
1994-03-01,1994,1,3,ANP12_PDPET12,1994-03-01T00:00:00-03:00,675.0
1994-04-01,1994,1,4,ANP12_PDPET12,1994-04-01T00:00:00-03:00,695.0
1994-05-01,1994,1,5,ANP12_PDPET12,1994-05-01T00:00:00-03:00,707.0
1994-06-01,1994,1,6,ANP12_PDPET12,1994-06-01T00:00:00-03:00,702.0
1994-07-01,1994,1,7,ANP12_PDPET12,1994-07-01T00:00:00-03:00,688.0
1994-08-01,1994,1,8,ANP12_PDPET12,1994-08-01T00:00:00-03:00,728.0
1994-09-01,1994,1,9,ANP12_PDPET12,1994-09-01T00:00:00-03:00,656.0
1994-10-01,1994,1,10,ANP12_PDPET12,1994-10-01T00:00:00-03:00,647.0
1994-11-01,1994,1,11,ANP12_PDPET12,1994-11-01T00:00:00-03:00,659.0
1994-12-01,1994,1,12,ANP12_PDPET12,1994-12-01T00:00:00-02:00,733.0
1995-01-01,1995,1,1,ANP12_PDPET12,1995-01-01T00:00:00-02:00,732.0
1995-02-01,1995,1,2,ANP12_PDPET12,1995-02-01T00:00:00-02:00,734.0
1995-03-01,1995,1,3,ANP12_PDPET12,1995-03-01T00:00:00-03:00,727.0
1995-04-01,1995,1,4,ANP12_PDPET12,1995-04-01T00:00:00-03:00,730.0
1995-05-01,1995,1,5,ANP12_PDPET12,1995-05-01T00:00:00-03:00,323.0
1995-06-01,1995,1,6,ANP12_PDPET12,1995-06-01T00:00:00-03:00,736.0
1995-07-01,1995,1,7,ANP12_PDPET12,1995-07-01T00:00:00-03:00,772.0
1995-08-01,1995,1,8,ANP12_PDPET12,1995-08-01T00:00:00-03:00,787.0
1995-09-01,1995,1,9,ANP12_PDPET12,1995-09-01T00:00:00-03:00,752.0
1995-10-01,1995,1,10,ANP12_PDPET12,1995-10-01T00:00:00-03:00,779.0
1995-11-01,1995,1,11,ANP12_PDPET12,1995-11-01T00:00:00-03:00,769.0
1995-12-01,1995,1,12,ANP12_PDPET12,1995-12-01T00:00:00-02:00,717.0
1996-01-01,1996,1,1,ANP12_PDPET12,1996-01-01T00:00:00-02:00,797.0
1996-02-01,1996,1,2,ANP12_PDPET12,1996-02-01T00:00:00-02:00,807.0
1996-03-01,1996,1,3,ANP12_PDPET12,1996-03-01T00:00:00-03:00,778.0
1996-04-01,1996,1,4,ANP12_PDPET12,1996-04-01T00:00:00-03:00,794.0
1996-05-01,1996,1,5,ANP12_PDPET12,1996-05-01T00:00:00-03:00,795.0
1996-06-01,1996,1,6,ANP12_PDPET12,1996-06-01T00:00:00-03:00,784.0
1996-07-01,1996,1,7,ANP12_PDPET12,1996-07-01T00:00:00-03:00,780.0
1996-08-01,1996,1,8,ANP12_PDPET12,1996-08-01T00:00:00-03:00,771.0
1996-09-01,1996,1,9,ANP12_PDPET12,1996-09-01T00:00:00-03:00,811.0
1996-10-01,1996,1,10,ANP12_PDPET12,1996-10-01T00:00:00-03:00,825.0
1996-11-01,1996,1,11,ANP12_PDPET12,1996-11-01T00:00:00-03:00,839.0
1996-12-01,1996,1,12,ANP12_PDPET12,1996-12-01T00:00:00-02:00,885.0
1997-01-01,1997,1,1,ANP12_PDPET12,1997-01-01T00:00:00-02:00,861.0
1997-02-01,1997,1,2,ANP12_PDPET12,1997-02-01T00:00:00-02:00,853.0
1997-03-01,1997,1,3,ANP12_PDPET12,1997-03-01T00:00:00-03:00,881.0
1997-04-01,1997,1,4,ANP12_PDPET12,1997-04-01T00:00:00-03:00,876.0
1997-05-01,1997,1,5,ANP12_PDPET12,1997-05-01T00:00:00-03:00,895.0
1997-06-01,1997,1,6,ANP12_PDPET12,1997-06-01T00:00:00-03:00,885.0
1997-07-01,1997,1,7,ANP12_PDPET12,1997-07-01T00:00:00-03:00,886.0
1997-08-01,1997,1,8,ANP12_PDPET12,1997-08-01T00:00:00-03:00,866.0
1997-09-01,1997,1,9,ANP12_PDPET12,1997-09-01T00:00:00-03:00,852.0
1997-10-01,1997,1,10,ANP12_PDPET12,1997-10-01T00:00:00-03:00,761.0
1997-11-01,1997,1,11,ANP12_PDPET12,1997-11-01T00:00:00-03:00,830.0
1997-12-01,1997,1,12,ANP12_PDPET12,1997-12-01T00:00:00-02:00,945.0
1998-01-01,1998,1,1,ANP12_PDPET12,1998-01-01T00:00:00-02:00,914.0
1998-02-01,1998,1,2,ANP12_PDPET12,1998-02-01T00:00:00-02:00,945.0
1998-03-01,1998,1,3,ANP12_PDPET12,1998-03-01T00:00:00-03:00,959.0
1998-04-01,1998,1,4,ANP12_PDPET12,1998-04-01T00:00:00-03:00,950.0
1998-05-01,1998,1,5,ANP12_PDPET12,1998-05-01T00:00:00-03:00,989.0
1998-06-01,1998,1,6,ANP12_PDPET12,1998-06-01T00:00:00-03:00,984.0
1998-07-01,1998,1,7,ANP12_PDPET12,1998-07-01T00:00:00-03:00,1003.0
1998-08-01,1998,1,8,ANP12_PDPET12,1998-08-01T00:00:00-03:00,1021.0
1998-09-01,1998,1,9,ANP12_PDPET12,1998-09-01T00:00:00-03:00,995.0
1998-10-01,1998,1,10,ANP12_PDPET12,1998-10-01T00:00:00-03:00,1020.0
1998-11-01,1998,1,11,ANP12_PDPET12,1998-11-01T00:00:00-03:00,1097.0
1998-12-01,1998,1,12,ANP12_PDPET12,1998-12-01T00:00:00-02:00,1170.0
1999-01-01,1999,1,1,ANP12_PDPET12,1999-01-01T00:00:00-02:00,1158.0
1999-02-01,1999,1,2,ANP12_PDPET12,1999-02-01T00:00:00-02:00,1114.0
1999-03-01,1999,1,3,ANP12_PDPET12,1999-03-01T00:00:00-03:00,1104.0
1999-04-01,1999,1,4,ANP12_PDPET12,1999-04-01T00:00:00-03:00,1118.0
1999-05-01,1999,1,5,ANP12_PDPET12,1999-05-01T00:00:00-03:00,1100.0
1999-06-01,1999,1,6,ANP12_PDPET12,1999-06-01T00:00:00-03:00,1090.0
1999-07-01,1999,1,7,ANP12_PDPET12,1999-07-01T00:00:00-03:00,1112.0
1999-08-01,1999,1,8,ANP12_PDPET12,1999-08-01T00:00:00-03:00,1126.0
1999-09-01,1999,1,9,ANP12_PDPET12,1999-09-01T00:00:00-03:00,1139.0
1999-10-01,1999,1,10,ANP12_PDPET12,1999-10-01T00:00:00-03:00,1129.0
1999-11-01,1999,1,11,ANP12_PDPET12,1999-11-01T00:00:00-03:00,1172.0
1999-12-01,1999,1,12,ANP12_PDPET12,1999-12-01T00:00:00-02:00,1218.0
2000-01-01,2000,1,1,ANP12_PDPET12,2000-01-01T00:00:00-02:00,1187.0
2000-02-01,2000,1,2,ANP12_PDPET12,2000-02-01T00:00:00-02:00,1152.0
2000-03-01,2000,1,3,ANP12_PDPET12,2000-03-01T00:00:00-03:00,1226.0
2000-04-01,2000,1,4,ANP12_PDPET12,2000-04-01T00:00:00-03:00,1199.0
2000-05-01,2000,1,5,ANP12_PDPET12,2000-05-01T00:00:00-03:00,1199.0
2000-06-01,2000,1,6,ANP12_PDPET12,2000-06-01T00:00:00-03:00,1246.0
2000-07-01,2000,1,7,ANP12_PDPET12,2000-07-01T00:00:00-03:00,1222.0
2000-08-01,2000,1,8,ANP12_PDPET12,2000-08-01T00:00:00-03:00,1228.0
2000-09-01,2000,1,9,ANP12_PDPET12,2000-09-01T00:00:00-03:00,1333.0
2000-10-01,2000,1,10,ANP12_PDPET12,2000-10-01T00:00:00-03:00,1353.0
2000-11-01,2000,1,11,ANP12_PDPET12,2000-11-01T00:00:00-03:00,1400.0
2000-12-01,2000,1,12,ANP12_PDPET12,2000-12-01T00:00:00-02:00,1456.0
2001-01-01,2001,1,1,ANP12_PDPET12,2001-01-01T00:00:00-02:00,1357.0
2001-02-01,2001,1,2,ANP12_PDPET12,2001-02-01T00:00:00-02:00,1377.0
2001-03-01,2001,1,3,ANP12_PDPET12,2001-03-01T00:00:00-03:00,1300.0
2001-04-01,2001,1,4,ANP12_PDPET12,2001-04-01T00:00:00-03:00,1308.0
2001-05-01,2001,1,5,ANP12_PDPET12,2001-05-01T00:00:00-03:00,1239.0
2001-06-01,2001,1,6,ANP12_PDPET12,2001-06-01T00:00:00-03:00,1335.0
2001-07-01,2001,1,7,ANP12_PDPET12,2001-07-01T00:00:00-03:00,1345.0
2001-08-01,2001,1,8,ANP12_PDPET12,2001-08-01T00:00:00-03:00,1325.0
2001-09-01,2001,1,9,ANP12_PDPET12,2001-09-01T00:00:00-03:00,1347.0
2001-10-01,2001,1,10,ANP12_PDPET12,2001-10-01T00:00:00-03:00,1221.0
2001-11-01,2001,1,11,ANP12_PDPET12,2001-11-01T00:00:00-03:00,1382.0
2001-12-01,2001,1,12,ANP12_PDPET12,2001-12-01T00:00:00-02:00,1466.0
2002-01-01,2002,1,1,ANP12_PDPET12,2002-01-01T00:00:00-02:00,1486.0
2002-02-01,2002,1,2,ANP12_PDPET12,2002-02-01T00:00:00-02:00,1476.0
2002-03-01,2002,1,3,ANP12_PDPET12,2002-03-01T00:00:00-03:00,1501.0
2002-04-01,2002,1,4,ANP12_PDPET12,2002-04-01T00:00:00-03:00,1510.0
2002-05-01,2002,1,5,ANP12_PDPET12,2002-05-01T00:00:00-03:00,1530.0
2002-06-01,2002,1,6,ANP12_PDPET12,2002-06-01T00:00:00-03:00,1549.0
2002-07-01,2002,1,7,ANP12_PDPET12,2002-07-01T00:00:00-03:00,1494.0
2002-08-01,2002,1,8,ANP12_PDPET12,2002-08-01T00:00:00-03:00,1553.0
2002-09-01,2002,1,9,ANP12_PDPET12,2002-09-01T00:00:00-03:00,1531.0
2002-10-01,2002,1,10,ANP12_PDPET12,2002-10-01T00:00:00-03:00,1524.0
2002-11-01,2002,1,11,ANP12_PDPET12,2002-11-01T00:00:00-03:00,1447.0
2002-12-01,2002,1,12,ANP12_PDPET12,2002-12-01T00:00:00-02:00,1391.0
2003-01-01,2003,1,1,ANP12_PDPET12,2003-01-01T00:00:00-02:00,1556.0
2003-02-01,2003,1,2,ANP12_PDPET12,2003-02-01T00:00:00-02:00,1598.0
2003-03-01,2003,1,3,ANP12_PDPET12,2003-03-01T00:00:00-03:00,1568.0
2003-04-01,2003,1,4,ANP12_PDPET12,2003-04-01T00:00:00-03:00,1576.0
2003-05-01,2003,1,5,ANP12_PDPET12,2003-05-01T00:00:00-03:00,1542.0
2003-06-01,2003,1,6,ANP12_PDPET12,2003-06-01T00:00:00-03:00,1428.0
2003-07-01,2003,1,7,ANP12_PDPET12,2003-07-01T00:00:00-03:00,1548.0
2003-08-01,2003,1,8,ANP12_PDPET12,2003-08-01T00:00:00-03:00,1600.0
2003-09-01,2003,1,9,ANP12_PDPET12,2003-09-01T00:00:00-03:00,1581.0
2003-10-01,2003,1,10,ANP12_PDPET12,2003-10-01T00:00:00-03:00,1557.0
2003-11-01,2003,1,11,ANP12_PDPET12,2003-11-01T00:00:00-03:00,1538.0
2003-12-01,2003,1,12,ANP12_PDPET12,2003-12-01T00:00:00-02:00,1538.0
2004-01-01,2004,1,1,ANP12_PDPET12,2004-01-01T00:00:00-02:00,1517.0
