DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% PIB))
1999-12-01,1999,1,12,BM12_M2NCNY12,1999-12-01T00:00:00-02:00,23.6867051008198
2000-01-01,2000,1,1,BM12_M2NCNY12,2000-01-01T00:00:00-02:00,23.1975300427105
2000-02-01,2000,1,2,BM12_M2NCNY12,2000-02-01T00:00:00-02:00,22.4566927510959
2000-03-01,2000,1,3,BM12_M2NCNY12,2000-03-01T00:00:00-03:00,22.5566040332468
2000-04-01,2000,1,4,BM12_M2NCNY12,2000-04-01T00:00:00-03:00,22.4745755732448
2000-05-01,2000,1,5,BM12_M2NCNY12,2000-05-01T00:00:00-03:00,22.3555962892005
2000-06-01,2000,1,6,BM12_M2NCNY12,2000-06-01T00:00:00-03:00,22.0524158806928
2000-07-01,2000,1,7,BM12_M2NCNY12,2000-07-01T00:00:00-03:00,21.8413830355318
2000-08-01,2000,1,8,BM12_M2NCNY12,2000-08-01T00:00:00-03:00,21.6980667366441
2000-09-01,2000,1,9,BM12_M2NCNY12,2000-09-01T00:00:00-03:00,21.681636962252
2000-10-01,2000,1,10,BM12_M2NCNY12,2000-10-01T00:00:00-03:00,21.6804029282359
2000-11-01,2000,1,11,BM12_M2NCNY12,2000-11-01T00:00:00-03:00,22.0643538466462
2000-12-01,2000,1,12,BM12_M2NCNY12,2000-12-01T00:00:00-02:00,22.949003662333
2001-01-01,2001,1,1,BM12_M2NCNY12,2001-01-01T00:00:00-02:00,22.2267666850056
2001-02-01,2001,1,2,BM12_M2NCNY12,2001-02-01T00:00:00-02:00,22.3218014368454
2001-03-01,2001,1,3,BM12_M2NCNY12,2001-03-01T00:00:00-03:00,21.8703481907511
2001-04-01,2001,1,4,BM12_M2NCNY12,2001-04-01T00:00:00-03:00,21.6780937614991
2001-05-01,2001,1,5,BM12_M2NCNY12,2001-05-01T00:00:00-03:00,21.7293851251957
2001-06-01,2001,1,6,BM12_M2NCNY12,2001-06-01T00:00:00-03:00,21.9703991310304
2001-07-01,2001,1,7,BM12_M2NCNY12,2001-07-01T00:00:00-03:00,21.8590126262588
2001-08-01,2001,1,8,BM12_M2NCNY12,2001-08-01T00:00:00-03:00,22.1411167067868
2001-09-01,2001,1,9,BM12_M2NCNY12,2001-09-01T00:00:00-03:00,22.0282161716189
2001-10-01,2001,1,10,BM12_M2NCNY12,2001-10-01T00:00:00-03:00,21.7667754365169
2001-11-01,2001,1,11,BM12_M2NCNY12,2001-11-01T00:00:00-03:00,22.1243579594563
2001-12-01,2001,1,12,BM12_M2NCNY12,2001-12-01T00:00:00-02:00,24.6474929422678
2002-01-01,2002,1,1,BM12_M2NCNY12,2002-01-01T00:00:00-02:00,23.9343149318995
2002-02-01,2002,1,2,BM12_M2NCNY12,2002-02-01T00:00:00-02:00,23.8236765012677
2002-03-01,2002,1,3,BM12_M2NCNY12,2002-03-01T00:00:00-03:00,24.3110594573071
2002-04-01,2002,1,4,BM12_M2NCNY12,2002-04-01T00:00:00-03:00,23.9846541837607
2002-05-01,2002,1,5,BM12_M2NCNY12,2002-05-01T00:00:00-03:00,23.9408474184798
2002-06-01,2002,1,6,BM12_M2NCNY12,2002-06-01T00:00:00-03:00,24.8491764020945
2002-07-01,2002,1,7,BM12_M2NCNY12,2002-07-01T00:00:00-03:00,25.3883192515978
2002-08-01,2002,1,8,BM12_M2NCNY12,2002-08-01T00:00:00-03:00,26.2425048133709
2002-09-01,2002,1,9,BM12_M2NCNY12,2002-09-01T00:00:00-03:00,26.4016456899821
2002-10-01,2002,1,10,BM12_M2NCNY12,2002-10-01T00:00:00-03:00,26.5462651277649
2002-11-01,2002,1,11,BM12_M2NCNY12,2002-11-01T00:00:00-03:00,26.4490445803604
2002-12-01,2002,1,12,BM12_M2NCNY12,2002-12-01T00:00:00-02:00,26.8904621902672
2003-01-01,2003,1,1,BM12_M2NCNY12,2003-01-01T00:00:00-02:00,26.0201992577896
2003-02-01,2003,1,2,BM12_M2NCNY12,2003-02-01T00:00:00-02:00,25.8601624536983
2003-03-01,2003,1,3,BM12_M2NCNY12,2003-03-01T00:00:00-03:00,25.1431211320202
2003-04-01,2003,1,4,BM12_M2NCNY12,2003-04-01T00:00:00-03:00,24.6347017743075
2003-05-01,2003,1,5,BM12_M2NCNY12,2003-05-01T00:00:00-03:00,24.5757662461569
2003-06-01,2003,1,6,BM12_M2NCNY12,2003-06-01T00:00:00-03:00,24.2164042060312
2003-07-01,2003,1,7,BM12_M2NCNY12,2003-07-01T00:00:00-03:00,24.0830594200316
2003-08-01,2003,1,8,BM12_M2NCNY12,2003-08-01T00:00:00-03:00,23.9640290777142
2003-09-01,2003,1,9,BM12_M2NCNY12,2003-09-01T00:00:00-03:00,23.6960862571545
2003-10-01,2003,1,10,BM12_M2NCNY12,2003-10-01T00:00:00-03:00,23.265707464202
2003-11-01,2003,1,11,BM12_M2NCNY12,2003-11-01T00:00:00-03:00,23.7146133163424
2003-12-01,2003,1,12,BM12_M2NCNY12,2003-12-01T00:00:00-02:00,24.2293108695106
2004-01-01,2004,1,1,BM12_M2NCNY12,2004-01-01T00:00:00-02:00,23.5319359442274
2004-02-01,2004,1,2,BM12_M2NCNY12,2004-02-01T00:00:00-02:00,23.5619327403775
2004-03-01,2004,1,3,BM12_M2NCNY12,2004-03-01T00:00:00-03:00,23.4228693278849
2004-04-01,2004,1,4,BM12_M2NCNY12,2004-04-01T00:00:00-03:00,23.3061005312573
2004-05-01,2004,1,5,BM12_M2NCNY12,2004-05-01T00:00:00-03:00,23.8603358525393
2004-06-01,2004,1,6,BM12_M2NCNY12,2004-06-01T00:00:00-03:00,23.9494973991958
2004-07-01,2004,1,7,BM12_M2NCNY12,2004-07-01T00:00:00-03:00,23.915618016333
2004-08-01,2004,1,8,BM12_M2NCNY12,2004-08-01T00:00:00-03:00,24.0566742367136
2004-09-01,2004,1,9,BM12_M2NCNY12,2004-09-01T00:00:00-03:00,24.2147643250795
2004-10-01,2004,1,10,BM12_M2NCNY12,2004-10-01T00:00:00-03:00,24.3281476249245
2004-11-01,2004,1,11,BM12_M2NCNY12,2004-11-01T00:00:00-03:00,24.4360193849206
2004-12-01,2004,1,12,BM12_M2NCNY12,2004-12-01T00:00:00-02:00,25.2862923031282
2005-01-01,2005,1,1,BM12_M2NCNY12,2005-01-01T00:00:00-02:00,24.8002883242636
2005-02-01,2005,1,2,BM12_M2NCNY12,2005-02-01T00:00:00-02:00,24.7474731183065
2005-03-01,2005,1,3,BM12_M2NCNY12,2005-03-01T00:00:00-03:00,25.0040815269963
2005-04-01,2005,1,4,BM12_M2NCNY12,2005-04-01T00:00:00-03:00,24.7681337098655
2005-05-01,2005,1,5,BM12_M2NCNY12,2005-05-01T00:00:00-03:00,24.6666196791859
2005-06-01,2005,1,6,BM12_M2NCNY12,2005-06-01T00:00:00-03:00,24.8564633726449
2005-07-01,2005,1,7,BM12_M2NCNY12,2005-07-01T00:00:00-03:00,24.9596757972538
