DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (R$ Penúltimo mês da série)
2012-03-01,2012,1,3,PNADC12_RRPHEMP12,2012-03-01T00:00:00-03:00,6075.0
2012-04-01,2012,1,4,PNADC12_RRPHEMP12,2012-04-01T00:00:00-03:00,6315.0
2012-05-01,2012,1,5,PNADC12_RRPHEMP12,2012-05-01T00:00:00-03:00,6344.0
2012-06-01,2012,1,6,PNADC12_RRPHEMP12,2012-06-01T00:00:00-03:00,6269.0
2012-07-01,2012,1,7,PNADC12_RRPHEMP12,2012-07-01T00:00:00-03:00,6259.0
2012-08-01,2012,1,8,PNADC12_RRPHEMP12,2012-08-01T00:00:00-03:00,6454.0
2012-09-01,2012,1,9,PNADC12_RRPHEMP12,2012-09-01T00:00:00-03:00,6524.0
2012-10-01,2012,1,10,PNADC12_RRPHEMP12,2012-10-01T00:00:00-03:00,6424.0
2012-11-01,2012,1,11,PNADC12_RRPHEMP12,2012-11-01T00:00:00-02:00,6183.0
2012-12-01,2012,1,12,PNADC12_RRPHEMP12,2012-12-01T00:00:00-02:00,5987.0
2013-01-01,2013,1,1,PNADC12_RRPHEMP12,2013-01-01T00:00:00-02:00,6010.0
2013-02-01,2013,1,2,PNADC12_RRPHEMP12,2013-02-01T00:00:00-02:00,6143.0
2013-03-01,2013,1,3,PNADC12_RRPHEMP12,2013-03-01T00:00:00-03:00,6310.0
2013-04-01,2013,1,4,PNADC12_RRPHEMP12,2013-04-01T00:00:00-03:00,6364.0
2013-05-01,2013,1,5,PNADC12_RRPHEMP12,2013-05-01T00:00:00-03:00,6412.0
2013-06-01,2013,1,6,PNADC12_RRPHEMP12,2013-06-01T00:00:00-03:00,6455.0
2013-07-01,2013,1,7,PNADC12_RRPHEMP12,2013-07-01T00:00:00-03:00,6452.0
2013-08-01,2013,1,8,PNADC12_RRPHEMP12,2013-08-01T00:00:00-03:00,6446.0
2013-09-01,2013,1,9,PNADC12_RRPHEMP12,2013-09-01T00:00:00-03:00,6662.0
2013-10-01,2013,1,10,PNADC12_RRPHEMP12,2013-10-01T00:00:00-03:00,6655.0
2013-11-01,2013,1,11,PNADC12_RRPHEMP12,2013-11-01T00:00:00-02:00,6612.0
2013-12-01,2013,1,12,PNADC12_RRPHEMP12,2013-12-01T00:00:00-02:00,6315.0
2014-01-01,2014,1,1,PNADC12_RRPHEMP12,2014-01-01T00:00:00-02:00,6268.0
2014-02-01,2014,1,2,PNADC12_RRPHEMP12,2014-02-01T00:00:00-02:00,6311.0
2014-03-01,2014,1,3,PNADC12_RRPHEMP12,2014-03-01T00:00:00-03:00,6365.0
2014-04-01,2014,1,4,PNADC12_RRPHEMP12,2014-04-01T00:00:00-03:00,6321.0
2014-05-01,2014,1,5,PNADC12_RRPHEMP12,2014-05-01T00:00:00-03:00,6280.0
2014-06-01,2014,1,6,PNADC12_RRPHEMP12,2014-06-01T00:00:00-03:00,6280.0
2014-07-01,2014,1,7,PNADC12_RRPHEMP12,2014-07-01T00:00:00-03:00,6321.0
2014-08-01,2014,1,8,PNADC12_RRPHEMP12,2014-08-01T00:00:00-03:00,6363.0
2014-09-01,2014,1,9,PNADC12_RRPHEMP12,2014-09-01T00:00:00-03:00,6510.0
2014-10-01,2014,1,10,PNADC12_RRPHEMP12,2014-10-01T00:00:00-03:00,6451.0
2014-11-01,2014,1,11,PNADC12_RRPHEMP12,2014-11-01T00:00:00-02:00,6286.0
2014-12-01,2014,1,12,PNADC12_RRPHEMP12,2014-12-01T00:00:00-02:00,6277.0
2015-01-01,2015,1,1,PNADC12_RRPHEMP12,2015-01-01T00:00:00-02:00,6337.0
2015-02-01,2015,1,2,PNADC12_RRPHEMP12,2015-02-01T00:00:00-02:00,6449.0
2015-03-01,2015,1,3,PNADC12_RRPHEMP12,2015-03-01T00:00:00-03:00,6315.0
2015-04-01,2015,1,4,PNADC12_RRPHEMP12,2015-04-01T00:00:00-03:00,6358.0
2015-05-01,2015,1,5,PNADC12_RRPHEMP12,2015-05-01T00:00:00-03:00,6268.0
2015-06-01,2015,1,6,PNADC12_RRPHEMP12,2015-06-01T00:00:00-03:00,6441.0
2015-07-01,2015,1,7,PNADC12_RRPHEMP12,2015-07-01T00:00:00-03:00,6367.0
2015-08-01,2015,1,8,PNADC12_RRPHEMP12,2015-08-01T00:00:00-03:00,6386.0
2015-09-01,2015,1,9,PNADC12_RRPHEMP12,2015-09-01T00:00:00-03:00,6300.0
2015-10-01,2015,1,10,PNADC12_RRPHEMP12,2015-10-01T00:00:00-03:00,6148.0
2015-11-01,2015,1,11,PNADC12_RRPHEMP12,2015-11-01T00:00:00-02:00,6073.0
2015-12-01,2015,1,12,PNADC12_RRPHEMP12,2015-12-01T00:00:00-02:00,5892.0
2016-01-01,2016,1,1,PNADC12_RRPHEMP12,2016-01-01T00:00:00-02:00,5916.0
2016-02-01,2016,1,2,PNADC12_RRPHEMP12,2016-02-01T00:00:00-02:00,5862.0
2016-03-01,2016,1,3,PNADC12_RRPHEMP12,2016-03-01T00:00:00-03:00,6050.0
2016-04-01,2016,1,4,PNADC12_RRPHEMP12,2016-04-01T00:00:00-03:00,5990.0
2016-05-01,2016,1,5,PNADC12_RRPHEMP12,2016-05-01T00:00:00-03:00,6061.0
2016-06-01,2016,1,6,PNADC12_RRPHEMP12,2016-06-01T00:00:00-03:00,5814.0
2016-07-01,2016,1,7,PNADC12_RRPHEMP12,2016-07-01T00:00:00-03:00,5781.0
2016-08-01,2016,1,8,PNADC12_RRPHEMP12,2016-08-01T00:00:00-03:00,5755.0
2016-09-01,2016,1,9,PNADC12_RRPHEMP12,2016-09-01T00:00:00-03:00,5741.0
2016-10-01,2016,1,10,PNADC12_RRPHEMP12,2016-10-01T00:00:00-03:00,5729.0
2016-11-01,2016,1,11,PNADC12_RRPHEMP12,2016-11-01T00:00:00-02:00,5730.0
2016-12-01,2016,1,12,PNADC12_RRPHEMP12,2016-12-01T00:00:00-02:00,5968.0
2017-01-01,2017,1,1,PNADC12_RRPHEMP12,2017-01-01T00:00:00-02:00,5952.0
2017-02-01,2017,1,2,PNADC12_RRPHEMP12,2017-02-01T00:00:00-02:00,5911.0
2017-03-01,2017,1,3,PNADC12_RRPHEMP12,2017-03-01T00:00:00-03:00,5896.0
2017-04-01,2017,1,4,PNADC12_RRPHEMP12,2017-04-01T00:00:00-03:00,5924.0
2017-05-01,2017,1,5,PNADC12_RRPHEMP12,2017-05-01T00:00:00-03:00,5811.0
2017-06-01,2017,1,6,PNADC12_RRPHEMP12,2017-06-01T00:00:00-03:00,5713.0
2017-07-01,2017,1,7,PNADC12_RRPHEMP12,2017-07-01T00:00:00-03:00,5783.0
2017-08-01,2017,1,8,PNADC12_RRPHEMP12,2017-08-01T00:00:00-03:00,5811.0
2017-09-01,2017,1,9,PNADC12_RRPHEMP12,2017-09-01T00:00:00-03:00,5860.0
2017-10-01,2017,1,10,PNADC12_RRPHEMP12,2017-10-01T00:00:00-03:00,5882.0
2017-11-01,2017,1,11,PNADC12_RRPHEMP12,2017-11-01T00:00:00-02:00,5805.0
2017-12-01,2017,1,12,PNADC12_RRPHEMP12,2017-12-01T00:00:00-02:00,5822.0
2018-01-01,2018,1,1,PNADC12_RRPHEMP12,2018-01-01T00:00:00-02:00,5828.0
2018-02-01,2018,1,2,PNADC12_RRPHEMP12,2018-02-01T00:00:00-02:00,5868.0
2018-03-01,2018,1,3,PNADC12_RRPHEMP12,2018-03-01T00:00:00-03:00,5948.0
2018-04-01,2018,1,4,PNADC12_RRPHEMP12,2018-04-01T00:00:00-03:00,5980.0
2018-05-01,2018,1,5,PNADC12_RRPHEMP12,2018-05-01T00:00:00-03:00,6044.0
2018-06-01,2018,1,6,PNADC12_RRPHEMP12,2018-06-01T00:00:00-03:00,5858.0
2018-07-01,2018,1,7,PNADC12_RRPHEMP12,2018-07-01T00:00:00-03:00,5832.0
2018-08-01,2018,1,8,PNADC12_RRPHEMP12,2018-08-01T00:00:00-03:00,6081.0
2018-09-01,2018,1,9,PNADC12_RRPHEMP12,2018-09-01T00:00:00-03:00,6089.0
2018-10-01,2018,1,10,PNADC12_RRPHEMP12,2018-10-01T00:00:00-03:00,6077.0
2018-11-01,2018,1,11,PNADC12_RRPHEMP12,2018-11-01T00:00:00-03:00,5959.0
2018-12-01,2018,1,12,PNADC12_RRPHEMP12,2018-12-01T00:00:00-02:00,5892.0
2019-01-01,2019,1,1,PNADC12_RRPHEMP12,2019-01-01T00:00:00-02:00,5913.0
2019-02-01,2019,1,2,PNADC12_RRPHEMP12,2019-02-01T00:00:00-02:00,6053.0
2019-03-01,2019,1,3,PNADC12_RRPHEMP12,2019-03-01T00:00:00-03:00,6051.0
2019-04-01,2019,1,4,PNADC12_RRPHEMP12,2019-04-01T00:00:00-03:00,6114.0
2019-05-01,2019,1,5,PNADC12_RRPHEMP12,2019-05-01T00:00:00-03:00,6043.0
2019-06-01,2019,1,6,PNADC12_RRPHEMP12,2019-06-01T00:00:00-03:00,6104.0
2019-07-01,2019,1,7,PNADC12_RRPHEMP12,2019-07-01T00:00:00-03:00,5971.0
2019-08-01,2019,1,8,PNADC12_RRPHEMP12,2019-08-01T00:00:00-03:00,6019.0
2019-09-01,2019,1,9,PNADC12_RRPHEMP12,2019-09-01T00:00:00-03:00,6154.0
2019-10-01,2019,1,10,PNADC12_RRPHEMP12,2019-10-01T00:00:00-03:00,6301.0
2019-11-01,2019,1,11,PNADC12_RRPHEMP12,2019-11-01T00:00:00-03:00,6307.0
2019-12-01,2019,1,12,PNADC12_RRPHEMP12,2019-12-01T00:00:00-03:00,6232.0
2020-01-01,2020,1,1,PNADC12_RRPHEMP12,2020-01-01T00:00:00-03:00,6264.0
