DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.a.))
2013-11-01,2013,1,11,BM12_CRLTJPJ12,2013-11-01T00:00:00-02:00,22.13
2013-12-01,2013,1,12,BM12_CRLTJPJ12,2013-12-01T00:00:00-02:00,22.0
2014-01-01,2014,1,1,BM12_CRLTJPJ12,2014-01-01T00:00:00-02:00,23.45
2014-02-01,2014,1,2,BM12_CRLTJPJ12,2014-02-01T00:00:00-02:00,23.71
2014-03-01,2014,1,3,BM12_CRLTJPJ12,2014-03-01T00:00:00-03:00,23.75
2014-04-01,2014,1,4,BM12_CRLTJPJ12,2014-04-01T00:00:00-03:00,23.64
2014-05-01,2014,1,5,BM12_CRLTJPJ12,2014-05-01T00:00:00-03:00,23.72
2014-06-01,2014,1,6,BM12_CRLTJPJ12,2014-06-01T00:00:00-03:00,23.42
2014-07-01,2014,1,7,BM12_CRLTJPJ12,2014-07-01T00:00:00-03:00,23.83
2014-08-01,2014,1,8,BM12_CRLTJPJ12,2014-08-01T00:00:00-03:00,23.58
2014-09-01,2014,1,9,BM12_CRLTJPJ12,2014-09-01T00:00:00-03:00,23.49
2014-10-01,2014,1,10,BM12_CRLTJPJ12,2014-10-01T00:00:00-03:00,24.22
2014-11-01,2014,1,11,BM12_CRLTJPJ12,2014-11-01T00:00:00-02:00,24.17
2014-12-01,2014,1,12,BM12_CRLTJPJ12,2014-12-01T00:00:00-02:00,24.12
2015-01-01,2015,1,1,BM12_CRLTJPJ12,2015-01-01T00:00:00-02:00,25.2
2015-02-01,2015,1,2,BM12_CRLTJPJ12,2015-02-01T00:00:00-02:00,26.03
2015-03-01,2015,1,3,BM12_CRLTJPJ12,2015-03-01T00:00:00-03:00,26.41
2015-04-01,2015,1,4,BM12_CRLTJPJ12,2015-04-01T00:00:00-03:00,26.68
2015-05-01,2015,1,5,BM12_CRLTJPJ12,2015-05-01T00:00:00-03:00,26.88
2015-06-01,2015,1,6,BM12_CRLTJPJ12,2015-06-01T00:00:00-03:00,27.36
2015-07-01,2015,1,7,BM12_CRLTJPJ12,2015-07-01T00:00:00-03:00,27.88
2015-08-01,2015,1,8,BM12_CRLTJPJ12,2015-08-01T00:00:00-03:00,28.46
2015-09-01,2015,1,9,BM12_CRLTJPJ12,2015-09-01T00:00:00-03:00,29.61
2015-10-01,2015,1,10,BM12_CRLTJPJ12,2015-10-01T00:00:00-03:00,29.96
2015-11-01,2015,1,11,BM12_CRLTJPJ12,2015-11-01T00:00:00-02:00,30.3
2015-12-01,2015,1,12,BM12_CRLTJPJ12,2015-12-01T00:00:00-02:00,29.63
2016-01-01,2016,1,1,BM12_CRLTJPJ12,2016-01-01T00:00:00-02:00,31.34
2016-02-01,2016,1,2,BM12_CRLTJPJ12,2016-02-01T00:00:00-02:00,31.72
2016-03-01,2016,1,3,BM12_CRLTJPJ12,2016-03-01T00:00:00-03:00,30.66
2016-04-01,2016,1,4,BM12_CRLTJPJ12,2016-04-01T00:00:00-03:00,30.68
2016-05-01,2016,1,5,BM12_CRLTJPJ12,2016-05-01T00:00:00-03:00,29.89
2016-06-01,2016,1,6,BM12_CRLTJPJ12,2016-06-01T00:00:00-03:00,30.04
2016-07-01,2016,1,7,BM12_CRLTJPJ12,2016-07-01T00:00:00-03:00,30.32
2016-08-01,2016,1,8,BM12_CRLTJPJ12,2016-08-01T00:00:00-03:00,30.5
2016-09-01,2016,1,9,BM12_CRLTJPJ12,2016-09-01T00:00:00-03:00,29.51
2016-10-01,2016,1,10,BM12_CRLTJPJ12,2016-10-01T00:00:00-03:00,30.24
2016-11-01,2016,1,11,BM12_CRLTJPJ12,2016-11-01T00:00:00-02:00,29.71
2016-12-01,2016,1,12,BM12_CRLTJPJ12,2016-12-01T00:00:00-02:00,27.96
2017-01-01,2017,1,1,BM12_CRLTJPJ12,2017-01-01T00:00:00-02:00,28.69
2017-02-01,2017,1,2,BM12_CRLTJPJ12,2017-02-01T00:00:00-02:00,28.62
2017-03-01,2017,1,3,BM12_CRLTJPJ12,2017-03-01T00:00:00-03:00,27.28
2017-04-01,2017,1,4,BM12_CRLTJPJ12,2017-04-01T00:00:00-03:00,26.29
2017-05-01,2017,1,5,BM12_CRLTJPJ12,2017-05-01T00:00:00-03:00,26.1
2017-06-01,2017,1,6,BM12_CRLTJPJ12,2017-06-01T00:00:00-03:00,24.82
2017-07-01,2017,1,7,BM12_CRLTJPJ12,2017-07-01T00:00:00-03:00,25.33
2017-08-01,2017,1,8,BM12_CRLTJPJ12,2017-08-01T00:00:00-03:00,24.33
2017-09-01,2017,1,9,BM12_CRLTJPJ12,2017-09-01T00:00:00-03:00,23.11
2017-10-01,2017,1,10,BM12_CRLTJPJ12,2017-10-01T00:00:00-03:00,23.23
2017-11-01,2017,1,11,BM12_CRLTJPJ12,2017-11-01T00:00:00-02:00,22.89
2017-12-01,2017,1,12,BM12_CRLTJPJ12,2017-12-01T00:00:00-02:00,21.57
2018-01-01,2018,1,1,BM12_CRLTJPJ12,2018-01-01T00:00:00-02:00,22.37
2018-02-01,2018,1,2,BM12_CRLTJPJ12,2018-02-01T00:00:00-02:00,22.16
2018-03-01,2018,1,3,BM12_CRLTJPJ12,2018-03-01T00:00:00-03:00,21.15
2018-04-01,2018,1,4,BM12_CRLTJPJ12,2018-04-01T00:00:00-03:00,20.76
2018-05-01,2018,1,5,BM12_CRLTJPJ12,2018-05-01T00:00:00-03:00,20.6
2018-06-01,2018,1,6,BM12_CRLTJPJ12,2018-06-01T00:00:00-03:00,20.27
2018-07-01,2018,1,7,BM12_CRLTJPJ12,2018-07-01T00:00:00-03:00,20.62
2018-08-01,2018,1,8,BM12_CRLTJPJ12,2018-08-01T00:00:00-03:00,20.44
2018-09-01,2018,1,9,BM12_CRLTJPJ12,2018-09-01T00:00:00-03:00,20.42
2018-10-01,2018,1,10,BM12_CRLTJPJ12,2018-10-01T00:00:00-03:00,20.48
2018-11-01,2018,1,11,BM12_CRLTJPJ12,2018-11-01T00:00:00-03:00,20.36
2018-12-01,2018,1,12,BM12_CRLTJPJ12,2018-12-01T00:00:00-02:00,18.92
2019-01-01,2019,1,1,BM12_CRLTJPJ12,2019-01-01T00:00:00-02:00,20.36
2019-02-01,2019,1,2,BM12_CRLTJPJ12,2019-02-01T00:00:00-02:00,19.8
2019-03-01,2019,1,3,BM12_CRLTJPJ12,2019-03-01T00:00:00-03:00,19.8
2019-04-01,2019,1,4,BM12_CRLTJPJ12,2019-04-01T00:00:00-03:00,19.93
2019-05-01,2019,1,5,BM12_CRLTJPJ12,2019-05-01T00:00:00-03:00,19.55
2019-06-01,2019,1,6,BM12_CRLTJPJ12,2019-06-01T00:00:00-03:00,18.72
2019-07-01,2019,1,7,BM12_CRLTJPJ12,2019-07-01T00:00:00-03:00,19.16
2019-08-01,2019,1,8,BM12_CRLTJPJ12,2019-08-01T00:00:00-03:00,18.8
2019-09-01,2019,1,9,BM12_CRLTJPJ12,2019-09-01T00:00:00-03:00,17.52
2019-10-01,2019,1,10,BM12_CRLTJPJ12,2019-10-01T00:00:00-03:00,17.45
2019-11-01,2019,1,11,BM12_CRLTJPJ12,2019-11-01T00:00:00-03:00,17.29
2019-12-01,2019,1,12,BM12_CRLTJPJ12,2019-12-01T00:00:00-03:00,16.31
2020-01-01,2020,1,1,BM12_CRLTJPJ12,2020-01-01T00:00:00-03:00,17.56
2020-02-01,2020,1,2,BM12_CRLTJPJ12,2020-02-01T00:00:00-03:00,16.96
2020-03-01,2020,1,3,BM12_CRLTJPJ12,2020-03-01T00:00:00-03:00,16.63
2020-04-01,2020,1,4,BM12_CRLTJPJ12,2020-04-01T00:00:00-03:00,15.73
2020-05-01,2020,1,5,BM12_CRLTJPJ12,2020-05-01T00:00:00-03:00,14.15
2020-06-01,2020,1,6,BM12_CRLTJPJ12,2020-06-01T00:00:00-03:00,13.0
2020-07-01,2020,1,7,BM12_CRLTJPJ12,2020-07-01T00:00:00-03:00,12.41
2020-08-01,2020,1,8,BM12_CRLTJPJ12,2020-08-01T00:00:00-03:00,12.31
2020-09-01,2020,1,9,BM12_CRLTJPJ12,2020-09-01T00:00:00-03:00,11.52
2020-10-01,2020,1,10,BM12_CRLTJPJ12,2020-10-01T00:00:00-03:00,11.97
2020-11-01,2020,1,11,BM12_CRLTJPJ12,2020-11-01T00:00:00-03:00,12.23
2020-12-01,2020,1,12,BM12_CRLTJPJ12,2020-12-01T00:00:00-03:00,11.69
2021-01-01,2021,1,1,BM12_CRLTJPJ12,2021-01-01T00:00:00-03:00,15.18
