DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
1944-02-01,1944,1,2,IGP12_INCCG12,1944-02-01T00:00:00-02:00,0.57
1944-03-01,1944,1,3,IGP12_INCCG12,1944-03-01T00:00:00-03:00,3.97
1944-04-01,1944,1,4,IGP12_INCCG12,1944-04-01T00:00:00-03:00,2.32
1944-05-01,1944,1,5,IGP12_INCCG12,1944-05-01T00:00:00-03:00,-0.53
1944-06-01,1944,1,6,IGP12_INCCG12,1944-06-01T00:00:00-03:00,1.21
1944-07-01,1944,1,7,IGP12_INCCG12,1944-07-01T00:00:00-03:00,1.46
1944-08-01,1944,1,8,IGP12_INCCG12,1944-08-01T00:00:00-03:00,-2.09
1944-09-01,1944,1,9,IGP12_INCCG12,1944-09-01T00:00:00-03:00,4.93
1944-10-01,1944,1,10,IGP12_INCCG12,1944-10-01T00:00:00-03:00,1.14
1944-11-01,1944,1,11,IGP12_INCCG12,1944-11-01T00:00:00-03:00,2.14
1944-12-01,1944,1,12,IGP12_INCCG12,1944-12-01T00:00:00-02:00,0.12
1945-01-01,1945,1,1,IGP12_INCCG12,1945-01-01T00:00:00-02:00,-4.42
1945-02-01,1945,1,2,IGP12_INCCG12,1945-02-01T00:00:00-02:00,-0.64
1945-03-01,1945,1,3,IGP12_INCCG12,1945-03-01T00:00:00-03:00,0.0
1945-04-01,1945,1,4,IGP12_INCCG12,1945-04-01T00:00:00-03:00,3.49
1945-05-01,1945,1,5,IGP12_INCCG12,1945-05-01T00:00:00-03:00,0.25
1945-06-01,1945,1,6,IGP12_INCCG12,1945-06-01T00:00:00-03:00,1.62
1945-07-01,1945,1,7,IGP12_INCCG12,1945-07-01T00:00:00-03:00,1.23
1945-08-01,1945,1,8,IGP12_INCCG12,1945-08-01T00:00:00-03:00,0.85
1945-09-01,1945,1,9,IGP12_INCCG12,1945-09-01T00:00:00-03:00,2.52
1945-10-01,1945,1,10,IGP12_INCCG12,1945-10-01T00:00:00-03:00,1.17
1945-11-01,1945,1,11,IGP12_INCCG12,1945-11-01T00:00:00-03:00,4.06
1945-12-01,1945,1,12,IGP12_INCCG12,1945-12-01T00:00:00-02:00,1.56
1946-01-01,1946,1,1,IGP12_INCCG12,1946-01-01T00:00:00-02:00,5.26
1946-02-01,1946,1,2,IGP12_INCCG12,1946-02-01T00:00:00-02:00,0.94
1946-03-01,1946,1,3,IGP12_INCCG12,1946-03-01T00:00:00-03:00,-0.52
1946-04-01,1946,1,4,IGP12_INCCG12,1946-04-01T00:00:00-03:00,0.62
1946-05-01,1946,1,5,IGP12_INCCG12,1946-05-01T00:00:00-03:00,1.13
1946-06-01,1946,1,6,IGP12_INCCG12,1946-06-01T00:00:00-03:00,0.31
1946-07-01,1946,1,7,IGP12_INCCG12,1946-07-01T00:00:00-03:00,1.42
1946-08-01,1946,1,8,IGP12_INCCG12,1946-08-01T00:00:00-03:00,1.6
1946-09-01,1946,1,9,IGP12_INCCG12,1946-09-01T00:00:00-03:00,3.35
1946-10-01,1946,1,10,IGP12_INCCG12,1946-10-01T00:00:00-03:00,0.1
1946-11-01,1946,1,11,IGP12_INCCG12,1946-11-01T00:00:00-03:00,0.76
1946-12-01,1946,1,12,IGP12_INCCG12,1946-12-01T00:00:00-02:00,0.19
1947-01-01,1947,1,1,IGP12_INCCG12,1947-01-01T00:00:00-02:00,2.93
1947-02-01,1947,1,2,IGP12_INCCG12,1947-02-01T00:00:00-02:00,1.65
1947-03-01,1947,1,3,IGP12_INCCG12,1947-03-01T00:00:00-03:00,0.37
1947-04-01,1947,1,4,IGP12_INCCG12,1947-04-01T00:00:00-03:00,-0.36
1947-05-01,1947,1,5,IGP12_INCCG12,1947-05-01T00:00:00-03:00,4.51
1947-06-01,1947,1,6,IGP12_INCCG12,1947-06-01T00:00:00-03:00,0.52
1947-07-01,1947,1,7,IGP12_INCCG12,1947-07-01T00:00:00-03:00,0.6
1947-08-01,1947,1,8,IGP12_INCCG12,1947-08-01T00:00:00-03:00,1.28
1947-09-01,1947,1,9,IGP12_INCCG12,1947-09-01T00:00:00-03:00,-0.17
1947-10-01,1947,1,10,IGP12_INCCG12,1947-10-01T00:00:00-03:00,0.34
1947-11-01,1947,1,11,IGP12_INCCG12,1947-11-01T00:00:00-03:00,-0.17
1947-12-01,1947,1,12,IGP12_INCCG12,1947-12-01T00:00:00-02:00,-0.08
1948-01-01,1948,1,1,IGP12_INCCG12,1948-01-01T00:00:00-02:00,1.27
1948-02-01,1948,1,2,IGP12_INCCG12,1948-02-01T00:00:00-02:00,-0.08
1948-03-01,1948,1,3,IGP12_INCCG12,1948-03-01T00:00:00-03:00,0.17
1948-04-01,1948,1,4,IGP12_INCCG12,1948-04-01T00:00:00-03:00,0.5
1948-05-01,1948,1,5,IGP12_INCCG12,1948-05-01T00:00:00-03:00,0.08
1948-06-01,1948,1,6,IGP12_INCCG12,1948-06-01T00:00:00-03:00,0.17
1948-07-01,1948,1,7,IGP12_INCCG12,1948-07-01T00:00:00-03:00,0.08
1948-08-01,1948,1,8,IGP12_INCCG12,1948-08-01T00:00:00-03:00,0.0
1948-09-01,1948,1,9,IGP12_INCCG12,1948-09-01T00:00:00-03:00,0.0
1948-10-01,1948,1,10,IGP12_INCCG12,1948-10-01T00:00:00-03:00,0.41
1948-11-01,1948,1,11,IGP12_INCCG12,1948-11-01T00:00:00-03:00,0.0
1948-12-01,1948,1,12,IGP12_INCCG12,1948-12-01T00:00:00-02:00,0.58
1949-01-01,1949,1,1,IGP12_INCCG12,1949-01-01T00:00:00-02:00,-0.9
1949-02-01,1949,1,2,IGP12_INCCG12,1949-02-01T00:00:00-02:00,-0.17
1949-03-01,1949,1,3,IGP12_INCCG12,1949-03-01T00:00:00-03:00,1.65
1949-04-01,1949,1,4,IGP12_INCCG12,1949-04-01T00:00:00-03:00,0.57
1949-05-01,1949,1,5,IGP12_INCCG12,1949-05-01T00:00:00-03:00,0.57
1949-06-01,1949,1,6,IGP12_INCCG12,1949-06-01T00:00:00-03:00,1.29
1949-07-01,1949,1,7,IGP12_INCCG12,1949-07-01T00:00:00-03:00,1.11
1949-08-01,1949,1,8,IGP12_INCCG12,1949-08-01T00:00:00-03:00,3.61
1949-09-01,1949,1,9,IGP12_INCCG12,1949-09-01T00:00:00-03:00,1.97
1949-10-01,1949,1,10,IGP12_INCCG12,1949-10-01T00:00:00-03:00,0.82
1949-11-01,1949,1,11,IGP12_INCCG12,1949-11-01T00:00:00-03:00,0.59
1949-12-01,1949,1,12,IGP12_INCCG12,1949-12-01T00:00:00-02:00,0.22
1950-01-01,1950,1,1,IGP12_INCCG12,1950-01-01T00:00:00-02:00,-2.05
1950-02-01,1950,1,2,IGP12_INCCG12,1950-02-01T00:00:00-02:00,1.27
1950-03-01,1950,1,3,IGP12_INCCG12,1950-03-01T00:00:00-03:00,0.88
1950-04-01,1950,1,4,IGP12_INCCG12,1950-04-01T00:00:00-03:00,0.95
1950-05-01,1950,1,5,IGP12_INCCG12,1950-05-01T00:00:00-03:00,0.58
1950-06-01,1950,1,6,IGP12_INCCG12,1950-06-01T00:00:00-03:00,-1.65
