DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Pessoa)
2014-03-01,2014,1,3,PNADC12_ESPSC12,2014-03-01T00:00:00-03:00,10389.0
2014-04-01,2014,1,4,PNADC12_ESPSC12,2014-04-01T00:00:00-03:00,10337.0
2014-05-01,2014,1,5,PNADC12_ESPSC12,2014-05-01T00:00:00-03:00,10318.0
2014-06-01,2014,1,6,PNADC12_ESPSC12,2014-06-01T00:00:00-03:00,10252.0
2014-07-01,2014,1,7,PNADC12_ESPSC12,2014-07-01T00:00:00-03:00,10180.0
2014-08-01,2014,1,8,PNADC12_ESPSC12,2014-08-01T00:00:00-03:00,10134.0
2014-09-01,2014,1,9,PNADC12_ESPSC12,2014-09-01T00:00:00-03:00,10190.0
2014-10-01,2014,1,10,PNADC12_ESPSC12,2014-10-01T00:00:00-03:00,10348.0
2014-11-01,2014,1,11,PNADC12_ESPSC12,2014-11-01T00:00:00-02:00,10400.0
2014-12-01,2014,1,12,PNADC12_ESPSC12,2014-12-01T00:00:00-02:00,10420.0
2015-01-01,2015,1,1,PNADC12_ESPSC12,2015-01-01T00:00:00-02:00,10325.0
2015-02-01,2015,1,2,PNADC12_ESPSC12,2015-02-01T00:00:00-02:00,10148.0
2015-03-01,2015,1,3,PNADC12_ESPSC12,2015-03-01T00:00:00-03:00,9982.0
2015-04-01,2015,1,4,PNADC12_ESPSC12,2015-04-01T00:00:00-03:00,9952.0
2015-05-01,2015,1,5,PNADC12_ESPSC12,2015-05-01T00:00:00-03:00,10008.0
2015-06-01,2015,1,6,PNADC12_ESPSC12,2015-06-01T00:00:00-03:00,10004.0
2015-07-01,2015,1,7,PNADC12_ESPSC12,2015-07-01T00:00:00-03:00,10003.0
2015-08-01,2015,1,8,PNADC12_ESPSC12,2015-08-01T00:00:00-03:00,10021.0
2015-09-01,2015,1,9,PNADC12_ESPSC12,2015-09-01T00:00:00-03:00,10113.0
2015-10-01,2015,1,10,PNADC12_ESPSC12,2015-10-01T00:00:00-03:00,10137.0
2015-11-01,2015,1,11,PNADC12_ESPSC12,2015-11-01T00:00:00-02:00,10039.0
2015-12-01,2015,1,12,PNADC12_ESPSC12,2015-12-01T00:00:00-02:00,9975.0
2016-01-01,2016,1,1,PNADC12_ESPSC12,2016-01-01T00:00:00-02:00,9721.0
2016-02-01,2016,1,2,PNADC12_ESPSC12,2016-02-01T00:00:00-02:00,9660.0
2016-03-01,2016,1,3,PNADC12_ESPSC12,2016-03-01T00:00:00-03:00,9661.0
2016-04-01,2016,1,4,PNADC12_ESPSC12,2016-04-01T00:00:00-03:00,9894.0
2016-05-01,2016,1,5,PNADC12_ESPSC12,2016-05-01T00:00:00-03:00,10002.0
2016-06-01,2016,1,6,PNADC12_ESPSC12,2016-06-01T00:00:00-03:00,10023.0
2016-07-01,2016,1,7,PNADC12_ESPSC12,2016-07-01T00:00:00-03:00,10099.0
2016-08-01,2016,1,8,PNADC12_ESPSC12,2016-08-01T00:00:00-03:00,10144.0
2016-09-01,2016,1,9,PNADC12_ESPSC12,2016-09-01T00:00:00-03:00,10209.0
2016-10-01,2016,1,10,PNADC12_ESPSC12,2016-10-01T00:00:00-03:00,10305.0
2016-11-01,2016,1,11,PNADC12_ESPSC12,2016-11-01T00:00:00-02:00,10390.0
2016-12-01,2016,1,12,PNADC12_ESPSC12,2016-12-01T00:00:00-02:00,10457.0
2017-01-01,2017,1,1,PNADC12_ESPSC12,2017-01-01T00:00:00-02:00,10347.0
2017-02-01,2017,1,2,PNADC12_ESPSC12,2017-02-01T00:00:00-02:00,10194.0
2017-03-01,2017,1,3,PNADC12_ESPSC12,2017-03-01T00:00:00-03:00,10126.0
2017-04-01,2017,1,4,PNADC12_ESPSC12,2017-04-01T00:00:00-03:00,10202.0
2017-05-01,2017,1,5,PNADC12_ESPSC12,2017-05-01T00:00:00-03:00,10414.0
2017-06-01,2017,1,6,PNADC12_ESPSC12,2017-06-01T00:00:00-03:00,10564.0
2017-07-01,2017,1,7,PNADC12_ESPSC12,2017-07-01T00:00:00-03:00,10668.0
2017-08-01,2017,1,8,PNADC12_ESPSC12,2017-08-01T00:00:00-03:00,10699.0
2017-09-01,2017,1,9,PNADC12_ESPSC12,2017-09-01T00:00:00-03:00,10853.0
2017-10-01,2017,1,10,PNADC12_ESPSC12,2017-10-01T00:00:00-03:00,10922.0
2017-11-01,2017,1,11,PNADC12_ESPSC12,2017-11-01T00:00:00-02:00,11110.0
2017-12-01,2017,1,12,PNADC12_ESPSC12,2017-12-01T00:00:00-02:00,11056.0
2018-01-01,2018,1,1,PNADC12_ESPSC12,2018-01-01T00:00:00-02:00,10930.0
2018-02-01,2018,1,2,PNADC12_ESPSC12,2018-02-01T00:00:00-02:00,10704.0
2018-03-01,2018,1,3,PNADC12_ESPSC12,2018-03-01T00:00:00-03:00,10657.0
2018-04-01,2018,1,4,PNADC12_ESPSC12,2018-04-01T00:00:00-03:00,10849.0
2018-05-01,2018,1,5,PNADC12_ESPSC12,2018-05-01T00:00:00-03:00,11012.0
2018-06-01,2018,1,6,PNADC12_ESPSC12,2018-06-01T00:00:00-03:00,10935.0
2018-07-01,2018,1,7,PNADC12_ESPSC12,2018-07-01T00:00:00-03:00,11039.0
2018-08-01,2018,1,8,PNADC12_ESPSC12,2018-08-01T00:00:00-03:00,11135.0
2018-09-01,2018,1,9,PNADC12_ESPSC12,2018-09-01T00:00:00-03:00,11453.0
2018-10-01,2018,1,10,PNADC12_ESPSC12,2018-10-01T00:00:00-03:00,11572.0
2018-11-01,2018,1,11,PNADC12_ESPSC12,2018-11-01T00:00:00-03:00,11634.0
2018-12-01,2018,1,12,PNADC12_ESPSC12,2018-12-01T00:00:00-02:00,11488.0
2019-01-01,2019,1,1,PNADC12_ESPSC12,2019-01-01T00:00:00-02:00,11254.0
2019-02-01,2019,1,2,PNADC12_ESPSC12,2019-02-01T00:00:00-02:00,11075.0
2019-03-01,2019,1,3,PNADC12_ESPSC12,2019-03-01T00:00:00-03:00,11124.0
2019-04-01,2019,1,4,PNADC12_ESPSC12,2019-04-01T00:00:00-03:00,11217.0
2019-05-01,2019,1,5,PNADC12_ESPSC12,2019-05-01T00:00:00-03:00,11384.0
2019-06-01,2019,1,6,PNADC12_ESPSC12,2019-06-01T00:00:00-03:00,11500.0
2019-07-01,2019,1,7,PNADC12_ESPSC12,2019-07-01T00:00:00-03:00,11658.0
2019-08-01,2019,1,8,PNADC12_ESPSC12,2019-08-01T00:00:00-03:00,11795.0
2019-09-01,2019,1,9,PNADC12_ESPSC12,2019-09-01T00:00:00-03:00,11838.0
2019-10-01,2019,1,10,PNADC12_ESPSC12,2019-10-01T00:00:00-03:00,11852.0
2019-11-01,2019,1,11,PNADC12_ESPSC12,2019-11-01T00:00:00-03:00,11812.0
2019-12-01,2019,1,12,PNADC12_ESPSC12,2019-12-01T00:00:00-03:00,11855.0
2020-01-01,2020,1,1,PNADC12_ESPSC12,2020-01-01T00:00:00-03:00,11673.0
2020-02-01,2020,1,2,PNADC12_ESPSC12,2020-02-01T00:00:00-03:00,11644.0
2020-03-01,2020,1,3,PNADC12_ESPSC12,2020-03-01T00:00:00-03:00,11023.0
2020-04-01,2020,1,4,PNADC12_ESPSC12,2020-04-01T00:00:00-03:00,10126.0
2020-05-01,2020,1,5,PNADC12_ESPSC12,2020-05-01T00:00:00-03:00,9218.0
2020-06-01,2020,1,6,PNADC12_ESPSC12,2020-06-01T00:00:00-03:00,8639.0
2020-07-01,2020,1,7,PNADC12_ESPSC12,2020-07-01T00:00:00-03:00,8691.0
2020-08-01,2020,1,8,PNADC12_ESPSC12,2020-08-01T00:00:00-03:00,8755.0
2020-09-01,2020,1,9,PNADC12_ESPSC12,2020-09-01T00:00:00-03:00,9013.0
2020-10-01,2020,1,10,PNADC12_ESPSC12,2020-10-01T00:00:00-03:00,9470.0
2020-11-01,2020,1,11,PNADC12_ESPSC12,2020-11-01T00:00:00-03:00,9735.0
2020-12-01,2020,1,12,PNADC12_ESPSC12,2020-12-01T00:00:00-03:00,9985.0
