DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
1980-10-01,1980,1,10,PRECOS12_INPCAB12,1980-10-01T00:00:00-03:00,6.55
1980-11-01,1980,1,11,PRECOS12_INPCAB12,1980-11-01T00:00:00-03:00,12.09
1980-12-01,1980,1,12,PRECOS12_INPCAB12,1980-12-01T00:00:00-02:00,7.27
1981-01-01,1981,1,1,PRECOS12_INPCAB12,1981-01-01T00:00:00-02:00,5.94
1981-02-01,1981,1,2,PRECOS12_INPCAB12,1981-02-01T00:00:00-02:00,5.22
1981-03-01,1981,1,3,PRECOS12_INPCAB12,1981-03-01T00:00:00-03:00,6.06
1981-04-01,1981,1,4,PRECOS12_INPCAB12,1981-04-01T00:00:00-03:00,5.08
1981-05-01,1981,1,5,PRECOS12_INPCAB12,1981-05-01T00:00:00-03:00,5.78
1981-06-01,1981,1,6,PRECOS12_INPCAB12,1981-06-01T00:00:00-03:00,1.68
1981-07-01,1981,1,7,PRECOS12_INPCAB12,1981-07-01T00:00:00-03:00,3.61
1981-08-01,1981,1,8,PRECOS12_INPCAB12,1981-08-01T00:00:00-03:00,5.72
1981-09-01,1981,1,9,PRECOS12_INPCAB12,1981-09-01T00:00:00-03:00,7.99
1981-10-01,1981,1,10,PRECOS12_INPCAB12,1981-10-01T00:00:00-03:00,3.34
1981-11-01,1981,1,11,PRECOS12_INPCAB12,1981-11-01T00:00:00-03:00,4.77
1981-12-01,1981,1,12,PRECOS12_INPCAB12,1981-12-01T00:00:00-02:00,4.07
1982-01-01,1982,1,1,PRECOS12_INPCAB12,1982-01-01T00:00:00-02:00,9.33
1982-02-01,1982,1,2,PRECOS12_INPCAB12,1982-02-01T00:00:00-02:00,5.28
1982-03-01,1982,1,3,PRECOS12_INPCAB12,1982-03-01T00:00:00-03:00,5.18
1982-04-01,1982,1,4,PRECOS12_INPCAB12,1982-04-01T00:00:00-03:00,4.76
1982-05-01,1982,1,5,PRECOS12_INPCAB12,1982-05-01T00:00:00-03:00,5.65
1982-06-01,1982,1,6,PRECOS12_INPCAB12,1982-06-01T00:00:00-03:00,8.96
1982-07-01,1982,1,7,PRECOS12_INPCAB12,1982-07-01T00:00:00-03:00,7.22
1982-08-01,1982,1,8,PRECOS12_INPCAB12,1982-08-01T00:00:00-03:00,5.62
1982-09-01,1982,1,9,PRECOS12_INPCAB12,1982-09-01T00:00:00-03:00,3.22
1982-10-01,1982,1,10,PRECOS12_INPCAB12,1982-10-01T00:00:00-03:00,2.13
1982-11-01,1982,1,11,PRECOS12_INPCAB12,1982-11-01T00:00:00-03:00,3.71
1982-12-01,1982,1,12,PRECOS12_INPCAB12,1982-12-01T00:00:00-02:00,6.64
1983-01-01,1983,1,1,PRECOS12_INPCAB12,1983-01-01T00:00:00-02:00,13.43
1983-02-01,1983,1,2,PRECOS12_INPCAB12,1983-02-01T00:00:00-02:00,6.0
1983-03-01,1983,1,3,PRECOS12_INPCAB12,1983-03-01T00:00:00-03:00,10.1
1983-04-01,1983,1,4,PRECOS12_INPCAB12,1983-04-01T00:00:00-03:00,8.93
1983-05-01,1983,1,5,PRECOS12_INPCAB12,1983-05-01T00:00:00-03:00,5.6
1983-06-01,1983,1,6,PRECOS12_INPCAB12,1983-06-01T00:00:00-03:00,5.58
1983-07-01,1983,1,7,PRECOS12_INPCAB12,1983-07-01T00:00:00-03:00,18.67
1983-08-01,1983,1,8,PRECOS12_INPCAB12,1983-08-01T00:00:00-03:00,14.59
1983-09-01,1983,1,9,PRECOS12_INPCAB12,1983-09-01T00:00:00-03:00,11.39
1983-10-01,1983,1,10,PRECOS12_INPCAB12,1983-10-01T00:00:00-03:00,20.42
1983-11-01,1983,1,11,PRECOS12_INPCAB12,1983-11-01T00:00:00-03:00,5.19
1983-12-01,1983,1,12,PRECOS12_INPCAB12,1983-12-01T00:00:00-02:00,5.12
1984-01-01,1984,1,1,PRECOS12_INPCAB12,1984-01-01T00:00:00-02:00,9.6
1984-02-01,1984,1,2,PRECOS12_INPCAB12,1984-02-01T00:00:00-02:00,7.09
1984-03-01,1984,1,3,PRECOS12_INPCAB12,1984-03-01T00:00:00-03:00,10.77
1984-04-01,1984,1,4,PRECOS12_INPCAB12,1984-04-01T00:00:00-03:00,13.81
1984-05-01,1984,1,5,PRECOS12_INPCAB12,1984-05-01T00:00:00-03:00,8.15
