DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
1980-10-01,1980,1,10,PRECOS12_INPCSC12,1980-10-01T00:00:00-03:00,7.62
1980-11-01,1980,1,11,PRECOS12_INPCSC12,1980-11-01T00:00:00-03:00,3.43
1980-12-01,1980,1,12,PRECOS12_INPCSC12,1980-12-01T00:00:00-02:00,3.15
1981-01-01,1981,1,1,PRECOS12_INPCSC12,1981-01-01T00:00:00-02:00,3.38
1981-02-01,1981,1,2,PRECOS12_INPCSC12,1981-02-01T00:00:00-02:00,4.01
1981-03-01,1981,1,3,PRECOS12_INPCSC12,1981-03-01T00:00:00-03:00,10.23
1981-04-01,1981,1,4,PRECOS12_INPCSC12,1981-04-01T00:00:00-03:00,13.2
1981-05-01,1981,1,5,PRECOS12_INPCSC12,1981-05-01T00:00:00-03:00,8.74
1981-06-01,1981,1,6,PRECOS12_INPCSC12,1981-06-01T00:00:00-03:00,6.04
1981-07-01,1981,1,7,PRECOS12_INPCSC12,1981-07-01T00:00:00-03:00,7.44
1981-08-01,1981,1,8,PRECOS12_INPCSC12,1981-08-01T00:00:00-03:00,6.24
1981-09-01,1981,1,9,PRECOS12_INPCSC12,1981-09-01T00:00:00-03:00,13.21
1981-10-01,1981,1,10,PRECOS12_INPCSC12,1981-10-01T00:00:00-03:00,5.59
1981-11-01,1981,1,11,PRECOS12_INPCSC12,1981-11-01T00:00:00-03:00,3.84
1981-12-01,1981,1,12,PRECOS12_INPCSC12,1981-12-01T00:00:00-02:00,5.36
1982-01-01,1982,1,1,PRECOS12_INPCSC12,1982-01-01T00:00:00-02:00,7.59
1982-02-01,1982,1,2,PRECOS12_INPCSC12,1982-02-01T00:00:00-02:00,4.56
1982-03-01,1982,1,3,PRECOS12_INPCSC12,1982-03-01T00:00:00-03:00,7.63
1982-04-01,1982,1,4,PRECOS12_INPCSC12,1982-04-01T00:00:00-03:00,6.43
1982-05-01,1982,1,5,PRECOS12_INPCSC12,1982-05-01T00:00:00-03:00,4.73
1982-06-01,1982,1,6,PRECOS12_INPCSC12,1982-06-01T00:00:00-03:00,7.33
1982-07-01,1982,1,7,PRECOS12_INPCSC12,1982-07-01T00:00:00-03:00,5.57
1982-08-01,1982,1,8,PRECOS12_INPCSC12,1982-08-01T00:00:00-03:00,4.07
1982-09-01,1982,1,9,PRECOS12_INPCSC12,1982-09-01T00:00:00-03:00,3.58
1982-10-01,1982,1,10,PRECOS12_INPCSC12,1982-10-01T00:00:00-03:00,5.31
1982-11-01,1982,1,11,PRECOS12_INPCSC12,1982-11-01T00:00:00-03:00,7.92
1982-12-01,1982,1,12,PRECOS12_INPCSC12,1982-12-01T00:00:00-02:00,6.69
1983-01-01,1983,1,1,PRECOS12_INPCSC12,1983-01-01T00:00:00-02:00,10.9
1983-02-01,1983,1,2,PRECOS12_INPCSC12,1983-02-01T00:00:00-02:00,4.33
1983-03-01,1983,1,3,PRECOS12_INPCSC12,1983-03-01T00:00:00-03:00,8.04
1983-04-01,1983,1,4,PRECOS12_INPCSC12,1983-04-01T00:00:00-03:00,12.71
1983-05-01,1983,1,5,PRECOS12_INPCSC12,1983-05-01T00:00:00-03:00,7.3
1983-06-01,1983,1,6,PRECOS12_INPCSC12,1983-06-01T00:00:00-03:00,8.85
1983-07-01,1983,1,7,PRECOS12_INPCSC12,1983-07-01T00:00:00-03:00,9.21
1983-08-01,1983,1,8,PRECOS12_INPCSC12,1983-08-01T00:00:00-03:00,7.92
1983-09-01,1983,1,9,PRECOS12_INPCSC12,1983-09-01T00:00:00-03:00,12.22
1983-10-01,1983,1,10,PRECOS12_INPCSC12,1983-10-01T00:00:00-03:00,6.92
1983-11-01,1983,1,11,PRECOS12_INPCSC12,1983-11-01T00:00:00-03:00,9.42
1983-12-01,1983,1,12,PRECOS12_INPCSC12,1983-12-01T00:00:00-02:00,6.97
1984-01-01,1984,1,1,PRECOS12_INPCSC12,1984-01-01T00:00:00-02:00,11.14
1984-02-01,1984,1,2,PRECOS12_INPCSC12,1984-02-01T00:00:00-02:00,4.99
1984-03-01,1984,1,3,PRECOS12_INPCSC12,1984-03-01T00:00:00-03:00,8.53
1984-04-01,1984,1,4,PRECOS12_INPCSC12,1984-04-01T00:00:00-03:00,13.09
1984-05-01,1984,1,5,PRECOS12_INPCSC12,1984-05-01T00:00:00-03:00,6.77
1984-06-01,1984,1,6,PRECOS12_INPCSC12,1984-06-01T00:00:00-03:00,8.85
1984-07-01,1984,1,7,PRECOS12_INPCSC12,1984-07-01T00:00:00-03:00,16.92
1984-08-01,1984,1,8,PRECOS12_INPCSC12,1984-08-01T00:00:00-03:00,6.53
1984-09-01,1984,1,9,PRECOS12_INPCSC12,1984-09-01T00:00:00-03:00,5.85
1984-10-01,1984,1,10,PRECOS12_INPCSC12,1984-10-01T00:00:00-03:00,11.66
1984-11-01,1984,1,11,PRECOS12_INPCSC12,1984-11-01T00:00:00-03:00,13.32
1984-12-01,1984,1,12,PRECOS12_INPCSC12,1984-12-01T00:00:00-02:00,7.36
1985-01-01,1985,1,1,PRECOS12_INPCSC12,1985-01-01T00:00:00-02:00,15.57
1985-02-01,1985,1,2,PRECOS12_INPCSC12,1985-02-01T00:00:00-02:00,13.55
1985-03-01,1985,1,3,PRECOS12_INPCSC12,1985-03-01T00:00:00-03:00,8.01
1985-04-01,1985,1,4,PRECOS12_INPCSC12,1985-04-01T00:00:00-03:00,18.95
1985-05-01,1985,1,5,PRECOS12_INPCSC12,1985-05-01T00:00:00-03:00,8.52
1985-06-01,1985,1,6,PRECOS12_INPCSC12,1985-06-01T00:00:00-03:00,5.98
1985-07-01,1985,1,7,PRECOS12_INPCSC12,1985-07-01T00:00:00-03:00,5.63
1985-08-01,1985,1,8,PRECOS12_INPCSC12,1985-08-01T00:00:00-03:00,8.74
1985-09-01,1985,1,9,PRECOS12_INPCSC12,1985-09-01T00:00:00-03:00,10.75
1985-10-01,1985,1,10,PRECOS12_INPCSC12,1985-10-01T00:00:00-03:00,5.75
1985-11-01,1985,1,11,PRECOS12_INPCSC12,1985-11-01T00:00:00-03:00,15.34
1985-12-01,1985,1,12,PRECOS12_INPCSC12,1985-12-01T00:00:00-02:00,8.52
1986-01-01,1986,1,1,PRECOS12_INPCSC12,1986-01-01T00:00:00-02:00,9.47
1986-02-01,1986,1,2,PRECOS12_INPCSC12,1986-02-01T00:00:00-02:00,11.05
1986-03-01,1986,1,3,PRECOS12_INPCSC12,1986-03-01T00:00:00-03:00,0.34
1986-04-01,1986,1,4,PRECOS12_INPCSC12,1986-04-01T00:00:00-03:00,1.16
1986-05-01,1986,1,5,PRECOS12_INPCSC12,1986-05-01T00:00:00-03:00,0.4
1986-06-01,1986,1,6,PRECOS12_INPCSC12,1986-06-01T00:00:00-03:00,0.36
1986-07-01,1986,1,7,PRECOS12_INPCSC12,1986-07-01T00:00:00-03:00,0.13
1986-08-01,1986,1,8,PRECOS12_INPCSC12,1986-08-01T00:00:00-03:00,0.17
1986-09-01,1986,1,9,PRECOS12_INPCSC12,1986-09-01T00:00:00-03:00,0.41
1986-10-01,1986,1,10,PRECOS12_INPCSC12,1986-10-01T00:00:00-03:00,0.42
1986-11-01,1986,1,11,PRECOS12_INPCSC12,1986-11-01T00:00:00-03:00,0.6
1986-12-01,1986,1,12,PRECOS12_INPCSC12,1986-12-01T00:00:00-02:00,2.0
1987-01-01,1987,1,1,PRECOS12_INPCSC12,1987-01-01T00:00:00-02:00,8.23
1987-02-01,1987,1,2,PRECOS12_INPCSC12,1987-02-01T00:00:00-02:00,11.93
1987-03-01,1987,1,3,PRECOS12_INPCSC12,1987-03-01T00:00:00-03:00,27.66
1987-04-01,1987,1,4,PRECOS12_INPCSC12,1987-04-01T00:00:00-03:00,39.56
1987-05-01,1987,1,5,PRECOS12_INPCSC12,1987-05-01T00:00:00-03:00,25.93
1987-06-01,1987,1,6,PRECOS12_INPCSC12,1987-06-01T00:00:00-03:00,29.3
1987-07-01,1987,1,7,PRECOS12_INPCSC12,1987-07-01T00:00:00-03:00,5.42
1987-08-01,1987,1,8,PRECOS12_INPCSC12,1987-08-01T00:00:00-03:00,1.66
1987-09-01,1987,1,9,PRECOS12_INPCSC12,1987-09-01T00:00:00-03:00,6.2
1987-10-01,1987,1,10,PRECOS12_INPCSC12,1987-10-01T00:00:00-03:00,7.15
1987-11-01,1987,1,11,PRECOS12_INPCSC12,1987-11-01T00:00:00-03:00,17.14
1987-12-01,1987,1,12,PRECOS12_INPCSC12,1987-12-01T00:00:00-02:00,27.5
1988-01-01,1988,1,1,PRECOS12_INPCSC12,1988-01-01T00:00:00-02:00,26.13
1988-02-01,1988,1,2,PRECOS12_INPCSC12,1988-02-01T00:00:00-02:00,18.16
1988-03-01,1988,1,3,PRECOS12_INPCSC12,1988-03-01T00:00:00-03:00,15.57
