DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((%))
2011-03-01,2011,1,3,BM12_CRDINPJ12,2011-03-01T00:00:00-03:00,0.51
2011-04-01,2011,1,4,BM12_CRDINPJ12,2011-04-01T00:00:00-03:00,0.48
2011-05-01,2011,1,5,BM12_CRDINPJ12,2011-05-01T00:00:00-03:00,0.54
2011-06-01,2011,1,6,BM12_CRDINPJ12,2011-06-01T00:00:00-03:00,0.47
2011-07-01,2011,1,7,BM12_CRDINPJ12,2011-07-01T00:00:00-03:00,0.51
2011-08-01,2011,1,8,BM12_CRDINPJ12,2011-08-01T00:00:00-03:00,0.51
2011-09-01,2011,1,9,BM12_CRDINPJ12,2011-09-01T00:00:00-03:00,0.54
2011-10-01,2011,1,10,BM12_CRDINPJ12,2011-10-01T00:00:00-03:00,0.55
2011-11-01,2011,1,11,BM12_CRDINPJ12,2011-11-01T00:00:00-02:00,0.55
2011-12-01,2011,1,12,BM12_CRDINPJ12,2011-12-01T00:00:00-02:00,0.55
2012-01-01,2012,1,1,BM12_CRDINPJ12,2012-01-01T00:00:00-02:00,0.57
2012-02-01,2012,1,2,BM12_CRDINPJ12,2012-02-01T00:00:00-02:00,0.5
2012-03-01,2012,1,3,BM12_CRDINPJ12,2012-03-01T00:00:00-03:00,0.53
2012-04-01,2012,1,4,BM12_CRDINPJ12,2012-04-01T00:00:00-03:00,0.72
2012-05-01,2012,1,5,BM12_CRDINPJ12,2012-05-01T00:00:00-03:00,0.51
2012-06-01,2012,1,6,BM12_CRDINPJ12,2012-06-01T00:00:00-03:00,0.57
2012-07-01,2012,1,7,BM12_CRDINPJ12,2012-07-01T00:00:00-03:00,0.58
2012-08-01,2012,1,8,BM12_CRDINPJ12,2012-08-01T00:00:00-03:00,0.6
2012-09-01,2012,1,9,BM12_CRDINPJ12,2012-09-01T00:00:00-03:00,0.57
2012-10-01,2012,1,10,BM12_CRDINPJ12,2012-10-01T00:00:00-03:00,0.73
2012-11-01,2012,1,11,BM12_CRDINPJ12,2012-11-01T00:00:00-02:00,0.7
2012-12-01,2012,1,12,BM12_CRDINPJ12,2012-12-01T00:00:00-02:00,0.53
2013-01-01,2013,1,1,BM12_CRDINPJ12,2013-01-01T00:00:00-02:00,0.51
2013-02-01,2013,1,2,BM12_CRDINPJ12,2013-02-01T00:00:00-02:00,0.52
2013-03-01,2013,1,3,BM12_CRDINPJ12,2013-03-01T00:00:00-03:00,0.52
2013-04-01,2013,1,4,BM12_CRDINPJ12,2013-04-01T00:00:00-03:00,0.68
2013-05-01,2013,1,5,BM12_CRDINPJ12,2013-05-01T00:00:00-03:00,0.6
2013-06-01,2013,1,6,BM12_CRDINPJ12,2013-06-01T00:00:00-03:00,0.57
2013-07-01,2013,1,7,BM12_CRDINPJ12,2013-07-01T00:00:00-03:00,0.48
2013-08-01,2013,1,8,BM12_CRDINPJ12,2013-08-01T00:00:00-03:00,0.47
2013-09-01,2013,1,9,BM12_CRDINPJ12,2013-09-01T00:00:00-03:00,0.5
2013-10-01,2013,1,10,BM12_CRDINPJ12,2013-10-01T00:00:00-03:00,0.49
2013-11-01,2013,1,11,BM12_CRDINPJ12,2013-11-01T00:00:00-02:00,0.48
2013-12-01,2013,1,12,BM12_CRDINPJ12,2013-12-01T00:00:00-02:00,0.43
2014-01-01,2014,1,1,BM12_CRDINPJ12,2014-01-01T00:00:00-02:00,0.43
2014-02-01,2014,1,2,BM12_CRDINPJ12,2014-02-01T00:00:00-02:00,0.45
2014-03-01,2014,1,3,BM12_CRDINPJ12,2014-03-01T00:00:00-03:00,0.47
2014-04-01,2014,1,4,BM12_CRDINPJ12,2014-04-01T00:00:00-03:00,0.48
2014-05-01,2014,1,5,BM12_CRDINPJ12,2014-05-01T00:00:00-03:00,0.48
2014-06-01,2014,1,6,BM12_CRDINPJ12,2014-06-01T00:00:00-03:00,0.52
2014-07-01,2014,1,7,BM12_CRDINPJ12,2014-07-01T00:00:00-03:00,0.51
2014-08-01,2014,1,8,BM12_CRDINPJ12,2014-08-01T00:00:00-03:00,0.52
2014-09-01,2014,1,9,BM12_CRDINPJ12,2014-09-01T00:00:00-03:00,0.5
2014-10-01,2014,1,10,BM12_CRDINPJ12,2014-10-01T00:00:00-03:00,0.51
2014-11-01,2014,1,11,BM12_CRDINPJ12,2014-11-01T00:00:00-02:00,0.5
2014-12-01,2014,1,12,BM12_CRDINPJ12,2014-12-01T00:00:00-02:00,0.48
2015-01-01,2015,1,1,BM12_CRDINPJ12,2015-01-01T00:00:00-02:00,0.53
2015-02-01,2015,1,2,BM12_CRDINPJ12,2015-02-01T00:00:00-02:00,0.55
2015-03-01,2015,1,3,BM12_CRDINPJ12,2015-03-01T00:00:00-03:00,0.58
2015-04-01,2015,1,4,BM12_CRDINPJ12,2015-04-01T00:00:00-03:00,0.67
2015-05-01,2015,1,5,BM12_CRDINPJ12,2015-05-01T00:00:00-03:00,0.68
2015-06-01,2015,1,6,BM12_CRDINPJ12,2015-06-01T00:00:00-03:00,0.67
2015-07-01,2015,1,7,BM12_CRDINPJ12,2015-07-01T00:00:00-03:00,0.71
2015-08-01,2015,1,8,BM12_CRDINPJ12,2015-08-01T00:00:00-03:00,0.74
2015-09-01,2015,1,9,BM12_CRDINPJ12,2015-09-01T00:00:00-03:00,0.75
2015-10-01,2015,1,10,BM12_CRDINPJ12,2015-10-01T00:00:00-03:00,0.81
2015-11-01,2015,1,11,BM12_CRDINPJ12,2015-11-01T00:00:00-02:00,0.88
2015-12-01,2015,1,12,BM12_CRDINPJ12,2015-12-01T00:00:00-02:00,0.88
2016-01-01,2016,1,1,BM12_CRDINPJ12,2016-01-01T00:00:00-02:00,0.93
2016-02-01,2016,1,2,BM12_CRDINPJ12,2016-02-01T00:00:00-02:00,0.95
