DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (R$ Penúltimo mês da série)
2015-04-01,2015,1,4,PNADC12_RRPHESPUB12,2015-04-01T00:00:00-03:00,3643.0
2015-05-01,2015,1,5,PNADC12_RRPHESPUB12,2015-05-01T00:00:00-03:00,3620.0
2015-06-01,2015,1,6,PNADC12_RRPHESPUB12,2015-06-01T00:00:00-03:00,3607.0
2015-07-01,2015,1,7,PNADC12_RRPHESPUB12,2015-07-01T00:00:00-03:00,3574.0
2015-08-01,2015,1,8,PNADC12_RRPHESPUB12,2015-08-01T00:00:00-03:00,3569.0
2015-09-01,2015,1,9,PNADC12_RRPHESPUB12,2015-09-01T00:00:00-03:00,3609.0
2015-10-01,2015,1,10,PNADC12_RRPHESPUB12,2015-10-01T00:00:00-03:00,3606.0
2015-11-01,2015,1,11,PNADC12_RRPHESPUB12,2015-11-01T00:00:00-02:00,3618.0
2015-12-01,2015,1,12,PNADC12_RRPHESPUB12,2015-12-01T00:00:00-02:00,3660.0
2016-01-01,2016,1,1,PNADC12_RRPHESPUB12,2016-01-01T00:00:00-02:00,3676.0
2016-02-01,2016,1,2,PNADC12_RRPHESPUB12,2016-02-01T00:00:00-02:00,3645.0
2016-03-01,2016,1,3,PNADC12_RRPHESPUB12,2016-03-01T00:00:00-03:00,3664.0
2016-04-01,2016,1,4,PNADC12_RRPHESPUB12,2016-04-01T00:00:00-03:00,3662.0
2016-05-01,2016,1,5,PNADC12_RRPHESPUB12,2016-05-01T00:00:00-03:00,3673.0
2016-06-01,2016,1,6,PNADC12_RRPHESPUB12,2016-06-01T00:00:00-03:00,3688.0
2016-07-01,2016,1,7,PNADC12_RRPHESPUB12,2016-07-01T00:00:00-03:00,3693.0
2016-08-01,2016,1,8,PNADC12_RRPHESPUB12,2016-08-01T00:00:00-03:00,3696.0
2016-09-01,2016,1,9,PNADC12_RRPHESPUB12,2016-09-01T00:00:00-03:00,3665.0
2016-10-01,2016,1,10,PNADC12_RRPHESPUB12,2016-10-01T00:00:00-03:00,3668.0
2016-11-01,2016,1,11,PNADC12_RRPHESPUB12,2016-11-01T00:00:00-02:00,3712.0
2016-12-01,2016,1,12,PNADC12_RRPHESPUB12,2016-12-01T00:00:00-02:00,3742.0
2017-01-01,2017,1,1,PNADC12_RRPHESPUB12,2017-01-01T00:00:00-02:00,3799.0
2017-02-01,2017,1,2,PNADC12_RRPHESPUB12,2017-02-01T00:00:00-02:00,3829.0
2017-03-01,2017,1,3,PNADC12_RRPHESPUB12,2017-03-01T00:00:00-03:00,3816.0
2017-04-01,2017,1,4,PNADC12_RRPHESPUB12,2017-04-01T00:00:00-03:00,3748.0
2017-05-01,2017,1,5,PNADC12_RRPHESPUB12,2017-05-01T00:00:00-03:00,3741.0
2017-06-01,2017,1,6,PNADC12_RRPHESPUB12,2017-06-01T00:00:00-03:00,3733.0
2017-07-01,2017,1,7,PNADC12_RRPHESPUB12,2017-07-01T00:00:00-03:00,3702.0
2017-08-01,2017,1,8,PNADC12_RRPHESPUB12,2017-08-01T00:00:00-03:00,3693.0
2017-09-01,2017,1,9,PNADC12_RRPHESPUB12,2017-09-01T00:00:00-03:00,3699.0
2017-10-01,2017,1,10,PNADC12_RRPHESPUB12,2017-10-01T00:00:00-03:00,3709.0
2017-11-01,2017,1,11,PNADC12_RRPHESPUB12,2017-11-01T00:00:00-02:00,3739.0
2017-12-01,2017,1,12,PNADC12_RRPHESPUB12,2017-12-01T00:00:00-02:00,3737.0
2018-01-01,2018,1,1,PNADC12_RRPHESPUB12,2018-01-01T00:00:00-02:00,3796.0
2018-02-01,2018,1,2,PNADC12_RRPHESPUB12,2018-02-01T00:00:00-02:00,3845.0
2018-03-01,2018,1,3,PNADC12_RRPHESPUB12,2018-03-01T00:00:00-03:00,3872.0
2018-04-01,2018,1,4,PNADC12_RRPHESPUB12,2018-04-01T00:00:00-03:00,3856.0
2018-05-01,2018,1,5,PNADC12_RRPHESPUB12,2018-05-01T00:00:00-03:00,3856.0
2018-06-01,2018,1,6,PNADC12_RRPHESPUB12,2018-06-01T00:00:00-03:00,3822.0
2018-07-01,2018,1,7,PNADC12_RRPHESPUB12,2018-07-01T00:00:00-03:00,3823.0
2018-08-01,2018,1,8,PNADC12_RRPHESPUB12,2018-08-01T00:00:00-03:00,3799.0
2018-09-01,2018,1,9,PNADC12_RRPHESPUB12,2018-09-01T00:00:00-03:00,3814.0
2018-10-01,2018,1,10,PNADC12_RRPHESPUB12,2018-10-01T00:00:00-03:00,3820.0
2018-11-01,2018,1,11,PNADC12_RRPHESPUB12,2018-11-01T00:00:00-03:00,3836.0
2018-12-01,2018,1,12,PNADC12_RRPHESPUB12,2018-12-01T00:00:00-02:00,3876.0
2019-01-01,2019,1,1,PNADC12_RRPHESPUB12,2019-01-01T00:00:00-02:00,3956.0
2019-02-01,2019,1,2,PNADC12_RRPHESPUB12,2019-02-01T00:00:00-02:00,3968.0
2019-03-01,2019,1,3,PNADC12_RRPHESPUB12,2019-03-01T00:00:00-03:00,3960.0
2019-04-01,2019,1,4,PNADC12_RRPHESPUB12,2019-04-01T00:00:00-03:00,3921.0
2019-05-01,2019,1,5,PNADC12_RRPHESPUB12,2019-05-01T00:00:00-03:00,3868.0
2019-06-01,2019,1,6,PNADC12_RRPHESPUB12,2019-06-01T00:00:00-03:00,3859.0
2019-07-01,2019,1,7,PNADC12_RRPHESPUB12,2019-07-01T00:00:00-03:00,3843.0
2019-08-01,2019,1,8,PNADC12_RRPHESPUB12,2019-08-01T00:00:00-03:00,3866.0
2019-09-01,2019,1,9,PNADC12_RRPHESPUB12,2019-09-01T00:00:00-03:00,3848.0
2019-10-01,2019,1,10,PNADC12_RRPHESPUB12,2019-10-01T00:00:00-03:00,3883.0
2019-11-01,2019,1,11,PNADC12_RRPHESPUB12,2019-11-01T00:00:00-03:00,3900.0
2019-12-01,2019,1,12,PNADC12_RRPHESPUB12,2019-12-01T00:00:00-03:00,3920.0
2020-01-01,2020,1,1,PNADC12_RRPHESPUB12,2020-01-01T00:00:00-03:00,3916.0
2020-02-01,2020,1,2,PNADC12_RRPHESPUB12,2020-02-01T00:00:00-03:00,3915.0
2020-03-01,2020,1,3,PNADC12_RRPHESPUB12,2020-03-01T00:00:00-03:00,3873.0
2020-04-01,2020,1,4,PNADC12_RRPHESPUB12,2020-04-01T00:00:00-03:00,3823.0
2020-05-01,2020,1,5,PNADC12_RRPHESPUB12,2020-05-01T00:00:00-03:00,3837.0
2020-06-01,2020,1,6,PNADC12_RRPHESPUB12,2020-06-01T00:00:00-03:00,3898.0
2020-07-01,2020,1,7,PNADC12_RRPHESPUB12,2020-07-01T00:00:00-03:00,3963.0
2020-08-01,2020,1,8,PNADC12_RRPHESPUB12,2020-08-01T00:00:00-03:00,4001.0
2020-09-01,2020,1,9,PNADC12_RRPHESPUB12,2020-09-01T00:00:00-03:00,4047.0
2020-10-01,2020,1,10,PNADC12_RRPHESPUB12,2020-10-01T00:00:00-03:00,4044.0
2020-11-01,2020,1,11,PNADC12_RRPHESPUB12,2020-11-01T00:00:00-03:00,3990.0
2020-12-01,2020,1,12,PNADC12_RRPHESPUB12,2020-12-01T00:00:00-03:00,3990.0
