DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((%))
2000-01-01,2000,1,1,BM12_TPFOVERMA12,2000-01-01T00:00:00-02:00,59.05
2000-02-01,2000,1,2,BM12_TPFOVERMA12,2000-02-01T00:00:00-02:00,59.29
2000-03-01,2000,1,3,BM12_TPFOVERMA12,2000-03-01T00:00:00-03:00,58.29
2000-04-01,2000,1,4,BM12_TPFOVERMA12,2000-04-01T00:00:00-03:00,53.97
2000-05-01,2000,1,5,BM12_TPFOVERMA12,2000-05-01T00:00:00-03:00,54.54
2000-06-01,2000,1,6,BM12_TPFOVERMA12,2000-06-01T00:00:00-03:00,54.2
2000-07-01,2000,1,7,BM12_TPFOVERMA12,2000-07-01T00:00:00-03:00,54.05
2000-08-01,2000,1,8,BM12_TPFOVERMA12,2000-08-01T00:00:00-03:00,52.78
2000-09-01,2000,1,9,BM12_TPFOVERMA12,2000-09-01T00:00:00-03:00,52.62
2000-10-01,2000,1,10,BM12_TPFOVERMA12,2000-10-01T00:00:00-03:00,51.6
2000-11-01,2000,1,11,BM12_TPFOVERMA12,2000-11-01T00:00:00-03:00,51.76
2000-12-01,2000,1,12,BM12_TPFOVERMA12,2000-12-01T00:00:00-02:00,52.66
2001-01-01,2001,1,1,BM12_TPFOVERMA12,2001-01-01T00:00:00-02:00,50.28
2001-02-01,2001,1,2,BM12_TPFOVERMA12,2001-02-01T00:00:00-02:00,50.65
2001-03-01,2001,1,3,BM12_TPFOVERMA12,2001-03-01T00:00:00-03:00,49.92
2001-04-01,2001,1,4,BM12_TPFOVERMA12,2001-04-01T00:00:00-03:00,51.09
2001-05-01,2001,1,5,BM12_TPFOVERMA12,2001-05-01T00:00:00-03:00,49.41
2001-06-01,2001,1,6,BM12_TPFOVERMA12,2001-06-01T00:00:00-03:00,50.98
2001-07-01,2001,1,7,BM12_TPFOVERMA12,2001-07-01T00:00:00-03:00,51.26
2001-08-01,2001,1,8,BM12_TPFOVERMA12,2001-08-01T00:00:00-03:00,50.99
2001-09-01,2001,1,9,BM12_TPFOVERMA12,2001-09-01T00:00:00-03:00,50.71
2001-10-01,2001,1,10,BM12_TPFOVERMA12,2001-10-01T00:00:00-03:00,50.17
2001-11-01,2001,1,11,BM12_TPFOVERMA12,2001-11-01T00:00:00-03:00,52.19
2001-12-01,2001,1,12,BM12_TPFOVERMA12,2001-12-01T00:00:00-02:00,54.42
2002-01-01,2002,1,1,BM12_TPFOVERMA12,2002-01-01T00:00:00-02:00,53.45
2002-02-01,2002,1,2,BM12_TPFOVERMA12,2002-02-01T00:00:00-02:00,53.18
2002-03-01,2002,1,3,BM12_TPFOVERMA12,2002-03-01T00:00:00-03:00,51.01
2002-04-01,2002,1,4,BM12_TPFOVERMA12,2002-04-01T00:00:00-03:00,50.73
2002-05-01,2002,1,5,BM12_TPFOVERMA12,2002-05-01T00:00:00-03:00,50.46
2002-06-01,2002,1,6,BM12_TPFOVERMA12,2002-06-01T00:00:00-03:00,48.79
2002-07-01,2002,1,7,BM12_TPFOVERMA12,2002-07-01T00:00:00-03:00,51.14
2002-08-01,2002,1,8,BM12_TPFOVERMA12,2002-08-01T00:00:00-03:00,52.18
2002-09-01,2002,1,9,BM12_TPFOVERMA12,2002-09-01T00:00:00-03:00,49.13
2002-10-01,2002,1,10,BM12_TPFOVERMA12,2002-10-01T00:00:00-03:00,49.9
2002-11-01,2002,1,11,BM12_TPFOVERMA12,2002-11-01T00:00:00-03:00,52.55
2002-12-01,2002,1,12,BM12_TPFOVERMA12,2002-12-01T00:00:00-02:00,55.15
2003-01-01,2003,1,1,BM12_TPFOVERMA12,2003-01-01T00:00:00-02:00,55.4
2003-02-01,2003,1,2,BM12_TPFOVERMA12,2003-02-01T00:00:00-02:00,56.05
2003-03-01,2003,1,3,BM12_TPFOVERMA12,2003-03-01T00:00:00-03:00,57.58
2003-04-01,2003,1,4,BM12_TPFOVERMA12,2003-04-01T00:00:00-03:00,62.62
2003-05-01,2003,1,5,BM12_TPFOVERMA12,2003-05-01T00:00:00-03:00,62.6
2003-06-01,2003,1,6,BM12_TPFOVERMA12,2003-06-01T00:00:00-03:00,62.66
2003-07-01,2003,1,7,BM12_TPFOVERMA12,2003-07-01T00:00:00-03:00,62.36
2003-08-01,2003,1,8,BM12_TPFOVERMA12,2003-08-01T00:00:00-03:00,60.78
2003-09-01,2003,1,9,BM12_TPFOVERMA12,2003-09-01T00:00:00-03:00,59.64
2003-10-01,2003,1,10,BM12_TPFOVERMA12,2003-10-01T00:00:00-03:00,59.7
2003-11-01,2003,1,11,BM12_TPFOVERMA12,2003-11-01T00:00:00-03:00,58.38
2003-12-01,2003,1,12,BM12_TPFOVERMA12,2003-12-01T00:00:00-02:00,57.01
2004-01-01,2004,1,1,BM12_TPFOVERMA12,2004-01-01T00:00:00-02:00,55.54
2004-02-01,2004,1,2,BM12_TPFOVERMA12,2004-02-01T00:00:00-02:00,55.28
2004-03-01,2004,1,3,BM12_TPFOVERMA12,2004-03-01T00:00:00-03:00,55.17
2004-04-01,2004,1,4,BM12_TPFOVERMA12,2004-04-01T00:00:00-03:00,55.47
2004-05-01,2004,1,5,BM12_TPFOVERMA12,2004-05-01T00:00:00-03:00,51.96
2004-06-01,2004,1,6,BM12_TPFOVERMA12,2004-06-01T00:00:00-03:00,52.09
2004-07-01,2004,1,7,BM12_TPFOVERMA12,2004-07-01T00:00:00-03:00,53.92
2004-08-01,2004,1,8,BM12_TPFOVERMA12,2004-08-01T00:00:00-03:00,52.97
2004-09-01,2004,1,9,BM12_TPFOVERMA12,2004-09-01T00:00:00-03:00,53.18
2004-10-01,2004,1,10,BM12_TPFOVERMA12,2004-10-01T00:00:00-03:00,53.9
2004-11-01,2004,1,11,BM12_TPFOVERMA12,2004-11-01T00:00:00-03:00,53.77
2004-12-01,2004,1,12,BM12_TPFOVERMA12,2004-12-01T00:00:00-02:00,53.99
2005-01-01,2005,1,1,BM12_TPFOVERMA12,2005-01-01T00:00:00-02:00,55.63
2005-02-01,2005,1,2,BM12_TPFOVERMA12,2005-02-01T00:00:00-02:00,54.79
2005-03-01,2005,1,3,BM12_TPFOVERMA12,2005-03-01T00:00:00-03:00,54.82
2005-04-01,2005,1,4,BM12_TPFOVERMA12,2005-04-01T00:00:00-03:00,56.27
2005-05-01,2005,1,5,BM12_TPFOVERMA12,2005-05-01T00:00:00-03:00,55.54
2005-06-01,2005,1,6,BM12_TPFOVERMA12,2005-06-01T00:00:00-03:00,55.1
2005-07-01,2005,1,7,BM12_TPFOVERMA12,2005-07-01T00:00:00-03:00,55.72
2005-08-01,2005,1,8,BM12_TPFOVERMA12,2005-08-01T00:00:00-03:00,53.85
2005-09-01,2005,1,9,BM12_TPFOVERMA12,2005-09-01T00:00:00-03:00,52.51
2005-10-01,2005,1,10,BM12_TPFOVERMA12,2005-10-01T00:00:00-03:00,53.43
2005-11-01,2005,1,11,BM12_TPFOVERMA12,2005-11-01T00:00:00-02:00,51.87
2005-12-01,2005,1,12,BM12_TPFOVERMA12,2005-12-01T00:00:00-02:00,50.59
2006-01-01,2006,1,1,BM12_TPFOVERMA12,2006-01-01T00:00:00-02:00,46.76
2006-02-01,2006,1,2,BM12_TPFOVERMA12,2006-02-01T00:00:00-02:00,45.44
2006-03-01,2006,1,3,BM12_TPFOVERMA12,2006-03-01T00:00:00-03:00,43.67
2006-04-01,2006,1,4,BM12_TPFOVERMA12,2006-04-01T00:00:00-03:00,43.04
2006-05-01,2006,1,5,BM12_TPFOVERMA12,2006-05-01T00:00:00-03:00,40.45
2006-06-01,2006,1,6,BM12_TPFOVERMA12,2006-06-01T00:00:00-03:00,39.78
2006-07-01,2006,1,7,BM12_TPFOVERMA12,2006-07-01T00:00:00-03:00,39.45
2006-08-01,2006,1,8,BM12_TPFOVERMA12,2006-08-01T00:00:00-03:00,39.51
2006-09-01,2006,1,9,BM12_TPFOVERMA12,2006-09-01T00:00:00-03:00,38.83
2006-10-01,2006,1,10,BM12_TPFOVERMA12,2006-10-01T00:00:00-03:00,38.09
2006-11-01,2006,1,11,BM12_TPFOVERMA12,2006-11-01T00:00:00-03:00,36.47
2006-12-01,2006,1,12,BM12_TPFOVERMA12,2006-12-01T00:00:00-02:00,35.86
2007-01-01,2007,1,1,BM12_TPFOVERMA12,2007-01-01T00:00:00-02:00,35.63
2007-02-01,2007,1,2,BM12_TPFOVERMA12,2007-02-01T00:00:00-02:00,35.32
2007-03-01,2007,1,3,BM12_TPFOVERMA12,2007-03-01T00:00:00-03:00,33.43
2007-04-01,2007,1,4,BM12_TPFOVERMA12,2007-04-01T00:00:00-03:00,33.64
2007-05-01,2007,1,5,BM12_TPFOVERMA12,2007-05-01T00:00:00-03:00,32.82
2007-06-01,2007,1,6,BM12_TPFOVERMA12,2007-06-01T00:00:00-03:00,30.57
2007-07-01,2007,1,7,BM12_TPFOVERMA12,2007-07-01T00:00:00-03:00,30.41
2007-08-01,2007,1,8,BM12_TPFOVERMA12,2007-08-01T00:00:00-03:00,30.57
2007-09-01,2007,1,9,BM12_TPFOVERMA12,2007-09-01T00:00:00-03:00,29.85
2007-10-01,2007,1,10,BM12_TPFOVERMA12,2007-10-01T00:00:00-03:00,30.63
2007-11-01,2007,1,11,BM12_TPFOVERMA12,2007-11-01T00:00:00-02:00,30.48
2007-12-01,2007,1,12,BM12_TPFOVERMA12,2007-12-01T00:00:00-02:00,29.41
2008-01-01,2008,1,1,BM12_TPFOVERMA12,2008-01-01T00:00:00-02:00,29.23
2008-02-01,2008,1,2,BM12_TPFOVERMA12,2008-02-01T00:00:00-02:00,29.66
2008-03-01,2008,1,3,BM12_TPFOVERMA12,2008-03-01T00:00:00-03:00,28.65
2008-04-01,2008,1,4,BM12_TPFOVERMA12,2008-04-01T00:00:00-03:00,29.4
2008-05-01,2008,1,5,BM12_TPFOVERMA12,2008-05-01T00:00:00-03:00,30.0
2008-06-01,2008,1,6,BM12_TPFOVERMA12,2008-06-01T00:00:00-03:00,29.03
2008-07-01,2008,1,7,BM12_TPFOVERMA12,2008-07-01T00:00:00-03:00,29.48
2008-08-01,2008,1,8,BM12_TPFOVERMA12,2008-08-01T00:00:00-03:00,30.05
2008-09-01,2008,1,9,BM12_TPFOVERMA12,2008-09-01T00:00:00-03:00,29.04
2008-10-01,2008,1,10,BM12_TPFOVERMA12,2008-10-01T00:00:00-03:00,29.18
2008-11-01,2008,1,11,BM12_TPFOVERMA12,2008-11-01T00:00:00-02:00,30.1
2008-12-01,2008,1,12,BM12_TPFOVERMA12,2008-12-01T00:00:00-02:00,28.95
2009-01-01,2009,1,1,BM12_TPFOVERMA12,2009-01-01T00:00:00-02:00,29.37
2009-02-01,2009,1,2,BM12_TPFOVERMA12,2009-02-01T00:00:00-02:00,29.89
2009-03-01,2009,1,3,BM12_TPFOVERMA12,2009-03-01T00:00:00-03:00,28.76
2009-04-01,2009,1,4,BM12_TPFOVERMA12,2009-04-01T00:00:00-03:00,29.64
2009-05-01,2009,1,5,BM12_TPFOVERMA12,2009-05-01T00:00:00-03:00,30.18
2009-06-01,2009,1,6,BM12_TPFOVERMA12,2009-06-01T00:00:00-03:00,29.24
2009-07-01,2009,1,7,BM12_TPFOVERMA12,2009-07-01T00:00:00-03:00,30.57
2009-08-01,2009,1,8,BM12_TPFOVERMA12,2009-08-01T00:00:00-03:00,30.32
2009-09-01,2009,1,9,BM12_TPFOVERMA12,2009-09-01T00:00:00-03:00,28.17
2009-10-01,2009,1,10,BM12_TPFOVERMA12,2009-10-01T00:00:00-03:00,28.1
2009-11-01,2009,1,11,BM12_TPFOVERMA12,2009-11-01T00:00:00-02:00,28.38
2009-12-01,2009,1,12,BM12_TPFOVERMA12,2009-12-01T00:00:00-02:00,27.39
2010-01-01,2010,1,1,BM12_TPFOVERMA12,2010-01-01T00:00:00-02:00,27.74
2010-02-01,2010,1,2,BM12_TPFOVERMA12,2010-02-01T00:00:00-02:00,28.16
2010-03-01,2010,1,3,BM12_TPFOVERMA12,2010-03-01T00:00:00-03:00,27.72
2010-04-01,2010,1,4,BM12_TPFOVERMA12,2010-04-01T00:00:00-03:00,29.36
2010-05-01,2010,1,5,BM12_TPFOVERMA12,2010-05-01T00:00:00-03:00,29.38
2010-06-01,2010,1,6,BM12_TPFOVERMA12,2010-06-01T00:00:00-03:00,27.26
2010-07-01,2010,1,7,BM12_TPFOVERMA12,2010-07-01T00:00:00-03:00,27.41
2010-08-01,2010,1,8,BM12_TPFOVERMA12,2010-08-01T00:00:00-03:00,27.74
2010-09-01,2010,1,9,BM12_TPFOVERMA12,2010-09-01T00:00:00-03:00,26.29
2010-10-01,2010,1,10,BM12_TPFOVERMA12,2010-10-01T00:00:00-03:00,26.65
2010-11-01,2010,1,11,BM12_TPFOVERMA12,2010-11-01T00:00:00-02:00,26.71
2010-12-01,2010,1,12,BM12_TPFOVERMA12,2010-12-01T00:00:00-02:00,28.0
2011-01-01,2011,1,1,BM12_TPFOVERMA12,2011-01-01T00:00:00-02:00,27.8
2011-02-01,2011,1,2,BM12_TPFOVERMA12,2011-02-01T00:00:00-02:00,27.96
2011-03-01,2011,1,3,BM12_TPFOVERMA12,2011-03-01T00:00:00-03:00,27.05
2011-04-01,2011,1,4,BM12_TPFOVERMA12,2011-04-01T00:00:00-03:00,27.16
2011-05-01,2011,1,5,BM12_TPFOVERMA12,2011-05-01T00:00:00-03:00,27.49
2011-06-01,2011,1,6,BM12_TPFOVERMA12,2011-06-01T00:00:00-03:00,26.57
2011-07-01,2011,1,7,BM12_TPFOVERMA12,2011-07-01T00:00:00-03:00,26.61
2011-08-01,2011,1,8,BM12_TPFOVERMA12,2011-08-01T00:00:00-03:00,26.87
2011-09-01,2011,1,9,BM12_TPFOVERMA12,2011-09-01T00:00:00-03:00,26.94
2011-10-01,2011,1,10,BM12_TPFOVERMA12,2011-10-01T00:00:00-03:00,27.01
2011-11-01,2011,1,11,BM12_TPFOVERMA12,2011-11-01T00:00:00-02:00,26.87
2011-12-01,2011,1,12,BM12_TPFOVERMA12,2011-12-01T00:00:00-02:00,26.19
2012-01-01,2012,1,1,BM12_TPFOVERMA12,2012-01-01T00:00:00-02:00,25.88
2012-02-01,2012,1,2,BM12_TPFOVERMA12,2012-02-01T00:00:00-02:00,22.74
2012-03-01,2012,1,3,BM12_TPFOVERMA12,2012-03-01T00:00:00-03:00,21.35
2012-04-01,2012,1,4,BM12_TPFOVERMA12,2012-04-01T00:00:00-03:00,21.12
2012-05-01,2012,1,5,BM12_TPFOVERMA12,2012-05-01T00:00:00-03:00,21.22
2012-06-01,2012,1,6,BM12_TPFOVERMA12,2012-06-01T00:00:00-03:00,19.48
2012-07-01,2012,1,7,BM12_TPFOVERMA12,2012-07-01T00:00:00-03:00,19.3
2012-08-01,2012,1,8,BM12_TPFOVERMA12,2012-08-01T00:00:00-03:00,19.25
2012-09-01,2012,1,9,BM12_TPFOVERMA12,2012-09-01T00:00:00-03:00,17.73
2012-10-01,2012,1,10,BM12_TPFOVERMA12,2012-10-01T00:00:00-03:00,17.89
2012-11-01,2012,1,11,BM12_TPFOVERMA12,2012-11-01T00:00:00-02:00,17.24
2012-12-01,2012,1,12,BM12_TPFOVERMA12,2012-12-01T00:00:00-02:00,17.6
2013-01-01,2013,1,1,BM12_TPFOVERMA12,2013-01-01T00:00:00-02:00,17.49
2013-02-01,2013,1,2,BM12_TPFOVERMA12,2013-02-01T00:00:00-02:00,17.68
2013-03-01,2013,1,3,BM12_TPFOVERMA12,2013-03-01T00:00:00-03:00,15.59
2013-04-01,2013,1,4,BM12_TPFOVERMA12,2013-04-01T00:00:00-03:00,15.76
2013-05-01,2013,1,5,BM12_TPFOVERMA12,2013-05-01T00:00:00-03:00,15.99
2013-06-01,2013,1,6,BM12_TPFOVERMA12,2013-06-01T00:00:00-03:00,16.37
2013-07-01,2013,1,7,BM12_TPFOVERMA12,2013-07-01T00:00:00-03:00,16.75
2013-08-01,2013,1,8,BM12_TPFOVERMA12,2013-08-01T00:00:00-03:00,17.24
2013-09-01,2013,1,9,BM12_TPFOVERMA12,2013-09-01T00:00:00-03:00,15.17
2013-10-01,2013,1,10,BM12_TPFOVERMA12,2013-10-01T00:00:00-03:00,15.18
2013-11-01,2013,1,11,BM12_TPFOVERMA12,2013-11-01T00:00:00-02:00,15.39
2013-12-01,2013,1,12,BM12_TPFOVERMA12,2013-12-01T00:00:00-02:00,15.57
2014-01-01,2014,1,1,BM12_TPFOVERMA12,2014-01-01T00:00:00-02:00,15.51
2014-02-01,2014,1,2,BM12_TPFOVERMA12,2014-02-01T00:00:00-02:00,16.0
2014-03-01,2014,1,3,BM12_TPFOVERMA12,2014-03-01T00:00:00-03:00,14.36
2014-04-01,2014,1,4,BM12_TPFOVERMA12,2014-04-01T00:00:00-03:00,14.68
2014-05-01,2014,1,5,BM12_TPFOVERMA12,2014-05-01T00:00:00-03:00,15.0
2014-06-01,2014,1,6,BM12_TPFOVERMA12,2014-06-01T00:00:00-03:00,15.08
2014-07-01,2014,1,7,BM12_TPFOVERMA12,2014-07-01T00:00:00-03:00,15.22
2014-08-01,2014,1,8,BM12_TPFOVERMA12,2014-08-01T00:00:00-03:00,15.26
2014-09-01,2014,1,9,BM12_TPFOVERMA12,2014-09-01T00:00:00-03:00,13.54
2014-10-01,2014,1,10,BM12_TPFOVERMA12,2014-10-01T00:00:00-03:00,13.71
2014-11-01,2014,1,11,BM12_TPFOVERMA12,2014-11-01T00:00:00-02:00,13.8
2014-12-01,2014,1,12,BM12_TPFOVERMA12,2014-12-01T00:00:00-02:00,14.07
2015-01-01,2015,1,1,BM12_TPFOVERMA12,2015-01-01T00:00:00-02:00,14.34
