DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (GWh)
1986-05-01,1986,1,5,ELETRO12_CEERES12,1986-05-01T00:00:00-03:00,2985.0
1986-06-01,1986,1,6,ELETRO12_CEERES12,1986-06-01T00:00:00-03:00,2945.0
1986-07-01,1986,1,7,ELETRO12_CEERES12,1986-07-01T00:00:00-03:00,2884.0
1986-08-01,1986,1,8,ELETRO12_CEERES12,1986-08-01T00:00:00-03:00,3038.0
1986-09-01,1986,1,9,ELETRO12_CEERES12,1986-09-01T00:00:00-03:00,3028.0
1986-10-01,1986,1,10,ELETRO12_CEERES12,1986-10-01T00:00:00-03:00,3053.0
1986-11-01,1986,1,11,ELETRO12_CEERES12,1986-11-01T00:00:00-03:00,3197.0
1986-12-01,1986,1,12,ELETRO12_CEERES12,1986-12-01T00:00:00-02:00,3082.0
1987-01-01,1987,1,1,ELETRO12_CEERES12,1987-01-01T00:00:00-02:00,3430.0
1987-02-01,1987,1,2,ELETRO12_CEERES12,1987-02-01T00:00:00-02:00,3157.0
1987-03-01,1987,1,3,ELETRO12_CEERES12,1987-03-01T00:00:00-03:00,3274.0
1987-04-01,1987,1,4,ELETRO12_CEERES12,1987-04-01T00:00:00-03:00,3113.0
1987-05-01,1987,1,5,ELETRO12_CEERES12,1987-05-01T00:00:00-03:00,3225.0
1987-06-01,1987,1,6,ELETRO12_CEERES12,1987-06-01T00:00:00-03:00,3020.0
1987-07-01,1987,1,7,ELETRO12_CEERES12,1987-07-01T00:00:00-03:00,3104.0
1987-08-01,1987,1,8,ELETRO12_CEERES12,1987-08-01T00:00:00-03:00,3217.0
1987-09-01,1987,1,9,ELETRO12_CEERES12,1987-09-01T00:00:00-03:00,3174.0
1987-10-01,1987,1,10,ELETRO12_CEERES12,1987-10-01T00:00:00-03:00,3207.0
1987-11-01,1987,1,11,ELETRO12_CEERES12,1987-11-01T00:00:00-03:00,3241.0
1987-12-01,1987,1,12,ELETRO12_CEERES12,1987-12-01T00:00:00-02:00,3181.0
1988-01-01,1988,1,1,ELETRO12_CEERES12,1988-01-01T00:00:00-02:00,3581.0
1988-02-01,1988,1,2,ELETRO12_CEERES12,1988-02-01T00:00:00-02:00,3345.0
1988-03-01,1988,1,3,ELETRO12_CEERES12,1988-03-01T00:00:00-03:00,3301.0
1988-04-01,1988,1,4,ELETRO12_CEERES12,1988-04-01T00:00:00-03:00,3550.0
1988-05-01,1988,1,5,ELETRO12_CEERES12,1988-05-01T00:00:00-03:00,3258.0
1988-06-01,1988,1,6,ELETRO12_CEERES12,1988-06-01T00:00:00-03:00,3320.0
1988-07-01,1988,1,7,ELETRO12_CEERES12,1988-07-01T00:00:00-03:00,3291.0
1988-08-01,1988,1,8,ELETRO12_CEERES12,1988-08-01T00:00:00-03:00,3171.0
1988-09-01,1988,1,9,ELETRO12_CEERES12,1988-09-01T00:00:00-03:00,3501.0
1988-10-01,1988,1,10,ELETRO12_CEERES12,1988-10-01T00:00:00-03:00,3443.0
1988-11-01,1988,1,11,ELETRO12_CEERES12,1988-11-01T00:00:00-03:00,3367.0
1988-12-01,1988,1,12,ELETRO12_CEERES12,1988-12-01T00:00:00-02:00,3408.0
1989-01-01,1989,1,1,ELETRO12_CEERES12,1989-01-01T00:00:00-02:00,3528.0
1989-02-01,1989,1,2,ELETRO12_CEERES12,1989-02-01T00:00:00-02:00,3636.0
1989-03-01,1989,1,3,ELETRO12_CEERES12,1989-03-01T00:00:00-03:00,3476.0
1989-04-01,1989,1,4,ELETRO12_CEERES12,1989-04-01T00:00:00-03:00,3717.0
1989-05-01,1989,1,5,ELETRO12_CEERES12,1989-05-01T00:00:00-03:00,3555.0
1989-06-01,1989,1,6,ELETRO12_CEERES12,1989-06-01T00:00:00-03:00,3547.0
1989-07-01,1989,1,7,ELETRO12_CEERES12,1989-07-01T00:00:00-03:00,3609.0
1989-08-01,1989,1,8,ELETRO12_CEERES12,1989-08-01T00:00:00-03:00,3530.0
1989-09-01,1989,1,9,ELETRO12_CEERES12,1989-09-01T00:00:00-03:00,3844.0
1989-10-01,1989,1,10,ELETRO12_CEERES12,1989-10-01T00:00:00-03:00,3704.0
1989-11-01,1989,1,11,ELETRO12_CEERES12,1989-11-01T00:00:00-03:00,3808.0
1989-12-01,1989,1,12,ELETRO12_CEERES12,1989-12-01T00:00:00-02:00,3701.0
1990-01-01,1990,1,1,ELETRO12_CEERES12,1990-01-01T00:00:00-02:00,4090.0
1990-02-01,1990,1,2,ELETRO12_CEERES12,1990-02-01T00:00:00-02:00,3865.0
1990-03-01,1990,1,3,ELETRO12_CEERES12,1990-03-01T00:00:00-03:00,3954.0
1990-04-01,1990,1,4,ELETRO12_CEERES12,1990-04-01T00:00:00-03:00,4107.0
1990-05-01,1990,1,5,ELETRO12_CEERES12,1990-05-01T00:00:00-03:00,3917.0
1990-06-01,1990,1,6,ELETRO12_CEERES12,1990-06-01T00:00:00-03:00,3934.0
1990-07-01,1990,1,7,ELETRO12_CEERES12,1990-07-01T00:00:00-03:00,3713.0
1990-08-01,1990,1,8,ELETRO12_CEERES12,1990-08-01T00:00:00-03:00,3871.0
1990-09-01,1990,1,9,ELETRO12_CEERES12,1990-09-01T00:00:00-03:00,4103.0
1990-10-01,1990,1,10,ELETRO12_CEERES12,1990-10-01T00:00:00-03:00,4125.0
1990-11-01,1990,1,11,ELETRO12_CEERES12,1990-11-01T00:00:00-03:00,4290.0
1990-12-01,1990,1,12,ELETRO12_CEERES12,1990-12-01T00:00:00-02:00,3982.0
1991-01-01,1991,1,1,ELETRO12_CEERES12,1991-01-01T00:00:00-02:00,4425.0
1991-02-01,1991,1,2,ELETRO12_CEERES12,1991-02-01T00:00:00-02:00,4240.0
1991-03-01,1991,1,3,ELETRO12_CEERES12,1991-03-01T00:00:00-03:00,4059.0
1991-04-01,1991,1,4,ELETRO12_CEERES12,1991-04-01T00:00:00-03:00,4204.0
1991-05-01,1991,1,5,ELETRO12_CEERES12,1991-05-01T00:00:00-03:00,4256.0
1991-06-01,1991,1,6,ELETRO12_CEERES12,1991-06-01T00:00:00-03:00,4268.0
1991-07-01,1991,1,7,ELETRO12_CEERES12,1991-07-01T00:00:00-03:00,4050.0
1991-08-01,1991,1,8,ELETRO12_CEERES12,1991-08-01T00:00:00-03:00,4291.0
1991-09-01,1991,1,9,ELETRO12_CEERES12,1991-09-01T00:00:00-03:00,4276.0
1991-10-01,1991,1,10,ELETRO12_CEERES12,1991-10-01T00:00:00-03:00,4272.0
1991-11-01,1991,1,11,ELETRO12_CEERES12,1991-11-01T00:00:00-03:00,4440.0
1991-12-01,1991,1,12,ELETRO12_CEERES12,1991-12-01T00:00:00-02:00,4327.0
1992-01-01,1992,1,1,ELETRO12_CEERES12,1992-01-01T00:00:00-02:00,4747.0
1992-02-01,1992,1,2,ELETRO12_CEERES12,1992-02-01T00:00:00-02:00,4405.0
1992-03-01,1992,1,3,ELETRO12_CEERES12,1992-03-01T00:00:00-03:00,4449.0
1992-04-01,1992,1,4,ELETRO12_CEERES12,1992-04-01T00:00:00-03:00,4211.0
1992-05-01,1992,1,5,ELETRO12_CEERES12,1992-05-01T00:00:00-03:00,4408.0
1992-06-01,1992,1,6,ELETRO12_CEERES12,1992-06-01T00:00:00-03:00,4140.0
1992-07-01,1992,1,7,ELETRO12_CEERES12,1992-07-01T00:00:00-03:00,4213.0
1992-08-01,1992,1,8,ELETRO12_CEERES12,1992-08-01T00:00:00-03:00,4253.0
1992-09-01,1992,1,9,ELETRO12_CEERES12,1992-09-01T00:00:00-03:00,4279.0
1992-10-01,1992,1,10,ELETRO12_CEERES12,1992-10-01T00:00:00-03:00,4267.0
1992-11-01,1992,1,11,ELETRO12_CEERES12,1992-11-01T00:00:00-03:00,4343.0
1992-12-01,1992,1,12,ELETRO12_CEERES12,1992-12-01T00:00:00-02:00,4186.0
1993-01-01,1993,1,1,ELETRO12_CEERES12,1993-01-01T00:00:00-02:00,4657.0
1993-02-01,1993,1,2,ELETRO12_CEERES12,1993-02-01T00:00:00-02:00,4252.0
1993-03-01,1993,1,3,ELETRO12_CEERES12,1993-03-01T00:00:00-03:00,4373.0
1993-04-01,1993,1,4,ELETRO12_CEERES12,1993-04-01T00:00:00-03:00,4648.0
1993-05-01,1993,1,5,ELETRO12_CEERES12,1993-05-01T00:00:00-03:00,4447.0
1993-06-01,1993,1,6,ELETRO12_CEERES12,1993-06-01T00:00:00-03:00,4375.0
1993-07-01,1993,1,7,ELETRO12_CEERES12,1993-07-01T00:00:00-03:00,4298.0
1993-08-01,1993,1,8,ELETRO12_CEERES12,1993-08-01T00:00:00-03:00,4378.0
1993-09-01,1993,1,9,ELETRO12_CEERES12,1993-09-01T00:00:00-03:00,4538.0
1993-10-01,1993,1,10,ELETRO12_CEERES12,1993-10-01T00:00:00-03:00,4553.0
1993-11-01,1993,1,11,ELETRO12_CEERES12,1993-11-01T00:00:00-03:00,4595.0
1993-12-01,1993,1,12,ELETRO12_CEERES12,1993-12-01T00:00:00-02:00,4512.0
1994-01-01,1994,1,1,ELETRO12_CEERES12,1994-01-01T00:00:00-02:00,4677.0
1994-02-01,1994,1,2,ELETRO12_CEERES12,1994-02-01T00:00:00-02:00,4624.0
1994-03-01,1994,1,3,ELETRO12_CEERES12,1994-03-01T00:00:00-03:00,4537.0
1994-04-01,1994,1,4,ELETRO12_CEERES12,1994-04-01T00:00:00-03:00,4706.0
1994-05-01,1994,1,5,ELETRO12_CEERES12,1994-05-01T00:00:00-03:00,4511.0
1994-06-01,1994,1,6,ELETRO12_CEERES12,1994-06-01T00:00:00-03:00,4619.0
1994-07-01,1994,1,7,ELETRO12_CEERES12,1994-07-01T00:00:00-03:00,4438.0
1994-08-01,1994,1,8,ELETRO12_CEERES12,1994-08-01T00:00:00-03:00,4456.0
1994-09-01,1994,1,9,ELETRO12_CEERES12,1994-09-01T00:00:00-03:00,4815.0
1994-10-01,1994,1,10,ELETRO12_CEERES12,1994-10-01T00:00:00-03:00,4847.0
1994-11-01,1994,1,11,ELETRO12_CEERES12,1994-11-01T00:00:00-03:00,4911.0
1994-12-01,1994,1,12,ELETRO12_CEERES12,1994-12-01T00:00:00-02:00,4813.0
1995-01-01,1995,1,1,ELETRO12_CEERES12,1995-01-01T00:00:00-02:00,5219.0
1995-02-01,1995,1,2,ELETRO12_CEERES12,1995-02-01T00:00:00-02:00,5062.0
1995-03-01,1995,1,3,ELETRO12_CEERES12,1995-03-01T00:00:00-03:00,5326.0
1995-04-01,1995,1,4,ELETRO12_CEERES12,1995-04-01T00:00:00-03:00,5187.0
1995-05-01,1995,1,5,ELETRO12_CEERES12,1995-05-01T00:00:00-03:00,5230.0
1995-06-01,1995,1,6,ELETRO12_CEERES12,1995-06-01T00:00:00-03:00,5083.0
1995-07-01,1995,1,7,ELETRO12_CEERES12,1995-07-01T00:00:00-03:00,5186.0
1995-08-01,1995,1,8,ELETRO12_CEERES12,1995-08-01T00:00:00-03:00,5171.0
1995-09-01,1995,1,9,ELETRO12_CEERES12,1995-09-01T00:00:00-03:00,5507.0
1995-10-01,1995,1,10,ELETRO12_CEERES12,1995-10-01T00:00:00-03:00,5429.0
1995-11-01,1995,1,11,ELETRO12_CEERES12,1995-11-01T00:00:00-03:00,5651.0
1995-12-01,1995,1,12,ELETRO12_CEERES12,1995-12-01T00:00:00-02:00,5525.0
1996-01-01,1996,1,1,ELETRO12_CEERES12,1996-01-01T00:00:00-02:00,5851.0
1996-02-01,1996,1,2,ELETRO12_CEERES12,1996-02-01T00:00:00-02:00,5742.0
1996-03-01,1996,1,3,ELETRO12_CEERES12,1996-03-01T00:00:00-03:00,5845.0
1996-04-01,1996,1,4,ELETRO12_CEERES12,1996-04-01T00:00:00-03:00,5876.0
1996-05-01,1996,1,5,ELETRO12_CEERES12,1996-05-01T00:00:00-03:00,5676.0
1996-06-01,1996,1,6,ELETRO12_CEERES12,1996-06-01T00:00:00-03:00,5628.0
1996-07-01,1996,1,7,ELETRO12_CEERES12,1996-07-01T00:00:00-03:00,5547.0
1996-08-01,1996,1,8,ELETRO12_CEERES12,1996-08-01T00:00:00-03:00,5679.0
1996-09-01,1996,1,9,ELETRO12_CEERES12,1996-09-01T00:00:00-03:00,5769.0
1996-10-01,1996,1,10,ELETRO12_CEERES12,1996-10-01T00:00:00-03:00,5836.0
1996-11-01,1996,1,11,ELETRO12_CEERES12,1996-11-01T00:00:00-03:00,5838.0
1996-12-01,1996,1,12,ELETRO12_CEERES12,1996-12-01T00:00:00-02:00,5764.0
1997-01-01,1997,1,1,ELETRO12_CEERES12,1997-01-01T00:00:00-02:00,6522.0
1997-02-01,1997,1,2,ELETRO12_CEERES12,1997-02-01T00:00:00-02:00,6176.0
1997-03-01,1997,1,3,ELETRO12_CEERES12,1997-03-01T00:00:00-03:00,5993.0
1997-04-01,1997,1,4,ELETRO12_CEERES12,1997-04-01T00:00:00-03:00,6050.0
1997-05-01,1997,1,5,ELETRO12_CEERES12,1997-05-01T00:00:00-03:00,6059.0
1997-06-01,1997,1,6,ELETRO12_CEERES12,1997-06-01T00:00:00-03:00,6069.0
1997-07-01,1997,1,7,ELETRO12_CEERES12,1997-07-01T00:00:00-03:00,5981.0
1997-08-01,1997,1,8,ELETRO12_CEERES12,1997-08-01T00:00:00-03:00,6025.0
1997-09-01,1997,1,9,ELETRO12_CEERES12,1997-09-01T00:00:00-03:00,6151.0
1997-10-01,1997,1,10,ELETRO12_CEERES12,1997-10-01T00:00:00-03:00,6335.0
1997-11-01,1997,1,11,ELETRO12_CEERES12,1997-11-01T00:00:00-03:00,6398.0
1997-12-01,1997,1,12,ELETRO12_CEERES12,1997-12-01T00:00:00-02:00,6330.0
1998-01-01,1998,1,1,ELETRO12_CEERES12,1998-01-01T00:00:00-02:00,7178.0
1998-02-01,1998,1,2,ELETRO12_CEERES12,1998-02-01T00:00:00-02:00,6518.0
1998-03-01,1998,1,3,ELETRO12_CEERES12,1998-03-01T00:00:00-03:00,6650.0
1998-04-01,1998,1,4,ELETRO12_CEERES12,1998-04-01T00:00:00-03:00,6675.0
1998-05-01,1998,1,5,ELETRO12_CEERES12,1998-05-01T00:00:00-03:00,6591.0
1998-06-01,1998,1,6,ELETRO12_CEERES12,1998-06-01T00:00:00-03:00,6227.0
1998-07-01,1998,1,7,ELETRO12_CEERES12,1998-07-01T00:00:00-03:00,6320.0
1998-08-01,1998,1,8,ELETRO12_CEERES12,1998-08-01T00:00:00-03:00,6443.0
1998-09-01,1998,1,9,ELETRO12_CEERES12,1998-09-01T00:00:00-03:00,6679.0
1998-10-01,1998,1,10,ELETRO12_CEERES12,1998-10-01T00:00:00-03:00,6711.0
1998-11-01,1998,1,11,ELETRO12_CEERES12,1998-11-01T00:00:00-03:00,6642.0
1998-12-01,1998,1,12,ELETRO12_CEERES12,1998-12-01T00:00:00-02:00,6705.0
1999-01-01,1999,1,1,ELETRO12_CEERES12,1999-01-01T00:00:00-02:00,7190.0
1999-02-01,1999,1,2,ELETRO12_CEERES12,1999-02-01T00:00:00-02:00,6745.0
1999-03-01,1999,1,3,ELETRO12_CEERES12,1999-03-01T00:00:00-03:00,6841.0
1999-04-01,1999,1,4,ELETRO12_CEERES12,1999-04-01T00:00:00-03:00,7115.0
1999-05-01,1999,1,5,ELETRO12_CEERES12,1999-05-01T00:00:00-03:00,6587.0
1999-06-01,1999,1,6,ELETRO12_CEERES12,1999-06-01T00:00:00-03:00,6642.0
1999-07-01,1999,1,7,ELETRO12_CEERES12,1999-07-01T00:00:00-03:00,6611.0
1999-08-01,1999,1,8,ELETRO12_CEERES12,1999-08-01T00:00:00-03:00,6581.0
