DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.m.))
1989-06-01,1989,1,6,IGP12_IPAMG2D12,1989-06-01T00:00:00-03:00,13.0
1989-07-01,1989,1,7,IGP12_IPAMG2D12,1989-07-01T00:00:00-03:00,29.14
1989-08-01,1989,1,8,IGP12_IPAMG2D12,1989-08-01T00:00:00-03:00,24.12
1989-09-01,1989,1,9,IGP12_IPAMG2D12,1989-09-01T00:00:00-03:00,29.59
1989-10-01,1989,1,10,IGP12_IPAMG2D12,1989-10-01T00:00:00-03:00,23.67
1989-11-01,1989,1,11,IGP12_IPAMG2D12,1989-11-01T00:00:00-03:00,23.62
1989-12-01,1989,1,12,IGP12_IPAMG2D12,1989-12-01T00:00:00-02:00,29.63
1990-01-01,1990,1,1,IGP12_IPAMG2D12,1990-01-01T00:00:00-02:00,41.24
1990-02-01,1990,1,2,IGP12_IPAMG2D12,1990-02-01T00:00:00-02:00,47.88
1990-03-01,1990,1,3,IGP12_IPAMG2D12,1990-03-01T00:00:00-03:00,33.95
1990-04-01,1990,1,4,IGP12_IPAMG2D12,1990-04-01T00:00:00-03:00,22.25
1990-05-01,1990,1,5,IGP12_IPAMG2D12,1990-05-01T00:00:00-03:00,3.64
1990-06-01,1990,1,6,IGP12_IPAMG2D12,1990-06-01T00:00:00-03:00,7.04
1990-07-01,1990,1,7,IGP12_IPAMG2D12,1990-07-01T00:00:00-03:00,6.75
1990-08-01,1990,1,8,IGP12_IPAMG2D12,1990-08-01T00:00:00-03:00,7.47
1990-09-01,1990,1,9,IGP12_IPAMG2D12,1990-09-01T00:00:00-03:00,7.33
1990-10-01,1990,1,10,IGP12_IPAMG2D12,1990-10-01T00:00:00-03:00,6.19
1990-11-01,1990,1,11,IGP12_IPAMG2D12,1990-11-01T00:00:00-03:00,7.63
1990-12-01,1990,1,12,IGP12_IPAMG2D12,1990-12-01T00:00:00-02:00,9.36
1991-01-01,1991,1,1,IGP12_IPAMG2D12,1991-01-01T00:00:00-02:00,10.69
1991-02-01,1991,1,2,IGP12_IPAMG2D12,1991-02-01T00:00:00-02:00,9.99
1991-03-01,1991,1,3,IGP12_IPAMG2D12,1991-03-01T00:00:00-03:00,5.43
1991-04-01,1991,1,4,IGP12_IPAMG2D12,1991-04-01T00:00:00-03:00,4.9
1991-05-01,1991,1,5,IGP12_IPAMG2D12,1991-05-01T00:00:00-03:00,5.46
1991-06-01,1991,1,6,IGP12_IPAMG2D12,1991-06-01T00:00:00-03:00,3.68
1991-07-01,1991,1,7,IGP12_IPAMG2D12,1991-07-01T00:00:00-03:00,6.21
1991-08-01,1991,1,8,IGP12_IPAMG2D12,1991-08-01T00:00:00-03:00,8.4
1991-09-01,1991,1,9,IGP12_IPAMG2D12,1991-09-01T00:00:00-03:00,7.73
