DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% PIB))
2002-11-01,2002,1,11,BM12_NFSPJNYS12,2002-11-01T00:00:00-03:00,7.1
2002-12-01,2002,1,12,BM12_NFSPJNYS12,2002-12-01T00:00:00-02:00,7.61
2003-01-01,2003,1,1,BM12_NFSPJNYS12,2003-01-01T00:00:00-02:00,8.17
2003-02-01,2003,1,2,BM12_NFSPJNYS12,2003-02-01T00:00:00-02:00,8.47
2003-03-01,2003,1,3,BM12_NFSPJNYS12,2003-03-01T00:00:00-03:00,8.72
2003-04-01,2003,1,4,BM12_NFSPJNYS12,2003-04-01T00:00:00-03:00,8.54
2003-05-01,2003,1,5,BM12_NFSPJNYS12,2003-05-01T00:00:00-03:00,8.76
2003-06-01,2003,1,6,BM12_NFSPJNYS12,2003-06-01T00:00:00-03:00,8.81
2003-07-01,2003,1,7,BM12_NFSPJNYS12,2003-07-01T00:00:00-03:00,9.33
2003-08-01,2003,1,8,BM12_NFSPJNYS12,2003-08-01T00:00:00-03:00,9.46
2003-09-01,2003,1,9,BM12_NFSPJNYS12,2003-09-01T00:00:00-03:00,9.33
2003-10-01,2003,1,10,BM12_NFSPJNYS12,2003-10-01T00:00:00-03:00,8.91
2003-11-01,2003,1,11,BM12_NFSPJNYS12,2003-11-01T00:00:00-03:00,9.02
2003-12-01,2003,1,12,BM12_NFSPJNYS12,2003-12-01T00:00:00-02:00,8.42
2004-01-01,2004,1,1,BM12_NFSPJNYS12,2004-01-01T00:00:00-02:00,7.95
2004-02-01,2004,1,2,BM12_NFSPJNYS12,2004-02-01T00:00:00-02:00,7.65
2004-03-01,2004,1,3,BM12_NFSPJNYS12,2004-03-01T00:00:00-03:00,7.43
2004-04-01,2004,1,4,BM12_NFSPJNYS12,2004-04-01T00:00:00-03:00,7.58
2004-05-01,2004,1,5,BM12_NFSPJNYS12,2004-05-01T00:00:00-03:00,7.35
2004-06-01,2004,1,6,BM12_NFSPJNYS12,2004-06-01T00:00:00-03:00,7.29
2004-07-01,2004,1,7,BM12_NFSPJNYS12,2004-07-01T00:00:00-03:00,6.93
2004-08-01,2004,1,8,BM12_NFSPJNYS12,2004-08-01T00:00:00-03:00,6.78
2004-09-01,2004,1,9,BM12_NFSPJNYS12,2004-09-01T00:00:00-03:00,6.7
2004-10-01,2004,1,10,BM12_NFSPJNYS12,2004-10-01T00:00:00-03:00,6.73
2004-11-01,2004,1,11,BM12_NFSPJNYS12,2004-11-01T00:00:00-03:00,6.51
2004-12-01,2004,1,12,BM12_NFSPJNYS12,2004-12-01T00:00:00-02:00,6.56
2005-01-01,2005,1,1,BM12_NFSPJNYS12,2005-01-01T00:00:00-02:00,6.56
2005-02-01,2005,1,2,BM12_NFSPJNYS12,2005-02-01T00:00:00-02:00,6.58
2005-03-01,2005,1,3,BM12_NFSPJNYS12,2005-03-01T00:00:00-03:00,6.7
2005-04-01,2005,1,4,BM12_NFSPJNYS12,2005-04-01T00:00:00-03:00,6.81
2005-05-01,2005,1,5,BM12_NFSPJNYS12,2005-05-01T00:00:00-03:00,6.89
2005-06-01,2005,1,6,BM12_NFSPJNYS12,2005-06-01T00:00:00-03:00,7.1
2005-07-01,2005,1,7,BM12_NFSPJNYS12,2005-07-01T00:00:00-03:00,7.15
2005-08-01,2005,1,8,BM12_NFSPJNYS12,2005-08-01T00:00:00-03:00,7.16
2005-09-01,2005,1,9,BM12_NFSPJNYS12,2005-09-01T00:00:00-03:00,7.24
2005-10-01,2005,1,10,BM12_NFSPJNYS12,2005-10-01T00:00:00-03:00,7.29
2005-11-01,2005,1,11,BM12_NFSPJNYS12,2005-11-01T00:00:00-02:00,7.36
2005-12-01,2005,1,12,BM12_NFSPJNYS12,2005-12-01T00:00:00-02:00,7.28
2006-01-01,2006,1,1,BM12_NFSPJNYS12,2006-01-01T00:00:00-02:00,7.47
2006-02-01,2006,1,2,BM12_NFSPJNYS12,2006-02-01T00:00:00-02:00,7.49
2006-03-01,2006,1,3,BM12_NFSPJNYS12,2006-03-01T00:00:00-03:00,7.4
2006-04-01,2006,1,4,BM12_NFSPJNYS12,2006-04-01T00:00:00-03:00,7.34
2006-05-01,2006,1,5,BM12_NFSPJNYS12,2006-05-01T00:00:00-03:00,7.01
2006-06-01,2006,1,6,BM12_NFSPJNYS12,2006-06-01T00:00:00-03:00,7.05
2006-07-01,2006,1,7,BM12_NFSPJNYS12,2006-07-01T00:00:00-03:00,7.04
2006-08-01,2006,1,8,BM12_NFSPJNYS12,2006-08-01T00:00:00-03:00,7.06
2006-09-01,2006,1,9,BM12_NFSPJNYS12,2006-09-01T00:00:00-03:00,6.88
2006-10-01,2006,1,10,BM12_NFSPJNYS12,2006-10-01T00:00:00-03:00,6.8
2006-11-01,2006,1,11,BM12_NFSPJNYS12,2006-11-01T00:00:00-03:00,6.7
2006-12-01,2006,1,12,BM12_NFSPJNYS12,2006-12-01T00:00:00-02:00,6.72
2007-01-01,2007,1,1,BM12_NFSPJNYS12,2007-01-01T00:00:00-02:00,6.5
2007-02-01,2007,1,2,BM12_NFSPJNYS12,2007-02-01T00:00:00-02:00,6.35
2007-03-01,2007,1,3,BM12_NFSPJNYS12,2007-03-01T00:00:00-03:00,6.32
2007-04-01,2007,1,4,BM12_NFSPJNYS12,2007-04-01T00:00:00-03:00,6.24
2007-05-01,2007,1,5,BM12_NFSPJNYS12,2007-05-01T00:00:00-03:00,6.53
2007-06-01,2007,1,6,BM12_NFSPJNYS12,2007-06-01T00:00:00-03:00,6.21
2007-07-01,2007,1,7,BM12_NFSPJNYS12,2007-07-01T00:00:00-03:00,6.17
2007-08-01,2007,1,8,BM12_NFSPJNYS12,2007-08-01T00:00:00-03:00,5.94
2007-09-01,2007,1,9,BM12_NFSPJNYS12,2007-09-01T00:00:00-03:00,6.06
2007-10-01,2007,1,10,BM12_NFSPJNYS12,2007-10-01T00:00:00-03:00,6.1
2007-11-01,2007,1,11,BM12_NFSPJNYS12,2007-11-01T00:00:00-02:00,6.05
2007-12-01,2007,1,12,BM12_NFSPJNYS12,2007-12-01T00:00:00-02:00,5.98
2008-01-01,2008,1,1,BM12_NFSPJNYS12,2008-01-01T00:00:00-02:00,5.89
2008-02-01,2008,1,2,BM12_NFSPJNYS12,2008-02-01T00:00:00-02:00,5.99
2008-03-01,2008,1,3,BM12_NFSPJNYS12,2008-03-01T00:00:00-03:00,5.85
2008-04-01,2008,1,4,BM12_NFSPJNYS12,2008-04-01T00:00:00-03:00,5.86
2008-05-01,2008,1,5,BM12_NFSPJNYS12,2008-05-01T00:00:00-03:00,5.78
2008-06-01,2008,1,6,BM12_NFSPJNYS12,2008-06-01T00:00:00-03:00,5.93
2008-07-01,2008,1,7,BM12_NFSPJNYS12,2008-07-01T00:00:00-03:00,6.0
2008-08-01,2008,1,8,BM12_NFSPJNYS12,2008-08-01T00:00:00-03:00,5.98
2008-09-01,2008,1,9,BM12_NFSPJNYS12,2008-09-01T00:00:00-03:00,5.59
2008-10-01,2008,1,10,BM12_NFSPJNYS12,2008-10-01T00:00:00-03:00,5.3
2008-11-01,2008,1,11,BM12_NFSPJNYS12,2008-11-01T00:00:00-02:00,5.21
2008-12-01,2008,1,12,BM12_NFSPJNYS12,2008-12-01T00:00:00-02:00,5.32
2009-01-01,2009,1,1,BM12_NFSPJNYS12,2009-01-01T00:00:00-02:00,5.35
2009-02-01,2009,1,2,BM12_NFSPJNYS12,2009-02-01T00:00:00-02:00,5.17
2009-03-01,2009,1,3,BM12_NFSPJNYS12,2009-03-01T00:00:00-03:00,5.24
2009-04-01,2009,1,4,BM12_NFSPJNYS12,2009-04-01T00:00:00-03:00,5.15
2009-05-01,2009,1,5,BM12_NFSPJNYS12,2009-05-01T00:00:00-03:00,5.02
2009-06-01,2009,1,6,BM12_NFSPJNYS12,2009-06-01T00:00:00-03:00,4.89
2009-07-01,2009,1,7,BM12_NFSPJNYS12,2009-07-01T00:00:00-03:00,4.79
2009-08-01,2009,1,8,BM12_NFSPJNYS12,2009-08-01T00:00:00-03:00,4.78
2009-09-01,2009,1,9,BM12_NFSPJNYS12,2009-09-01T00:00:00-03:00,5.08
2009-10-01,2009,1,10,BM12_NFSPJNYS12,2009-10-01T00:00:00-03:00,5.22
2009-11-01,2009,1,11,BM12_NFSPJNYS12,2009-11-01T00:00:00-02:00,5.29
2009-12-01,2009,1,12,BM12_NFSPJNYS12,2009-12-01T00:00:00-02:00,5.13
2010-01-01,2010,1,1,BM12_NFSPJNYS12,2010-01-01T00:00:00-02:00,5.04
2010-02-01,2010,1,2,BM12_NFSPJNYS12,2010-02-01T00:00:00-02:00,5.09
2010-03-01,2010,1,3,BM12_NFSPJNYS12,2010-03-01T00:00:00-03:00,5.08
2010-04-01,2010,1,4,BM12_NFSPJNYS12,2010-04-01T00:00:00-03:00,5.06
2010-05-01,2010,1,5,BM12_NFSPJNYS12,2010-05-01T00:00:00-03:00,5.09
2010-06-01,2010,1,6,BM12_NFSPJNYS12,2010-06-01T00:00:00-03:00,5.09
2010-07-01,2010,1,7,BM12_NFSPJNYS12,2010-07-01T00:00:00-03:00,5.04
2010-08-01,2010,1,8,BM12_NFSPJNYS12,2010-08-01T00:00:00-03:00,5.04
2010-09-01,2010,1,9,BM12_NFSPJNYS12,2010-09-01T00:00:00-03:00,4.96
2010-10-01,2010,1,10,BM12_NFSPJNYS12,2010-10-01T00:00:00-03:00,4.93
2010-11-01,2010,1,11,BM12_NFSPJNYS12,2010-11-01T00:00:00-02:00,4.95
2010-12-01,2010,1,12,BM12_NFSPJNYS12,2010-12-01T00:00:00-02:00,5.03
2011-01-01,2011,1,1,BM12_NFSPJNYS12,2011-01-01T00:00:00-02:00,5.1
2011-02-01,2011,1,2,BM12_NFSPJNYS12,2011-02-01T00:00:00-02:00,5.16
2011-03-01,2011,1,3,BM12_NFSPJNYS12,2011-03-01T00:00:00-03:00,5.2
2011-04-01,2011,1,4,BM12_NFSPJNYS12,2011-04-01T00:00:00-03:00,5.27
2011-05-01,2011,1,5,BM12_NFSPJNYS12,2011-05-01T00:00:00-03:00,5.35
2011-06-01,2011,1,6,BM12_NFSPJNYS12,2011-06-01T00:00:00-03:00,5.36
2011-07-01,2011,1,7,BM12_NFSPJNYS12,2011-07-01T00:00:00-03:00,5.35
2011-08-01,2011,1,8,BM12_NFSPJNYS12,2011-08-01T00:00:00-03:00,5.43
2011-09-01,2011,1,9,BM12_NFSPJNYS12,2011-09-01T00:00:00-03:00,5.42
2011-10-01,2011,1,10,BM12_NFSPJNYS12,2011-10-01T00:00:00-03:00,5.47
2011-11-01,2011,1,11,BM12_NFSPJNYS12,2011-11-01T00:00:00-02:00,5.43
2011-12-01,2011,1,12,BM12_NFSPJNYS12,2011-12-01T00:00:00-02:00,5.41
2012-01-01,2012,1,1,BM12_NFSPJNYS12,2012-01-01T00:00:00-02:00,5.37
2012-02-01,2012,1,2,BM12_NFSPJNYS12,2012-02-01T00:00:00-02:00,5.32
2012-03-01,2012,1,3,BM12_NFSPJNYS12,2012-03-01T00:00:00-03:00,5.27
2012-04-01,2012,1,4,BM12_NFSPJNYS12,2012-04-01T00:00:00-03:00,5.18
2012-05-01,2012,1,5,BM12_NFSPJNYS12,2012-05-01T00:00:00-03:00,5.06
2012-06-01,2012,1,6,BM12_NFSPJNYS12,2012-06-01T00:00:00-03:00,4.97
2012-07-01,2012,1,7,BM12_NFSPJNYS12,2012-07-01T00:00:00-03:00,4.9
2012-08-01,2012,1,8,BM12_NFSPJNYS12,2012-08-01T00:00:00-03:00,4.8
2012-09-01,2012,1,9,BM12_NFSPJNYS12,2012-09-01T00:00:00-03:00,4.69
2012-10-01,2012,1,10,BM12_NFSPJNYS12,2012-10-01T00:00:00-03:00,4.58
2012-11-01,2012,1,11,BM12_NFSPJNYS12,2012-11-01T00:00:00-02:00,4.5
2012-12-01,2012,1,12,BM12_NFSPJNYS12,2012-12-01T00:00:00-02:00,4.44
2013-01-01,2013,1,1,BM12_NFSPJNYS12,2013-01-01T00:00:00-02:00,4.46
2013-02-01,2013,1,2,BM12_NFSPJNYS12,2013-02-01T00:00:00-02:00,4.47
2013-03-01,2013,1,3,BM12_NFSPJNYS12,2013-03-01T00:00:00-03:00,4.41
2013-04-01,2013,1,4,BM12_NFSPJNYS12,2013-04-01T00:00:00-03:00,4.37
2013-05-01,2013,1,5,BM12_NFSPJNYS12,2013-05-01T00:00:00-03:00,4.37
2013-06-01,2013,1,6,BM12_NFSPJNYS12,2013-06-01T00:00:00-03:00,4.36
2013-07-01,2013,1,7,BM12_NFSPJNYS12,2013-07-01T00:00:00-03:00,4.44
2013-08-01,2013,1,8,BM12_NFSPJNYS12,2013-08-01T00:00:00-03:00,4.46
2013-09-01,2013,1,9,BM12_NFSPJNYS12,2013-09-01T00:00:00-03:00,4.42
2013-10-01,2013,1,10,BM12_NFSPJNYS12,2013-10-01T00:00:00-03:00,4.4
