DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (Tonelada)
1977-09-01,1977,1,9,ABATE12_ABPEBV12,1977-09-01T00:00:00-03:00,146.126
1977-10-01,1977,1,10,ABATE12_ABPEBV12,1977-10-01T00:00:00-03:00,129.146
1977-11-01,1977,1,11,ABATE12_ABPEBV12,1977-11-01T00:00:00-03:00,155.193
1977-12-01,1977,1,12,ABATE12_ABPEBV12,1977-12-01T00:00:00-02:00,190.346
1978-01-01,1978,1,1,ABATE12_ABPEBV12,1978-01-01T00:00:00-02:00,208.837
1978-02-01,1978,1,2,ABATE12_ABPEBV12,1978-02-01T00:00:00-02:00,197.744
1978-03-01,1978,1,3,ABATE12_ABPEBV12,1978-03-01T00:00:00-03:00,230.523
1978-04-01,1978,1,4,ABATE12_ABPEBV12,1978-04-01T00:00:00-03:00,251.38
1978-05-01,1978,1,5,ABATE12_ABPEBV12,1978-05-01T00:00:00-03:00,278.649
1978-06-01,1978,1,6,ABATE12_ABPEBV12,1978-06-01T00:00:00-03:00,227.258
1978-07-01,1978,1,7,ABATE12_ABPEBV12,1978-07-01T00:00:00-03:00,192.846
1978-08-01,1978,1,8,ABATE12_ABPEBV12,1978-08-01T00:00:00-03:00,145.009
1978-09-01,1978,1,9,ABATE12_ABPEBV12,1978-09-01T00:00:00-03:00,131.469
1978-10-01,1978,1,10,ABATE12_ABPEBV12,1978-10-01T00:00:00-03:00,137.63
1978-11-01,1978,1,11,ABATE12_ABPEBV12,1978-11-01T00:00:00-03:00,151.279
1978-12-01,1978,1,12,ABATE12_ABPEBV12,1978-12-01T00:00:00-02:00,167.33
1979-01-01,1979,1,1,ABATE12_ABPEBV12,1979-01-01T00:00:00-02:00,190.501
1979-02-01,1979,1,2,ABATE12_ABPEBV12,1979-02-01T00:00:00-02:00,189.517
1979-03-01,1979,1,3,ABATE12_ABPEBV12,1979-03-01T00:00:00-03:00,224.311
1979-04-01,1979,1,4,ABATE12_ABPEBV12,1979-04-01T00:00:00-03:00,223.124
1979-05-01,1979,1,5,ABATE12_ABPEBV12,1979-05-01T00:00:00-03:00,258.759
1979-06-01,1979,1,6,ABATE12_ABPEBV12,1979-06-01T00:00:00-03:00,206.235
1979-07-01,1979,1,7,ABATE12_ABPEBV12,1979-07-01T00:00:00-03:00,165.523
1979-08-01,1979,1,8,ABATE12_ABPEBV12,1979-08-01T00:00:00-03:00,145.734
1979-09-01,1979,1,9,ABATE12_ABPEBV12,1979-09-01T00:00:00-03:00,119.252
1979-10-01,1979,1,10,ABATE12_ABPEBV12,1979-10-01T00:00:00-03:00,115.161
1979-11-01,1979,1,11,ABATE12_ABPEBV12,1979-11-01T00:00:00-03:00,134.091
1979-12-01,1979,1,12,ABATE12_ABPEBV12,1979-12-01T00:00:00-02:00,142.001
1980-01-01,1980,1,1,ABATE12_ABPEBV12,1980-01-01T00:00:00-02:00,171.73
1980-02-01,1980,1,2,ABATE12_ABPEBV12,1980-02-01T00:00:00-02:00,169.591
1980-03-01,1980,1,3,ABATE12_ABPEBV12,1980-03-01T00:00:00-03:00,217.134
1980-04-01,1980,1,4,ABATE12_ABPEBV12,1980-04-01T00:00:00-03:00,224.989
1980-05-01,1980,1,5,ABATE12_ABPEBV12,1980-05-01T00:00:00-03:00,257.9
1980-06-01,1980,1,6,ABATE12_ABPEBV12,1980-06-01T00:00:00-03:00,209.574
1980-07-01,1980,1,7,ABATE12_ABPEBV12,1980-07-01T00:00:00-03:00,184.516
1980-08-01,1980,1,8,ABATE12_ABPEBV12,1980-08-01T00:00:00-03:00,145.912
1980-09-01,1980,1,9,ABATE12_ABPEBV12,1980-09-01T00:00:00-03:00,129.589
1980-10-01,1980,1,10,ABATE12_ABPEBV12,1980-10-01T00:00:00-03:00,114.219
1980-11-01,1980,1,11,ABATE12_ABPEBV12,1980-11-01T00:00:00-03:00,114.75
1980-12-01,1980,1,12,ABATE12_ABPEBV12,1980-12-01T00:00:00-02:00,143.865
1981-01-01,1981,1,1,ABATE12_ABPEBV12,1981-01-01T00:00:00-02:00,141.09
1981-02-01,1981,1,2,ABATE12_ABPEBV12,1981-02-01T00:00:00-02:00,160.672
1981-03-01,1981,1,3,ABATE12_ABPEBV12,1981-03-01T00:00:00-03:00,229.416
1981-04-01,1981,1,4,ABATE12_ABPEBV12,1981-04-01T00:00:00-03:00,250.051
1981-05-01,1981,1,5,ABATE12_ABPEBV12,1981-05-01T00:00:00-03:00,258.686
1981-06-01,1981,1,6,ABATE12_ABPEBV12,1981-06-01T00:00:00-03:00,201.549
1981-07-01,1981,1,7,ABATE12_ABPEBV12,1981-07-01T00:00:00-03:00,195.515
1981-08-01,1981,1,8,ABATE12_ABPEBV12,1981-08-01T00:00:00-03:00,158.677
1981-09-01,1981,1,9,ABATE12_ABPEBV12,1981-09-01T00:00:00-03:00,130.557
1981-10-01,1981,1,10,ABATE12_ABPEBV12,1981-10-01T00:00:00-03:00,123.189
1981-11-01,1981,1,11,ABATE12_ABPEBV12,1981-11-01T00:00:00-03:00,118.585
1981-12-01,1981,1,12,ABATE12_ABPEBV12,1981-12-01T00:00:00-02:00,147.078
1982-01-01,1982,1,1,ABATE12_ABPEBV12,1982-01-01T00:00:00-02:00,165.915
1982-02-01,1982,1,2,ABATE12_ABPEBV12,1982-02-01T00:00:00-02:00,171.586
1982-03-01,1982,1,3,ABATE12_ABPEBV12,1982-03-01T00:00:00-03:00,226.257
1982-04-01,1982,1,4,ABATE12_ABPEBV12,1982-04-01T00:00:00-03:00,226.511
1982-05-01,1982,1,5,ABATE12_ABPEBV12,1982-05-01T00:00:00-03:00,256.256
1982-06-01,1982,1,6,ABATE12_ABPEBV12,1982-06-01T00:00:00-03:00,234.622
1982-07-01,1982,1,7,ABATE12_ABPEBV12,1982-07-01T00:00:00-03:00,210.691
1982-08-01,1982,1,8,ABATE12_ABPEBV12,1982-08-01T00:00:00-03:00,181.75
1982-09-01,1982,1,9,ABATE12_ABPEBV12,1982-09-01T00:00:00-03:00,165.724
1982-10-01,1982,1,10,ABATE12_ABPEBV12,1982-10-01T00:00:00-03:00,163.563
1982-11-01,1982,1,11,ABATE12_ABPEBV12,1982-11-01T00:00:00-03:00,184.977
1982-12-01,1982,1,12,ABATE12_ABPEBV12,1982-12-01T00:00:00-02:00,208.789
1983-01-01,1983,1,1,ABATE12_ABPEBV12,1983-01-01T00:00:00-02:00,205.908
1983-02-01,1983,1,2,ABATE12_ABPEBV12,1983-02-01T00:00:00-02:00,189.925
1983-03-01,1983,1,3,ABATE12_ABPEBV12,1983-03-01T00:00:00-03:00,217.36
1983-04-01,1983,1,4,ABATE12_ABPEBV12,1983-04-01T00:00:00-03:00,220.667
1983-05-01,1983,1,5,ABATE12_ABPEBV12,1983-05-01T00:00:00-03:00,258.167
1983-06-01,1983,1,6,ABATE12_ABPEBV12,1983-06-01T00:00:00-03:00,235.23
1983-07-01,1983,1,7,ABATE12_ABPEBV12,1983-07-01T00:00:00-03:00,219.736
1983-08-01,1983,1,8,ABATE12_ABPEBV12,1983-08-01T00:00:00-03:00,200.074
1983-09-01,1983,1,9,ABATE12_ABPEBV12,1983-09-01T00:00:00-03:00,148.471
1983-10-01,1983,1,10,ABATE12_ABPEBV12,1983-10-01T00:00:00-03:00,139.825
1983-11-01,1983,1,11,ABATE12_ABPEBV12,1983-11-01T00:00:00-03:00,153.042
1983-12-01,1983,1,12,ABATE12_ABPEBV12,1983-12-01T00:00:00-02:00,176.165
1984-01-01,1984,1,1,ABATE12_ABPEBV12,1984-01-01T00:00:00-02:00,176.56
1984-02-01,1984,1,2,ABATE12_ABPEBV12,1984-02-01T00:00:00-02:00,180.097
1984-03-01,1984,1,3,ABATE12_ABPEBV12,1984-03-01T00:00:00-03:00,200.391
1984-04-01,1984,1,4,ABATE12_ABPEBV12,1984-04-01T00:00:00-03:00,191.213
1984-05-01,1984,1,5,ABATE12_ABPEBV12,1984-05-01T00:00:00-03:00,217.601
1984-06-01,1984,1,6,ABATE12_ABPEBV12,1984-06-01T00:00:00-03:00,208.784
1984-07-01,1984,1,7,ABATE12_ABPEBV12,1984-07-01T00:00:00-03:00,184.911
1984-08-01,1984,1,8,ABATE12_ABPEBV12,1984-08-01T00:00:00-03:00,160.122
1984-09-01,1984,1,9,ABATE12_ABPEBV12,1984-09-01T00:00:00-03:00,120.94
1984-10-01,1984,1,10,ABATE12_ABPEBV12,1984-10-01T00:00:00-03:00,137.281
1984-11-01,1984,1,11,ABATE12_ABPEBV12,1984-11-01T00:00:00-03:00,157.155
1984-12-01,1984,1,12,ABATE12_ABPEBV12,1984-12-01T00:00:00-02:00,161.314
1985-01-01,1985,1,1,ABATE12_ABPEBV12,1985-01-01T00:00:00-02:00,177.791
1985-02-01,1985,1,2,ABATE12_ABPEBV12,1985-02-01T00:00:00-02:00,165.886
1985-03-01,1985,1,3,ABATE12_ABPEBV12,1985-03-01T00:00:00-03:00,191.412
1985-04-01,1985,1,4,ABATE12_ABPEBV12,1985-04-01T00:00:00-03:00,211.067
1985-05-01,1985,1,5,ABATE12_ABPEBV12,1985-05-01T00:00:00-03:00,239.337
1985-06-01,1985,1,6,ABATE12_ABPEBV12,1985-06-01T00:00:00-03:00,211.467
1985-07-01,1985,1,7,ABATE12_ABPEBV12,1985-07-01T00:00:00-03:00,206.53
1985-08-01,1985,1,8,ABATE12_ABPEBV12,1985-08-01T00:00:00-03:00,171.111
1985-09-01,1985,1,9,ABATE12_ABPEBV12,1985-09-01T00:00:00-03:00,160.838
1985-10-01,1985,1,10,ABATE12_ABPEBV12,1985-10-01T00:00:00-03:00,170.562
1985-11-01,1985,1,11,ABATE12_ABPEBV12,1985-11-01T00:00:00-03:00,149.757
1985-12-01,1985,1,12,ABATE12_ABPEBV12,1985-12-01T00:00:00-02:00,166.896
1986-01-01,1986,1,1,ABATE12_ABPEBV12,1986-01-01T00:00:00-02:00,180.17
1986-02-01,1986,1,2,ABATE12_ABPEBV12,1986-02-01T00:00:00-02:00,178.562
1986-03-01,1986,1,3,ABATE12_ABPEBV12,1986-03-01T00:00:00-03:00,212.617
1986-04-01,1986,1,4,ABATE12_ABPEBV12,1986-04-01T00:00:00-03:00,260.091
1986-05-01,1986,1,5,ABATE12_ABPEBV12,1986-05-01T00:00:00-03:00,236.299
1986-06-01,1986,1,6,ABATE12_ABPEBV12,1986-06-01T00:00:00-03:00,199.735
1986-07-01,1986,1,7,ABATE12_ABPEBV12,1986-07-01T00:00:00-03:00,134.191
1986-08-01,1986,1,8,ABATE12_ABPEBV12,1986-08-01T00:00:00-03:00,110.059
1986-09-01,1986,1,9,ABATE12_ABPEBV12,1986-09-01T00:00:00-03:00,64.515
1986-10-01,1986,1,10,ABATE12_ABPEBV12,1986-10-01T00:00:00-03:00,140.448
1986-11-01,1986,1,11,ABATE12_ABPEBV12,1986-11-01T00:00:00-03:00,114.854
1986-12-01,1986,1,12,ABATE12_ABPEBV12,1986-12-01T00:00:00-02:00,126.653
1987-01-01,1987,1,1,ABATE12_ABPEBV12,1987-01-01T00:00:00-02:00,145.942
1987-02-01,1987,1,2,ABATE12_ABPEBV12,1987-02-01T00:00:00-02:00,176.054
1987-03-01,1987,1,3,ABATE12_ABPEBV12,1987-03-01T00:00:00-03:00,229.383
1987-04-01,1987,1,4,ABATE12_ABPEBV12,1987-04-01T00:00:00-03:00,210.307
1987-05-01,1987,1,5,ABATE12_ABPEBV12,1987-05-01T00:00:00-03:00,213.485
1987-06-01,1987,1,6,ABATE12_ABPEBV12,1987-06-01T00:00:00-03:00,214.379
1987-07-01,1987,1,7,ABATE12_ABPEBV12,1987-07-01T00:00:00-03:00,196.886
1987-08-01,1987,1,8,ABATE12_ABPEBV12,1987-08-01T00:00:00-03:00,185.458
1987-09-01,1987,1,9,ABATE12_ABPEBV12,1987-09-01T00:00:00-03:00,179.538
1987-10-01,1987,1,10,ABATE12_ABPEBV12,1987-10-01T00:00:00-03:00,168.369
1987-11-01,1987,1,11,ABATE12_ABPEBV12,1987-11-01T00:00:00-03:00,158.553
1987-12-01,1987,1,12,ABATE12_ABPEBV12,1987-12-01T00:00:00-02:00,183.579
1988-01-01,1988,1,1,ABATE12_ABPEBV12,1988-01-01T00:00:00-02:00,206.15
1988-02-01,1988,1,2,ABATE12_ABPEBV12,1988-02-01T00:00:00-02:00,213.212
1988-03-01,1988,1,3,ABATE12_ABPEBV12,1988-03-01T00:00:00-03:00,230.624
1988-04-01,1988,1,4,ABATE12_ABPEBV12,1988-04-01T00:00:00-03:00,241.237
1988-05-01,1988,1,5,ABATE12_ABPEBV12,1988-05-01T00:00:00-03:00,265.47
1988-06-01,1988,1,6,ABATE12_ABPEBV12,1988-06-01T00:00:00-03:00,244.443
1988-07-01,1988,1,7,ABATE12_ABPEBV12,1988-07-01T00:00:00-03:00,224.994
1988-08-01,1988,1,8,ABATE12_ABPEBV12,1988-08-01T00:00:00-03:00,220.386
1988-09-01,1988,1,9,ABATE12_ABPEBV12,1988-09-01T00:00:00-03:00,181.301
1988-10-01,1988,1,10,ABATE12_ABPEBV12,1988-10-01T00:00:00-03:00,166.253
1988-11-01,1988,1,11,ABATE12_ABPEBV12,1988-11-01T00:00:00-03:00,176.407
1988-12-01,1988,1,12,ABATE12_ABPEBV12,1988-12-01T00:00:00-02:00,210.369
1989-01-01,1989,1,1,ABATE12_ABPEBV12,1989-01-01T00:00:00-02:00,224.447
1989-02-01,1989,1,2,ABATE12_ABPEBV12,1989-02-01T00:00:00-02:00,240.116
1989-03-01,1989,1,3,ABATE12_ABPEBV12,1989-03-01T00:00:00-03:00,244.152
1989-04-01,1989,1,4,ABATE12_ABPEBV12,1989-04-01T00:00:00-03:00,235.124
1989-05-01,1989,1,5,ABATE12_ABPEBV12,1989-05-01T00:00:00-03:00,254.392
1989-06-01,1989,1,6,ABATE12_ABPEBV12,1989-06-01T00:00:00-03:00,253.761
1989-07-01,1989,1,7,ABATE12_ABPEBV12,1989-07-01T00:00:00-03:00,230.135
1989-08-01,1989,1,8,ABATE12_ABPEBV12,1989-08-01T00:00:00-03:00,201.143
1989-09-01,1989,1,9,ABATE12_ABPEBV12,1989-09-01T00:00:00-03:00,208.784
1989-10-01,1989,1,10,ABATE12_ABPEBV12,1989-10-01T00:00:00-03:00,206.68
1989-11-01,1989,1,11,ABATE12_ABPEBV12,1989-11-01T00:00:00-03:00,218.732
1989-12-01,1989,1,12,ABATE12_ABPEBV12,1989-12-01T00:00:00-02:00,230.818
1990-01-01,1990,1,1,ABATE12_ABPEBV12,1990-01-01T00:00:00-02:00,221.929
1990-02-01,1990,1,2,ABATE12_ABPEBV12,1990-02-01T00:00:00-02:00,201.887
1990-03-01,1990,1,3,ABATE12_ABPEBV12,1990-03-01T00:00:00-03:00,234.11
1990-04-01,1990,1,4,ABATE12_ABPEBV12,1990-04-01T00:00:00-03:00,254.957
1990-05-01,1990,1,5,ABATE12_ABPEBV12,1990-05-01T00:00:00-03:00,278.104
1990-06-01,1990,1,6,ABATE12_ABPEBV12,1990-06-01T00:00:00-03:00,266.122
1990-07-01,1990,1,7,ABATE12_ABPEBV12,1990-07-01T00:00:00-03:00,237.807
1990-08-01,1990,1,8,ABATE12_ABPEBV12,1990-08-01T00:00:00-03:00,240.195
1990-09-01,1990,1,9,ABATE12_ABPEBV12,1990-09-01T00:00:00-03:00,199.205
1990-10-01,1990,1,10,ABATE12_ABPEBV12,1990-10-01T00:00:00-03:00,215.783
1990-11-01,1990,1,11,ABATE12_ABPEBV12,1990-11-01T00:00:00-03:00,233.409
1990-12-01,1990,1,12,ABATE12_ABPEBV12,1990-12-01T00:00:00-02:00,252.252
1991-01-01,1991,1,1,ABATE12_ABPEBV12,1991-01-01T00:00:00-02:00,250.407766
1991-02-01,1991,1,2,ABATE12_ABPEBV12,1991-02-01T00:00:00-02:00,219.881975
1991-03-01,1991,1,3,ABATE12_ABPEBV12,1991-03-01T00:00:00-03:00,239.154
1991-04-01,1991,1,4,ABATE12_ABPEBV12,1991-04-01T00:00:00-03:00,273.633
1991-05-01,1991,1,5,ABATE12_ABPEBV12,1991-05-01T00:00:00-03:00,284.335898
1991-06-01,1991,1,6,ABATE12_ABPEBV12,1991-06-01T00:00:00-03:00,265.944066
1991-07-01,1991,1,7,ABATE12_ABPEBV12,1991-07-01T00:00:00-03:00,261.142141
1991-08-01,1991,1,8,ABATE12_ABPEBV12,1991-08-01T00:00:00-03:00,231.985568
1991-09-01,1991,1,9,ABATE12_ABPEBV12,1991-09-01T00:00:00-03:00,214.474587
1991-10-01,1991,1,10,ABATE12_ABPEBV12,1991-10-01T00:00:00-03:00,220.852
1991-11-01,1991,1,11,ABATE12_ABPEBV12,1991-11-01T00:00:00-03:00,219.996519
1991-12-01,1991,1,12,ABATE12_ABPEBV12,1991-12-01T00:00:00-02:00,239.621
1992-01-01,1992,1,1,ABATE12_ABPEBV12,1992-01-01T00:00:00-02:00,236.207
1992-02-01,1992,1,2,ABATE12_ABPEBV12,1992-02-01T00:00:00-02:00,242.29
1992-03-01,1992,1,3,ABATE12_ABPEBV12,1992-03-01T00:00:00-03:00,264.98
1992-04-01,1992,1,4,ABATE12_ABPEBV12,1992-04-01T00:00:00-03:00,266.444
1992-05-01,1992,1,5,ABATE12_ABPEBV12,1992-05-01T00:00:00-03:00,276.046
1992-06-01,1992,1,6,ABATE12_ABPEBV12,1992-06-01T00:00:00-03:00,292.203
1992-07-01,1992,1,7,ABATE12_ABPEBV12,1992-07-01T00:00:00-03:00,284.522
1992-08-01,1992,1,8,ABATE12_ABPEBV12,1992-08-01T00:00:00-03:00,241.36
1992-09-01,1992,1,9,ABATE12_ABPEBV12,1992-09-01T00:00:00-03:00,226.735
1992-10-01,1992,1,10,ABATE12_ABPEBV12,1992-10-01T00:00:00-03:00,228.75
1992-11-01,1992,1,11,ABATE12_ABPEBV12,1992-11-01T00:00:00-03:00,245.227
1992-12-01,1992,1,12,ABATE12_ABPEBV12,1992-12-01T00:00:00-02:00,256.997
1993-01-01,1993,1,1,ABATE12_ABPEBV12,1993-01-01T00:00:00-02:00,241.518
1993-02-01,1993,1,2,ABATE12_ABPEBV12,1993-02-01T00:00:00-02:00,238.144
1993-03-01,1993,1,3,ABATE12_ABPEBV12,1993-03-01T00:00:00-03:00,289.653
1993-04-01,1993,1,4,ABATE12_ABPEBV12,1993-04-01T00:00:00-03:00,252.913
1993-05-01,1993,1,5,ABATE12_ABPEBV12,1993-05-01T00:00:00-03:00,282.0
1993-06-01,1993,1,6,ABATE12_ABPEBV12,1993-06-01T00:00:00-03:00,294.169
1993-07-01,1993,1,7,ABATE12_ABPEBV12,1993-07-01T00:00:00-03:00,285.549
1993-08-01,1993,1,8,ABATE12_ABPEBV12,1993-08-01T00:00:00-03:00,240.413
1993-09-01,1993,1,9,ABATE12_ABPEBV12,1993-09-01T00:00:00-03:00,240.641
1993-10-01,1993,1,10,ABATE12_ABPEBV12,1993-10-01T00:00:00-03:00,237.999
1993-11-01,1993,1,11,ABATE12_ABPEBV12,1993-11-01T00:00:00-03:00,245.313
1993-12-01,1993,1,12,ABATE12_ABPEBV12,1993-12-01T00:00:00-02:00,275.469
1994-01-01,1994,1,1,ABATE12_ABPEBV12,1994-01-01T00:00:00-02:00,258.116
1994-02-01,1994,1,2,ABATE12_ABPEBV12,1994-02-01T00:00:00-02:00,256.829
1994-03-01,1994,1,3,ABATE12_ABPEBV12,1994-03-01T00:00:00-03:00,279.612
1994-04-01,1994,1,4,ABATE12_ABPEBV12,1994-04-01T00:00:00-03:00,272.478
1994-05-01,1994,1,5,ABATE12_ABPEBV12,1994-05-01T00:00:00-03:00,281.823
1994-06-01,1994,1,6,ABATE12_ABPEBV12,1994-06-01T00:00:00-03:00,277.532
1994-07-01,1994,1,7,ABATE12_ABPEBV12,1994-07-01T00:00:00-03:00,281.955
1994-08-01,1994,1,8,ABATE12_ABPEBV12,1994-08-01T00:00:00-03:00,285.412
1994-09-01,1994,1,9,ABATE12_ABPEBV12,1994-09-01T00:00:00-03:00,282.312
1994-10-01,1994,1,10,ABATE12_ABPEBV12,1994-10-01T00:00:00-03:00,268.666
1994-11-01,1994,1,11,ABATE12_ABPEBV12,1994-11-01T00:00:00-03:00,268.584
1994-12-01,1994,1,12,ABATE12_ABPEBV12,1994-12-01T00:00:00-02:00,320.158
1995-01-01,1995,1,1,ABATE12_ABPEBV12,1995-01-01T00:00:00-02:00,300.272
1995-02-01,1995,1,2,ABATE12_ABPEBV12,1995-02-01T00:00:00-02:00,284.793
1995-03-01,1995,1,3,ABATE12_ABPEBV12,1995-03-01T00:00:00-03:00,334.185
1995-04-01,1995,1,4,ABATE12_ABPEBV12,1995-04-01T00:00:00-03:00,284.222
1995-05-01,1995,1,5,ABATE12_ABPEBV12,1995-05-01T00:00:00-03:00,319.073
1995-06-01,1995,1,6,ABATE12_ABPEBV12,1995-06-01T00:00:00-03:00,319.857
1995-07-01,1995,1,7,ABATE12_ABPEBV12,1995-07-01T00:00:00-03:00,307.752
1995-08-01,1995,1,8,ABATE12_ABPEBV12,1995-08-01T00:00:00-03:00,307.283
1995-09-01,1995,1,9,ABATE12_ABPEBV12,1995-09-01T00:00:00-03:00,298.665
1995-10-01,1995,1,10,ABATE12_ABPEBV12,1995-10-01T00:00:00-03:00,303.722
1995-11-01,1995,1,11,ABATE12_ABPEBV12,1995-11-01T00:00:00-03:00,310.447
1995-12-01,1995,1,12,ABATE12_ABPEBV12,1995-12-01T00:00:00-02:00,333.095
1996-01-01,1996,1,1,ABATE12_ABPEBV12,1996-01-01T00:00:00-02:00,353.197
1996-02-01,1996,1,2,ABATE12_ABPEBV12,1996-02-01T00:00:00-02:00,343.777
1996-03-01,1996,1,3,ABATE12_ABPEBV12,1996-03-01T00:00:00-03:00,354.261
1996-04-01,1996,1,4,ABATE12_ABPEBV12,1996-04-01T00:00:00-03:00,344.087
1996-05-01,1996,1,5,ABATE12_ABPEBV12,1996-05-01T00:00:00-03:00,344.852
1996-06-01,1996,1,6,ABATE12_ABPEBV12,1996-06-01T00:00:00-03:00,318.658
1996-07-01,1996,1,7,ABATE12_ABPEBV12,1996-07-01T00:00:00-03:00,336.631
1996-08-01,1996,1,8,ABATE12_ABPEBV12,1996-08-01T00:00:00-03:00,332.407
1996-09-01,1996,1,9,ABATE12_ABPEBV12,1996-09-01T00:00:00-03:00,312.508
1996-10-01,1996,1,10,ABATE12_ABPEBV12,1996-10-01T00:00:00-03:00,331.512
1996-11-01,1996,1,11,ABATE12_ABPEBV12,1996-11-01T00:00:00-03:00,323.064
1996-12-01,1996,1,12,ABATE12_ABPEBV12,1996-12-01T00:00:00-02:00,350.783
1997-01-01,1997,1,1,ABATE12_ABPEBV12,1997-01-01T00:00:00-02:00,273.308519
1997-02-01,1997,1,2,ABATE12_ABPEBV12,1997-02-01T00:00:00-02:00,250.776583
1997-03-01,1997,1,3,ABATE12_ABPEBV12,1997-03-01T00:00:00-03:00,258.143594
1997-04-01,1997,1,4,ABATE12_ABPEBV12,1997-04-01T00:00:00-03:00,281.557166
1997-05-01,1997,1,5,ABATE12_ABPEBV12,1997-05-01T00:00:00-03:00,276.01584
1997-06-01,1997,1,6,ABATE12_ABPEBV12,1997-06-01T00:00:00-03:00,269.560986
1997-07-01,1997,1,7,ABATE12_ABPEBV12,1997-07-01T00:00:00-03:00,279.181064
1997-08-01,1997,1,8,ABATE12_ABPEBV12,1997-08-01T00:00:00-03:00,281.40326
1997-09-01,1997,1,9,ABATE12_ABPEBV12,1997-09-01T00:00:00-03:00,289.548311
1997-10-01,1997,1,10,ABATE12_ABPEBV12,1997-10-01T00:00:00-03:00,295.879207
1997-11-01,1997,1,11,ABATE12_ABPEBV12,1997-11-01T00:00:00-03:00,270.652939
1997-12-01,1997,1,12,ABATE12_ABPEBV12,1997-12-01T00:00:00-02:00,308.861579
1998-01-01,1998,1,1,ABATE12_ABPEBV12,1998-01-01T00:00:00-02:00,275.806965
1998-02-01,1998,1,2,ABATE12_ABPEBV12,1998-02-01T00:00:00-02:00,255.78001
1998-03-01,1998,1,3,ABATE12_ABPEBV12,1998-03-01T00:00:00-03:00,292.795285
1998-04-01,1998,1,4,ABATE12_ABPEBV12,1998-04-01T00:00:00-03:00,278.966923
1998-05-01,1998,1,5,ABATE12_ABPEBV12,1998-05-01T00:00:00-03:00,287.127434
1998-06-01,1998,1,6,ABATE12_ABPEBV12,1998-06-01T00:00:00-03:00,284.225252
1998-07-01,1998,1,7,ABATE12_ABPEBV12,1998-07-01T00:00:00-03:00,291.813472
